Parent	Child	BS.Prob	edgeScore	BS.Gain	BS.Direction	EdgeType	BS.up/down
SNAI2	TADA2A	0.087000	0.087000	0.000000	0.705747	3	unknown
KLF4	TADA2A	0.437100	0.437100	0.000000	0.725463	3	unknown
HNF4G	TADA2A	0.843900	0.843900	0.000000	0.854248	3	unknown
TADA2A	TBX15	0.068500	0.068500	0.000000	0.967883	3	unknown
RXRA	NPAS2	0.988500	0.988500	0.000000	0.937380	3	unknown
RNF4	NPAS2	0.190200	0.190200	0.000000	0.988959	3	unknown
ZC3H8	TCF7	0.568800	0.568800	0.000000	0.534283	3	unknown
SP1	TCF7	0.734800	0.734800	0.000000	0.702776	3	unknown
KLF4	TCF7	0.072500	0.072500	0.000000	0.824828	3	unknown
RXRA	TCF7	0.150900	0.150900	0.000000	0.960239	3	unknown
RNF4	TCF7	0.548600	0.548600	0.000000	0.968647	3	unknown
POU1F1	TCF7	0.119900	0.119900	0.000000	0.937448	3	unknown
NR2F6	ARNTL	0.114200	0.114200	0.000000	0.780210	3	unknown
AR	ARNTL	0.993900	0.993900	0.000000	0.581547	3	unknown
ELF5	ARNTL	0.240700	0.240700	0.000000	0.963025	3	unknown
SOX9	ARNTL	0.191800	0.191800	0.000000	0.931178	3	unknown
NKX6-1	ARNTL	0.249000	0.249000	0.000000	0.961847	3	unknown
SPIB	ARNTL	0.164800	0.164800	0.000000	0.949029	3	unknown
AR	NR2F6	0.984000	0.984000	0.000000	0.650102	3	unknown
ELF5	NR2F6	0.079500	0.079500	0.000000	0.971069	3	unknown
HNF4G	NR2F6	0.124600	0.124600	0.000000	0.941413	3	unknown
NKX6-1	NR2F6	0.052700	0.052700	0.000000	0.992410	3	unknown
SPIB	NR2F6	0.084200	0.084200	0.000000	0.985748	3	unknown
NR2F6	TBX15	0.711900	0.711900	0.000000	0.568057	3	unknown
ETV3	ZC3H8	0.118100	0.118100	0.000000	0.609653	3	unknown
ETV3	SP1	0.097600	0.097600	0.000000	0.858607	3	unknown
ETV3	KLF4	0.271600	0.271600	0.000000	0.540133	3	unknown
RXRA	ETV3	0.997100	0.997100	0.000000	0.571056	3	unknown
ELF5	ETV3	0.264500	0.264500	0.000000	0.529679	3	unknown
SOX9	ETV3	0.277100	0.277100	0.000000	0.675208	3	unknown
ETV3	HNF4G	0.136400	0.136400	0.000000	0.602639	3	unknown
ETV3	NKX6-1	0.125600	0.125600	0.000000	0.561306	3	unknown
SPIB	ETV3	0.244000	0.244000	0.000000	0.751639	3	unknown
NFIB	ETV3	0.153800	0.153800	0.000000	0.969441	3	unknown
POU1F1	ETV3	0.060700	0.060700	0.000000	0.724876	3	unknown
SP1	ZC3H8	0.857400	0.857400	0.000000	0.617565	3	unknown
ZNF75D	ZC3H8	0.242700	0.242700	0.000000	0.833539	3	unknown
ZC3H8	RXRA	0.185200	0.185200	0.000000	0.527538	3	unknown
ZC3H8	HNF4G	0.203000	0.203000	0.000000	0.660591	3	unknown
RNF4	ZC3H8	0.073300	0.073300	0.000000	0.929059	3	unknown
KLF4	SP1	0.053500	0.053500	0.000000	0.906542	3	unknown
SP1	RXRA	0.323700	0.323700	0.000000	0.595613	3	unknown
HNF4G	SP1	0.083500	0.083500	0.000000	0.944910	3	unknown
RNF4	SP1	0.192000	0.192000	0.000000	0.908333	3	unknown
TSHZ2	SP1	0.069400	0.069400	0.000000	0.989914	3	unknown
POU1F1	SP1	0.310400	0.310400	0.000000	0.803802	3	unknown
CTNNB1	ZNF75D	0.841500	0.841500	0.000000	0.788354	3	unknown
SNAI2	CTNNB1	1.000000	1.000000	0.000000	0.517100	3	unknown
CTNNB1	KLF4	0.169100	0.169100	0.000000	0.587226	3	unknown
CTNNB1	ELF5	0.116800	0.116800	0.000000	0.658390	3	unknown
HNF4G	CTNNB1	0.261700	0.261700	0.000000	0.516622	3	unknown
NKX6-1	CTNNB1	0.089300	0.089300	0.000000	0.749160	3	unknown
SPIB	CTNNB1	0.152500	0.152500	0.000000	0.671475	3	unknown
PAX8	CTNNB1	0.076000	0.076000	0.000000	0.539474	3	unknown
CTNNB1	TBX15	0.086300	0.086300	0.000000	0.945539	3	unknown
ZNF75D	SNAI2	0.155000	0.155000	0.000000	0.562581	3	unknown
RXRA	ZNF75D	0.086500	0.086500	0.000000	0.568786	3	unknown
HNF4G	ZNF75D	0.085400	0.085400	0.000000	0.574941	3	unknown
ZNF75D	PAX8	0.904300	0.904300	0.000000	0.704302	3	unknown
FOSB	ZNF75D	0.054500	0.054500	0.000000	0.855046	3	unknown
ZNF75D	TBX15	0.189200	0.189200	0.000000	0.937104	3	unknown
SNAI2	AR	0.130100	0.130100	0.000000	0.936972	3	unknown
SNAI2	KLF4	0.188900	0.188900	0.000000	0.635257	3	unknown
RXRA	SNAI2	0.138800	0.138800	0.000000	0.556196	3	unknown
SNAI2	ELF5	0.184200	0.184200	0.000000	0.561889	3	unknown
SNAI2	HNF4G	0.453200	0.453200	0.000000	0.566196	3	unknown
NKX6-1	SNAI2	0.188700	0.188700	0.000000	0.591415	3	unknown
SPIB	SNAI2	0.082800	0.082800	0.000000	0.681159	3	unknown
SNAI2	PAX8	0.236400	0.236400	0.000000	0.656514	3	unknown
SNAI2	FOSB	0.066200	0.066200	0.000000	0.530211	3	unknown
SNAI2	TBX15	0.054700	0.054700	0.000000	0.873857	3	unknown
ELF5	AR	0.064900	0.064900	0.000000	0.983051	3	unknown
SOX9	AR	0.125300	0.125300	0.000000	0.976057	3	unknown
NKX6-1	AR	0.146400	0.146400	0.000000	0.957650	3	unknown
SPIB	AR	0.122100	0.122100	0.000000	0.945946	3	unknown
PAX8	AR	0.228600	0.228600	0.000000	0.925634	3	unknown
KLF4	RXRA	0.058400	0.058400	0.000000	0.715753	3	unknown
ELF5	KLF4	0.467600	0.467600	0.000000	0.522027	3	unknown
KLF4	SOX9	0.110400	0.110400	0.000000	0.643116	3	unknown
HNF4G	KLF4	0.984500	0.984500	0.000000	0.520670	3	unknown
KLF4	SPIB	0.364500	0.364500	0.000000	0.586283	3	unknown
NKX6-1	RXRA	0.135600	0.135600	0.000000	0.807522	3	unknown
NFIB	RXRA	0.526300	0.526300	0.000000	0.938628	3	unknown
RNF4	RXRA	0.113600	0.113600	0.000000	0.846831	3	unknown
SOX9	ELF5	0.340700	0.340700	0.000000	0.702671	3	unknown
HNF4G	ELF5	0.052000	0.052000	0.000000	0.707692	3	unknown
NKX6-1	ELF5	0.607200	0.607200	0.000000	0.758235	3	unknown
SPIB	ELF5	0.307900	0.307900	0.000000	0.553426	3	unknown
PAX8	ELF5	0.262100	0.262100	0.000000	0.734834	3	unknown
NKX6-1	SOX9	0.533900	0.533900	0.000000	0.747893	3	unknown
SPIB	SOX9	0.473300	0.473300	0.000000	0.755757	3	unknown
SOX9	PAX8	0.183900	0.183900	0.000000	0.550299	3	unknown
SPIB	HNF4G	0.195500	0.195500	0.000000	0.569821	3	unknown
HNF4G	TBX15	0.408300	0.408300	0.000000	0.863091	3	unknown
SPIB	NKX6-1	0.995000	0.995000	0.000000	0.513266	3	unknown
NKX6-1	PAX8	0.368600	0.368600	0.000000	0.530114	3	unknown
SPIB	PAX8	0.488700	0.488700	0.000000	0.579701	3	unknown
FOSB	PAX8	0.222100	0.222100	0.000000	0.773525	3	unknown
SOX7	FOXE1	0.869000	0.869000	0.000000	0.586651	3	unknown
NFIB	FOXE1	0.586200	0.586200	0.000000	0.520300	3	unknown
FOXE1	MBD1	0.067800	0.067800	0.000000	0.526549	3	unknown
FOSB	FOXE1	0.491100	0.491100	0.000000	0.589493	3	unknown
CSRNP1	FOXE1	0.083400	0.083400	0.000000	0.603118	3	unknown
RNF4	FOXE1	0.240900	0.240900	0.000000	0.772105	3	unknown
TSHZ2	FOXE1	0.373400	0.373400	0.000000	0.658543	3	unknown
FOXE1	SOX11	0.160400	0.160400	0.000000	0.502494	3	unknown
SOX7	MBD1	0.167300	0.167300	0.000000	0.546922	3	unknown
FOSB	SOX7	0.332300	0.332300	0.000000	0.556425	3	unknown
SOX7	CSRNP1	0.526600	0.526600	0.000000	0.501519	3	unknown
TSHZ2	SOX7	0.691900	0.691900	0.000000	0.536638	3	unknown
SOX7	SOX11	0.445400	0.445400	0.000000	0.593175	3	unknown
NFIB	MBD1	0.129700	0.129700	0.000000	0.545875	3	unknown
NFIB	FOSB	0.147000	0.147000	0.000000	0.764626	3	unknown
RNF4	NFIB	0.506000	0.506000	0.000000	0.505138	3	unknown
TSHZ2	NFIB	0.661400	0.661400	0.000000	0.798307	3	unknown
SOX11	NFIB	0.234000	0.234000	0.000000	0.568376	3	unknown
POU1F1	NFIB	0.485400	0.485400	0.000000	0.606922	3	unknown
FOSB	MBD1	0.099700	0.099700	0.000000	0.594784	3	unknown
CSRNP1	MBD1	0.064600	0.064600	0.000000	0.592879	3	unknown
RNF4	MBD1	0.071000	0.071000	0.000000	0.505634	3	unknown
TSHZ2	MBD1	0.908300	0.908300	0.000000	0.753606	3	unknown
SOX11	MBD1	0.468800	0.468800	0.000000	0.793302	3	unknown
POU1F1	MBD1	0.167200	0.167200	0.000000	0.750598	3	unknown
CSRNP1	FOSB	0.957600	0.957600	0.000000	0.598266	3	unknown
RNF4	FOSB	0.213600	0.213600	0.000000	0.872659	3	unknown
FOSB	SOX11	0.390300	0.390300	0.000000	0.537023	3	unknown
RNF4	CSRNP1	0.050200	0.050200	0.000000	0.501992	3	unknown
TSHZ2	CSRNP1	0.339800	0.339800	0.000000	0.547087	3	unknown
CSRNP1	SOX11	0.872000	0.872000	0.000000	0.548853	3	unknown
POU1F1	CSRNP1	0.268700	0.268700	0.000000	0.628210	3	unknown
TSHZ2	RNF4	0.745800	0.745800	0.000000	0.608474	3	unknown
SOX11	RNF4	0.097600	0.097600	0.000000	0.605533	3	unknown
RNF4	POU1F1	0.997000	0.997000	0.000000	0.547844	3	unknown
TSHZ2	SOX11	0.278700	0.278700	0.000000	0.648009	3	unknown
TSHZ2	POU1F1	0.364900	0.364900	0.000000	0.690326	3	unknown
SOX11	POU1F1	0.132600	0.132600	0.000000	0.782051	3	unknown
SOX11	TBX22	0.061300	0.061300	0.000000	0.926591	3	unknown
SIX3	HOXA4	0.075400	0.075400	0.000000	0.534483	3	unknown
MSX2	SIX3	0.286800	0.286800	0.000000	0.736402	3	unknown
ELF4	SIX3	0.126600	0.126600	0.000000	0.949447	3	unknown
RB1	SIX3	0.402900	0.402900	0.000000	0.576073	3	unknown
MTA1	SIX3	0.050800	0.050800	0.000000	0.978346	3	unknown
CREB3L3	SIX3	0.061000	0.061000	0.000000	0.977049	3	unknown
SIX3	CDKN2A	0.120400	0.120400	0.000000	0.706811	3	unknown
NR1I3	SIX3	0.139800	0.139800	0.000000	0.761087	3	unknown
SIX3	ZRANB2	0.072400	0.072400	0.000000	0.553867	3	unknown
SIX3	HOXB4	0.064400	0.064400	0.000000	0.546584	3	unknown
ALS2CR8	SIX3	0.086200	0.086200	0.000000	0.911833	3	unknown
SIX3	POU4F3	0.070600	0.070600	0.000000	0.831445	3	unknown
PLSCR1	SIX3	0.069000	0.069000	0.000000	0.884058	3	unknown
SIX3	ZNF483	0.051100	0.051100	0.000000	0.677104	3	unknown
NFAT5	SIX3	0.056000	0.056000	0.000000	0.826786	3	unknown
ZNF287	SIX3	0.112500	0.112500	0.000000	0.594667	3	unknown
ZNF277	SIX3	0.112100	0.112100	0.000000	0.861731	3	unknown
MSX2	HOXA4	0.185500	0.185500	0.000000	0.826415	3	unknown
SMAD3	HOXA4	0.132500	0.132500	0.000000	0.988679	3	unknown
HOXA4	CDKN2A	0.425300	0.425300	0.000000	0.713614	3	unknown
HOXA4	ZNF217	0.076300	0.076300	0.000000	0.906946	3	unknown
HOXA4	ZEB2	0.305100	0.305100	0.000000	0.932809	3	unknown
PPARD	HOXA4	0.134800	0.134800	0.000000	0.789318	3	unknown
HOXA4	POU5F1	0.079900	0.079900	0.000000	0.724656	3	unknown
TRIM29	HOXA4	0.661800	0.661800	0.000000	0.908885	3	unknown
HOXA4	KLF15	0.325800	0.325800	0.000000	0.894414	3	unknown
HOXA4	SCAND3	0.096500	0.096500	0.000000	0.895337	3	unknown
HOXA4	ZKSCAN5	0.069500	0.069500	0.000000	0.555396	3	unknown
HOXA4	SOX10	0.185600	0.185600	0.000000	0.579741	3	unknown
HOXA4	ZNF90	0.135900	0.135900	0.000000	0.872701	3	unknown
HOXA4	TBX21	0.100500	0.100500	0.000000	0.792040	3	unknown
GLIS3	HOXA4	0.052700	0.052700	0.000000	0.686907	3	unknown
EGR1	HOXA4	0.200100	0.200100	0.000000	0.526237	3	unknown
KDM5B	HOXA4	0.110600	0.110600	0.000000	0.904159	3	unknown
HOXA4	SOX15	0.057800	0.057800	0.000000	0.915225	3	unknown
HOXA4	SP140	0.052200	0.052200	0.000000	0.735632	3	unknown
HOXA4	TRIM22	0.102800	0.102800	0.000000	0.865759	3	unknown
HOXA4	MYCN	0.055500	0.055500	0.000000	0.900901	3	unknown
TBX19	HOXA4	0.061700	0.061700	0.000000	0.690438	3	unknown
HOXA4	PAX5	0.059800	0.059800	0.000000	0.953177	3	unknown
ZSCAN2	HOXA4	0.093800	0.093800	0.000000	0.646055	3	unknown
ATF3	HOXA4	0.078000	0.078000	0.000000	0.719231	3	unknown
ETV7	HOXA4	0.650000	0.650000	0.000000	0.729231	3	unknown
ZNF277	HOXA4	0.286000	0.286000	0.000000	0.787063	3	unknown
CREB3L3	MSX2	0.119900	0.119900	0.000000	0.986656	3	unknown
MSX2	MESP1	0.270000	0.270000	0.000000	0.580370	3	unknown
MSX2	LHX9	0.236500	0.236500	0.000000	0.584778	3	unknown
NFYB	MSX2	0.113600	0.113600	0.000000	0.994718	3	unknown
MSX2	CDKN2A	0.069100	0.069100	0.000000	0.943560	3	unknown
MSX2	ESR1	0.147900	0.147900	0.000000	0.878972	3	unknown
STAT4	MSX2	0.104300	0.104300	0.000000	0.704698	3	unknown
MMP14	MSX2	0.441000	0.441000	0.000000	0.831293	3	unknown
ZNF236	MSX2	0.063600	0.063600	0.000000	0.905660	3	unknown
ETV3L	MSX2	0.073700	0.073700	0.000000	0.993216	3	unknown
HOXB7	MSX2	0.063700	0.063700	0.000000	0.996860	3	unknown
MSX2	CREM	0.068500	0.068500	0.000000	0.715328	3	unknown
SREBF2	MSX2	0.052500	0.052500	0.000000	0.906667	3	unknown
ASCL2	MSX2	0.248100	0.248100	0.000000	0.997179	3	unknown
TAF13	MSX2	0.456800	0.456800	0.000000	0.964317	3	unknown
SIX4	MSX2	0.099200	0.099200	0.000000	0.716734	3	unknown
MTA1	ELF4	0.417400	0.417400	0.000000	0.785098	3	unknown
FOXC1	ELF4	0.264400	0.264400	0.000000	0.650151	3	unknown
KLF12	ELF4	0.170000	0.170000	0.000000	0.844706	3	unknown
SOLH	ELF4	0.467700	0.467700	0.000000	0.963010	3	unknown
ETV6	ELF4	0.081000	0.081000	0.000000	0.997531	3	unknown
NKX2-3	ELF4	0.412700	0.412700	0.000000	0.926339	3	unknown
ELF4	TP53	0.055800	0.055800	0.000000	0.967742	3	unknown
ELF4	C1orf85	0.075300	0.075300	0.000000	0.990704	3	unknown
GTF2I	ELF4	0.963400	0.963400	0.000000	0.614490	3	unknown
ELF4	ZNF133	0.050600	0.050600	0.000000	0.891304	3	unknown
ELF4	FOXA1	0.128200	0.128200	0.000000	0.934477	3	unknown
ELF4	POU2F3	0.315400	0.315400	0.000000	0.957514	3	unknown
ELF4	TP63	0.095000	0.095000	0.000000	0.675789	3	unknown
ELF4	HEY2	0.071600	0.071600	0.000000	0.934358	3	unknown
ELF4	POU4F3	0.086300	0.086300	0.000000	0.747393	3	unknown
ELF4	RORB	0.060100	0.060100	0.000000	0.740433	3	unknown
ELF4	RFX3	0.058600	0.058600	0.000000	0.836177	3	unknown
ELF4	ZNF19	0.057800	0.057800	0.000000	0.863322	3	unknown
ELF4	DMTF1	0.087700	0.087700	0.000000	0.990878	3	unknown
TBX15	RBPJ	0.051000	0.051000	0.000000	0.731373	3	unknown
TBX15	PRRX2	0.545000	0.545000	0.000000	0.553945	3	unknown
KLF12	RB1	0.055900	0.055900	0.000000	0.964222	3	unknown
RB1	FEV	0.058200	0.058200	0.000000	0.774914	3	unknown
RB1	ZEB2	0.244500	0.244500	0.000000	0.657260	3	unknown
ZNF165	RB1	0.272300	0.272300	0.000000	0.948953	3	unknown
RB1	ARNTL2	0.136100	0.136100	0.000000	0.680382	3	unknown
RB1	TCF4	0.332900	0.332900	0.000000	0.954641	3	unknown
NFE2L2	RB1	0.098300	0.098300	0.000000	0.998983	3	unknown
SLC2A4RG	RB1	0.105500	0.105500	0.000000	0.981991	3	unknown
KLF6	RB1	0.133000	0.133000	0.000000	0.986466	3	unknown
RB1	MITF	0.361000	0.361000	0.000000	0.948476	3	unknown
RB1	TFAP2A	0.105900	0.105900	0.000000	0.940510	3	unknown
ZKSCAN5	RB1	0.304200	0.304200	0.000000	0.687377	3	unknown
RB1	ZFHX4	0.078800	0.078800	0.000000	0.814721	3	unknown
RB1	MSX1	0.360600	0.360600	0.000000	0.756794	3	unknown
SIX1	RB1	0.085300	0.085300	0.000000	0.985932	3	unknown
RB1	AFF1	0.061800	0.061800	0.000000	0.533981	3	unknown
RB1	ZNF483	0.062700	0.062700	0.000000	0.596491	3	unknown
IRX5	RB1	0.091000	0.091000	0.000000	0.992308	3	unknown
NFYC	RB1	0.479000	0.479000	0.000000	0.625261	3	unknown
E2F4	RB1	0.066300	0.066300	0.000000	0.984917	3	unknown
RB1	ELF2	0.145000	0.145000	0.000000	0.704828	3	unknown
SUPT4H1	RB1	0.224200	0.224200	0.000000	0.693577	3	unknown
POU4F2	RB1	0.062700	0.062700	0.000000	0.982456	3	unknown
NR1H4	MTA1	0.204100	0.204100	0.000000	0.905928	3	unknown
PHOX2B	NR1H4	0.913700	0.913700	0.000000	0.627668	3	unknown
NR1H4	HOXA5	0.269100	0.269100	0.000000	0.901895	3	unknown
NR1H4	HDAC1	0.272200	0.272200	0.000000	0.986040	3	unknown
NR1H4	KLF12	0.292600	0.292600	0.000000	0.976760	3	unknown
NR1H4	SOLH	0.950400	0.950400	0.000000	0.916982	3	unknown
LASS2	NR1H4	0.284800	0.284800	0.000000	0.846910	3	unknown
ETV6	NR1H4	0.059000	0.059000	0.000000	0.671186	3	unknown
VDR	NR1H4	0.395600	0.395600	0.000000	0.647624	3	unknown
TGIF2LY	NR1H4	0.340200	0.340200	0.000000	0.733686	3	unknown
NR1H4	TFEC	0.059500	0.059500	0.000000	0.675630	3	unknown
NFE2L2	NR1H4	0.073900	0.073900	0.000000	0.868742	3	unknown
IRF2	NR1H4	0.366800	0.366800	0.000000	0.790076	3	unknown
NR1H4	SIM1	0.404000	0.404000	0.000000	0.992079	3	unknown
NR1H4	KDM5B	0.089900	0.089900	0.000000	0.974416	3	unknown
MTA1	FOXC1	0.738400	0.738400	0.000000	0.795098	3	unknown
MTA1	HOXA5	0.781900	0.781900	0.000000	0.824274	3	unknown
SOLH	MTA1	0.801500	0.801500	0.000000	0.930381	3	unknown
LASS2	MTA1	0.166200	0.166200	0.000000	0.978339	3	unknown
MTA1	CREB3L3	0.759100	0.759100	0.000000	0.803847	3	unknown
MTA1	KLF5	0.078200	0.078200	0.000000	0.934783	3	unknown
STAT2	MTA1	0.213600	0.213600	0.000000	0.974719	3	unknown
MTA1	TP53	0.088200	0.088200	0.000000	0.916100	3	unknown
MTA1	ZNF217	0.058000	0.058000	0.000000	0.962069	3	unknown
MTA1	C1orf85	0.145900	0.145900	0.000000	0.962988	3	unknown
MTA1	NR1I3	0.115300	0.115300	0.000000	0.915872	3	unknown
SIN3A	MTA1	0.103600	0.103600	0.000000	0.977799	3	unknown
MTA1	NR1D2	0.211500	0.211500	0.000000	0.869504	3	unknown
MTA1	ZNF236	0.083900	0.083900	0.000000	0.965435	3	unknown
MTA1	PA2G4	0.167400	0.167400	0.000000	0.852449	3	unknown
MTA1	ASCL2	0.445300	0.445300	0.000000	0.688525	3	unknown
MTA1	ARX	0.060100	0.060100	0.000000	0.993344	3	unknown
HOXA5	FOXC1	0.108900	0.108900	0.000000	0.964187	3	unknown
FOXC1	CREB3L3	0.119700	0.119700	0.000000	0.836257	3	unknown
STAT2	FOXC1	0.051000	0.051000	0.000000	0.964706	3	unknown
FOXC1	STRN3	0.663800	0.663800	0.000000	0.978005	3	unknown
FOXC1	CREB3L2	0.053900	0.053900	0.000000	0.998145	3	unknown
FOXC1	AHCTF1	0.107500	0.107500	0.000000	0.795349	3	unknown
C1orf85	FOXC1	0.174900	0.174900	0.000000	0.550600	3	unknown
FOXC1	NR1I3	0.368200	0.368200	0.000000	0.993753	3	unknown
ZKSCAN1	FOXC1	0.535700	0.535700	0.000000	0.625910	3	unknown
TFEC	FOXC1	0.095000	0.095000	0.000000	0.881053	3	unknown
SIN3A	FOXC1	0.059400	0.059400	0.000000	0.937710	3	unknown
FOXC1	MECOM	0.062900	0.062900	0.000000	0.717011	3	unknown
ETV3L	FOXC1	0.803800	0.803800	0.000000	0.911296	3	unknown
FOXC1	SIM2	0.178500	0.178500	0.000000	0.974230	3	unknown
FOXC1	KLF11	0.149300	0.149300	0.000000	0.956463	3	unknown
ZNF445	FOXC1	0.071800	0.071800	0.000000	0.749304	3	unknown
PHF5A	FOXC1	0.070500	0.070500	0.000000	0.845390	3	unknown
FOXC1	TGIF2	0.483100	0.483100	0.000000	0.808942	3	unknown
FOXC1	ZIM2	0.059100	0.059100	0.000000	0.998308	3	unknown
FOXC1	NKX2-1	0.109400	0.109400	0.000000	0.931444	3	unknown
FOXC1	ZIC3	0.053600	0.053600	0.000000	0.904851	3	unknown
FOXC1	KDM5B	0.071800	0.071800	0.000000	0.906685	3	unknown
FOXC1	CTCF	0.096300	0.096300	0.000000	0.995846	3	unknown
FOXC1	PAX5	0.073600	0.073600	0.000000	0.922554	3	unknown
FOXC1	IRX3	0.060300	0.060300	0.000000	0.991708	3	unknown
RBPJ	TSC22D2	0.206900	0.206900	0.000000	0.823103	3	unknown
ETV6	TSC22D2	0.051400	0.051400	0.000000	1.000000	3	unknown
NKX2-3	TSC22D2	0.131900	0.131900	0.000000	0.990144	3	unknown
TSC22D2	CDKN2A	0.053900	0.053900	0.000000	0.846011	3	unknown
ZNF496	TSC22D2	0.073600	0.073600	0.000000	0.539402	3	unknown
TSC22D2	TP53	0.050200	0.050200	0.000000	0.635458	3	unknown
SMAD6	TSC22D2	0.937000	0.937000	0.000000	0.756777	3	unknown
SCML1	TSC22D2	0.254300	0.254300	0.000000	0.577664	3	unknown
TSC22D2	HMGB1	0.064500	0.064500	0.000000	0.947287	3	unknown
TSC22D2	SPEN	0.091600	0.091600	0.000000	0.739083	3	unknown
SMAD2	TSC22D2	0.054600	0.054600	0.000000	0.829670	3	unknown
TSC22D2	FBXW7	0.224500	0.224500	0.000000	0.751893	3	unknown
PKNOX1	TSC22D2	0.177500	0.177500	0.000000	0.986479	3	unknown
TSC22D2	FOXP4	0.054400	0.054400	0.000000	0.913603	3	unknown
GSC2	TSC22D2	0.240600	0.240600	0.000000	0.997922	3	unknown
MYC	TSC22D2	0.083500	0.083500	0.000000	0.994012	3	unknown
XBP1	TSC22D2	0.050500	0.050500	0.000000	0.988119	3	unknown
NR2E1	TSC22D2	0.552700	0.552700	0.000000	0.735661	3	unknown
E2F4	TSC22D2	0.089200	0.089200	0.000000	0.996637	3	unknown
TSC22D2	RFXANK	0.127600	0.127600	0.000000	0.923981	3	unknown
TSC22D2	DMTF1	0.204400	0.204400	0.000000	0.819472	3	unknown
LHX1	TSC22D2	0.068700	0.068700	0.000000	0.954876	3	unknown
NFATC1	TSC22D2	0.416500	0.416500	0.000000	0.539736	3	unknown
PPARG	CNBP	0.176100	0.176100	0.000000	0.800114	3	unknown
RBPJ	CNBP	0.682700	0.682700	0.000000	0.801084	3	unknown
ETV6	CNBP	0.101100	0.101100	0.000000	0.998022	3	unknown
ZNF496	CNBP	0.202500	0.202500	0.000000	0.677531	3	unknown
SMAD6	CNBP	0.106600	0.106600	0.000000	0.537523	3	unknown
CNBP	SCML1	0.821000	0.821000	0.000000	0.728745	3	unknown
CNBP	HMGB1	0.174500	0.174500	0.000000	0.950143	3	unknown
CNBP	SPEN	0.051300	0.051300	0.000000	0.929825	3	unknown
CNBP	TCF7L2	0.050500	0.050500	0.000000	0.895050	3	unknown
CNBP	AFF4	0.071600	0.071600	0.000000	0.648045	3	unknown
CNBP	HES1	0.210200	0.210200	0.000000	0.705519	3	unknown
CNBP	ADNP2	0.084600	0.084600	0.000000	0.960993	3	unknown
ZNF133	CNBP	0.144500	0.144500	0.000000	0.579931	3	unknown
CNBP	JUN	0.566800	0.566800	0.000000	0.828864	3	unknown
CITED2	CNBP	0.362000	0.362000	0.000000	0.996961	3	unknown
C2orf3	CNBP	0.118600	0.118600	0.000000	0.984823	3	unknown
CNBP	NRL	0.381500	0.381500	0.000000	0.896986	3	unknown
CNBP	FOXH1	0.107600	0.107600	0.000000	0.909851	3	unknown
CNBP	POU2F1	0.096400	0.096400	0.000000	0.839212	3	unknown
CNBP	ZIM2	0.120900	0.120900	0.000000	0.946237	3	unknown
CNBP	DDIT3	0.052700	0.052700	0.000000	0.971537	3	unknown
CNBP	ESRRG	0.316800	0.316800	0.000000	0.654040	3	unknown
SRF	CNBP	0.165200	0.165200	0.000000	0.994552	3	unknown
