Parent	Child	relationType	edgeScore	Freq
DNASE2B	TM7SF4	Type 0	0.518758	0.518758
DNASE2B	MMP8	Type 0	0.326168	0.326168
DNASE2B	LOC283050	Type 0	0.738125	0.738125
DNASE2B	IGF2R	Type 0	0.302625	0.302625
DNASE2B	TDRD9	Type 0	0.287995	0.287995
DNASE2B	CLN8	Type 0	0.996228	0.996228
DNASE2B	LOC154092	Type 0	0.218669	0.218669
VTCN1	PTPRK	Type 0	0.385975	0.385975
GPM6B	PTPRK	Type 0	0.811983	0.811983
PTPRK	BAMBI	Type 0	0.250763	0.250763
PTPRK	SOX9	Type 0	0.328965	0.328965
PTPRK	JUB	Type 0	0.220138	0.220138
CHI3L2	PSTPIP2	Type 0	0.232615	0.232615
KIAA1804	PSTPIP2	Type 0	0.220786	0.220786
PLCH1	PSTPIP2	Type 0	0.480072	0.480072
ATL2	PSTPIP2	Type 0	0.452074	0.452074
TRMT11	PSTPIP2	Type 0	0.321887	0.321887
PSTPIP2	CHI3L2	Type 0	0.738737	0.738737
PSTPIP2	LOC644450	Type 0	0.646200	0.646200
FAM20B	NSFP1	Type 0	0.294176	0.294176
LOC440871///IGK@///IGKV3-20///IGKV3D-11///IGKV3D-15///IGKC	NSFP1	Type 0	0.973083	0.973083
CD38	NSFP1	Type 0	0.298146	0.298146
IMPA2	NSFP1	Type 0	0.206920	0.206920
IGHV4-31///IGHV@///IGHM///IGHG3///IGHG1///IGHA2///IGHA1///IGH@	NSFP1	Type 0	0.252328	0.252328
ADAMDEC1	TMEM149	Type 0	0.380244	0.380244
HLA-DMB	TMEM149	Type 0	0.256736	0.256736
IL21R	TMEM149	Type 0	0.950216	0.950216
TMEM149	ATF7IP2	Type 0	0.299573	0.299573
MOBKL2B	FZD1	Type 0	0.276461	0.276461
MAML2	FZD1	Type 0	0.998979	0.998979
MYT1	FZD1	Type 0	0.248838	0.248838
DNASE1	FZD1	Type 0	0.319196	0.319196
FZD1	CADM1	Type 0	0.409321	0.409321
FZD1	ANKRD6	Type 0	0.300609	0.300609
ZNF652	DYSF	Type 0	0.300679	0.300679
KIAA1704	DYSF	Type 0	0.297481	0.297481
C5orf44	DYSF	Type 0	0.992271	0.992271
DYSF	MDM4	Type 0	0.294862	0.294862
PIP	MUCL1	Type 0	0.301286	0.301286
SCGB2A2	MUCL1	Type 0	0.456478	0.456478
MUCL1	PIP	Type 0	0.698714	0.698714
MUCL1	SCGB2A2	Type 0	0.474267	0.474267
FLRT3	HSPB8	Type 0	0.975033	0.975033
PLAT	HSPB8	Type 0	0.299657	0.299657
ROPN1B///ROPN1	CYB5R2	Type 0	0.274627	0.274627
FOXC1	CYB5R2	Type 0	0.274740	0.274740
LY6K	CYB5R2	Type 0	0.231589	0.231589
GPR125	CYB5R2	Type 0	0.674635	0.674635
PTPRK	CYB5R2	Type 0	0.460876	0.460876
CYB5R2	LY6K	Type 0	0.767937	0.767937
CYB5R2	GPR125	Type 0	0.323474	0.323474
SLC16A10	ATP2B2	Type 0	0.214005	0.214005
VNN1	ATP2B2	Type 0	0.250469	0.250469
GPC4	ATP2B2	Type 0	0.292086	0.292086
INHBA	RAI14	Type 0	0.361790	0.361790
MOXD1	RAI14	Type 0	0.234692	0.234692
PLAUR	RAI14	Type 0	0.284716	0.284716
SGMS2	RAI14	Type 0	0.692727	0.692727
RAI14	SCUBE3	Type 0	0.294714	0.294714
RAI14	MOXD1	Type 0	0.761252	0.761252
RAI14	FOSL2	Type 0	0.440444	0.440444
RAI14	LOC100134091///LOC642236///FRG1B///FRG1	Type 0	0.232723	0.232723
TRIM22	VEGFA	Type 0	0.221362	0.221362
TBC1D7	VEGFA	Type 0	0.218020	0.218020
CTSO	VEGFA	Type 0	0.316048	0.316048
CLDN8	RPL3	Type 0	0.348837	0.348837
MLLT11	RPL3	Type 0	0.479659	0.479659
SLC25A6	RPL3	Type 0	0.353830	0.353830
SWAP70	RPL3	Type 0	0.471959	0.471959
RPL3	PDCD4	Type 0	0.846662	0.846662
RPL3	ITGA6	Type 0	0.254808	0.254808
RPL3	ASPH	Type 0	0.240964	0.240964
RPL3	MLLT11	Type 0	0.520341	0.520341
RPL3	SIAE	Type 0	0.324668	0.324668
RPL3	SLC25A6	Type 0	0.564862	0.564862
RPL3	LQK1	Type 0	0.289179	0.289179
LSR	HES4	Type 0	0.243415	0.243415
PPP1R16A	HES4	Type 0	0.452610	0.452610
TSTA3	HES4	Type 0	0.299563	0.299563
HES4	C1orf51	Type 0	0.295455	0.295455
HES4	C8orf44///SGK3	Type 0	0.251625	0.251625
CD48	IRF8	Type 0	0.483138	0.483138
CD53	IRF8	Type 0	0.571749	0.571749
IRF8	PTPRC	Type 0	0.302358	0.302358
IRF8	CD48	Type 0	0.516862	0.516862
IRF8	CSF2RB	Type 0	0.978743	0.978743
IRF8	IKZF1	Type 0	0.853691	0.853691
MGC24103	ADAMTS6	Type 0	0.562986	0.562986
RUNX2	ADAMTS6	Type 0	0.272913	0.272913
LOH3CR2A	C17orf91	Type 0	0.630512	0.630512
SAMD4A	C17orf91	Type 0	0.603564	0.603564
STRBP	C17orf91	Type 0	0.423873	0.423873
C17orf91	ANGPTL4	Type 0	0.723045	0.723045
C17orf91	LOH3CR2A	Type 0	0.361868	0.361868
C17orf91	S100A10	Type 0	0.344401	0.344401
WDR67	TMEM65	Type 0	0.231888	0.231888
ZBED4	TMEM65	Type 0	0.505285	0.505285
TMEM65	GSTM2	Type 0	0.209982	0.209982
TMEM65	ZBED4	Type 0	0.494715	0.494715
TFEC	MOBKL1B	Type 0	0.746477	0.746477
SOAT1	MOBKL1B	Type 0	0.245307	0.245307
BID	MOBKL1B	Type 0	0.508543	0.508543
MOBKL1B	KMO	Type 0	0.203772	0.203772
MOBKL1B	IRS1	Type 0	0.331698	0.331698
MOBKL1B	C6orf115	Type 0	0.963507	0.963507
MOBKL1B	TFRC	Type 0	0.274937	0.274937
MOBKL1B	SPCS3	Type 0	0.293043	0.293043
MOBKL1B	BID	Type 0	0.491457	0.491457
VPS13B	YTHDC2	Type 0	0.849060	0.849060
YTHDC2	DDX17	Type 0	0.345775	0.345775
YTHDC2	PAPD4	Type 0	1.000000	1.000000
DTNA	ZNF518A	Type 0	0.278075	0.278075
LOC100134091///LOC642236///FRG1B///FRG1	ZNF518A	Type 0	0.256684	0.256684
MRPL21	ZNF518A	Type 0	0.269497	0.269497
ZNF493	ZNF518A	Type 0	0.298632	0.298632
LARP7	ZNF518A	Type 0	0.998440	0.998440
ZNF518A	LOC100134091///LOC642236///FRG1B///FRG1	Type 0	0.509024	0.509024
IFI44L	OAS2	Type 0	0.638611	0.638611
MX1	OAS2	Type 0	0.287505	0.287505
EPSTI1	OAS2	Type 0	0.252557	0.252557
OAS2	RSAD2	Type 0	0.251050	0.251050
OAS2	IFI44L	Type 0	0.236568	0.236568
OAS2	MX1	Type 0	0.642209	0.642209
OAS2	IFI6	Type 0	0.234580	0.234580
SLC2A3	SCARNA17	Type 0	0.299759	0.299759
SCARNA17	LOC284801	Type 0	0.320920	0.320920
MGC39584	C6orf114	Type 0	0.471418	0.471418
C6orf114	TMEM170B	Type 0	0.852452	0.852452
C6orf114	CKB	Type 0	0.298372	0.298372
ATP6V1C2	MATR3	Type 0	0.302428	0.302428
RPL22L1	MATR3	Type 0	0.948535	0.948535
MATR3	KIAA1324L	Type 0	0.256436	0.256436
MATR3	CFDP1	Type 0	0.378598	0.378598
ERGIC1	FBXL17	Type 0	0.224713	0.224713
C4orf34	FBXL17	Type 0	0.209029	0.209029
NMD3	FBXL17	Type 0	0.326687	0.326687
ASF1A	FBXL17	Type 0	0.226682	0.226682
FBXL4	FBXL17	Type 0	0.374941	0.374941
FBXL17	GPR126	Type 0	0.297830	0.297830
FBXL17	IFRD1	Type 0	0.297388	0.297388
ZNF24	MLL3	Type 0	0.299895	0.299895
RSBN1	MLL3	Type 0	0.294964	0.294964
KIAA1737	MLL3	Type 0	0.302642	0.302642
ANKRD46	AGPAT3	Type 0	0.298909	0.298909
NUS1	AGPAT3	Type 0	0.212216	0.212216
NBPF10///NBPF16///NBPF24///NBPF8///AE01///NBPF9///NBPF11///KIAA1245///NBPF3///NBPF1///NBPF14	AGPAT3	Type 0	0.879207	0.879207
AGPAT3	CTNNB1	Type 0	0.235183	0.235183
AGPAT3	NBPF10///NBPF11	Type 0	0.298343	0.298343
MAL2	DAB2	Type 0	0.359513	0.359513
BNC2	DAB2	Type 0	0.516108	0.516108
NCF2	LGMN	Type 0	0.224747	0.224747
CCR1	LGMN	Type 0	0.807807	0.807807
LGMN	DHRS9	Type 0	0.363199	0.363199
LGMN	INADL	Type 0	0.273288	0.273288
LGMN	GRTP1	Type 0	0.250126	0.250126
CREB3L4	TJP3	Type 0	0.941143	0.941143
LOC440335	TJP3	Type 0	0.422263	0.422263
TJP3	DHCR24	Type 0	0.427623	0.427623
SBK1	CACNB3	Type 0	0.466909	0.466909
ACSL4	CACNB3	Type 0	0.735142	0.735142
RAB40C	CACNB3	Type 0	0.375809	0.375809
CACNB3	PPP2R2C	Type 0	0.206724	0.206724
CACNB3	ACSL5	Type 0	0.542234	0.542234
CACNB3	SBK1	Type 0	0.402780	0.402780
CACNB3	QPRT	Type 0	0.294732	0.294732
CACNB3	FCER1A	Type 0	0.293056	0.293056
CACNB3	ACSL4	Type 0	0.256368	0.256368
HOOK1	SLC35A3	Type 0	0.412704	0.412704
ADA	SLC35A3	Type 0	0.226274	0.226274
SLC35A3	SOCS6	Type 0	0.981704	0.981704
SLC35A3	PAK6	Type 0	0.285116	0.285116
EMILIN2	GGPS1	Type 0	0.264933	0.264933
GPATCH2	GGPS1	Type 0	0.309799	0.309799
VANGL1	GGPS1	Type 0	0.411780	0.411780
TADA1	GGPS1	Type 0	0.253239	0.253239
PIGX	GGPS1	Type 0	0.349659	0.349659
GGPS1	FGFR3	Type 0	0.324442	0.324442
GGPS1	PIGX	Type 0	0.639746	0.639746
GGPS1	C1orf156	Type 0	0.237157	0.237157
CCNA2	ARL6IP6	Type 0	0.214424	0.214424
SGOL2	ARL6IP6	Type 0	0.379319	0.379319
PSMC3IP	ARL6IP6	Type 0	0.893046	0.893046
DNAJC9	ARL6IP6	Type 0	0.209325	0.209325
ARL6IP6	PDLIM5	Type 0	0.231319	0.231319
ARL6IP6	ZNF300	Type 0	0.483802	0.483802
PIK3C2G	EGF	Type 0	0.346729	0.346729
SLC2A3	SLC2A14///SLC2A3	Type 0	0.480991	0.480991
SLC2A14///SLC2A3	CCL2	Type 0	0.615584	0.615584
SLC2A14///SLC2A3	SLC2A3	Type 0	0.519009	0.519009
IL4I1	NOD2	Type 0	0.253289	0.253289
LOC285628	NOD2	Type 0	0.378134	0.378134
CCL20	NOD2	Type 0	0.657552	0.657552
NOD2	HOXB3	Type 0	0.286650	0.286650
NOD2	CCL20	Type 0	0.314844	0.314844
ZFYVE16	DYNC2LI1	Type 0	0.256222	0.256222
ILF3	KCNQ1OT1	Type 0	0.933515	0.933515
TNPO1	KCNQ1OT1	Type 0	0.200861	0.200861
KCNQ1OT1	LOC642852	Type 0	0.211858	0.211858
KCNQ1OT1	EIF5A	Type 0	0.293578	0.293578
PLAUR	SETMAR	Type 0	0.246897	0.246897
TTC12	SETMAR	Type 0	0.969871	0.969871
THNSL2	SETMAR	Type 0	0.304989	0.304989
SETMAR	CRABP2	Type 0	0.331660	0.331660
SETMAR	AXIN2	Type 0	0.352469	0.352469
SETMAR	SMARCD3	Type 0	0.276712	0.276712
TPD52	CRNKL1	Type 0	0.290332	0.290332
C14orf167	CRNKL1	Type 0	0.213175	0.213175
PPP1R3D	CRNKL1	Type 0	0.843757	0.843757
ERI2	CRNKL1	Type 0	0.272611	0.272611
CRNKL1	TRIM13	Type 0	0.210000	0.210000
CRNKL1	C1orf156	Type 0	0.298055	0.298055
AGR2	TFF1	Type 0	0.893010	0.893010
CXCL9	ANKRD22	Type 0	0.260201	0.260201
CXCL11	ANKRD22	Type 0	0.296976	0.296976
SEMA3G	ANKRD22	Type 0	0.383199	0.383199
C19orf46	EFCAB4A	Type 0	0.806379	0.806379
EPS8L2	EFCAB4A	Type 0	0.272062	0.272062
EFCAB4A	AZGP1	Type 0	0.250798	0.250798
EFCAB4A	SERPINA3	Type 0	0.607633	0.607633
EFCAB4A	AZGP1P1///AZGP1	Type 0	0.235052	0.235052
EFCAB4A	PRSS16	Type 0	0.896094	0.896094
AKR1C1	PKDCC	Type 0	0.296804	0.296804
PKDCC	BMP2	Type 0	0.294981	0.294981
PGR	PTPRT	Type 0	0.372245	0.372245
SCUBE2	PTPRT	Type 0	0.215454	0.215454
TOX3	PTPRT	Type 0	0.219309	0.219309
TPRG1	PTPRT	Type 0	0.210659	0.210659
LYPD6	PTPRT	Type 0	0.777337	0.777337
ACADSB	PTPRT	Type 0	0.227603	0.227603
PTPRT	TPRG1	Type 0	0.788780	0.788780
PTPRT	GRP	Type 0	0.271218	0.271218
PTPRT	CBLN2	Type 0	0.268718	0.268718
PTPRT	LYPD6	Type 0	0.211615	0.211615
KLHDC1	BYSL	Type 0	0.706261	0.706261
RUVBL1	BYSL	Type 0	0.266495	0.266495
GMPS	BYSL	Type 0	0.391517	0.391517
BYSL	ANKRD29	Type 0	0.486001	0.486001
BYSL	ADRBK2	Type 0	0.391027	0.391027
BYSL	UCK2	Type 0	0.215561	0.215561
BYSL	C6orf108	Type 0	0.337423	0.337423
KIAA1033	KIAA0776	Type 0	0.930996	0.930996
PLA2G4A	ADAMTSL3	Type 0	0.214286	0.214286
ZFPM2	ADAMTSL3	Type 0	0.280601	0.280601
TMEM22	ADAMTSL3	Type 0	0.245791	0.245791
BHMT2	ADAMTSL3	Type 0	0.241048	0.241048
B3GALTL	ADAMTSL3	Type 0	0.322467	0.322467
ARRDC1	ADAMTSL3	Type 0	0.236811	0.236811
ZMYM2	ADAMTSL3	Type 0	0.296273	0.296273
KIAA1644	ADAMTSL3	Type 0	0.986628	0.986628
MAMDC2	PDE7B	Type 0	0.223853	0.223853
IGF1	PDE7B	Type 0	0.297847	0.297847
C21orf34	PDE7B	Type 0	0.264909	0.264909
DENND5B	PDE7B	Type 0	0.483225	0.483225
TMEM22	PDE7B	Type 0	0.262678	0.262678
PDE7B	DENND5B	Type 0	0.516775	0.516775
PDE7B	TMEM22	Type 0	0.709247	0.709247
PPID	EEF1A1	Type 0	0.266442	0.266442
LOC283588	EEF1A1	Type 0	0.919525	0.919525
EEF1A1	FMO3	Type 0	0.241830	0.241830
CHODL	SLC35F2	Type 0	0.332420	0.332420
ARNTL2	SLC35F2	Type 0	0.299374	0.299374
E2F3	SLC35F2	Type 0	0.275699	0.275699
SLC35F2	ABCC4	Type 0	0.296044	0.296044
SLC35F2	TRIM16	Type 0	0.297652	0.297652
FAM54A	COMMD2	Type 0	0.314071	0.314071
KLHL7	COMMD2	Type 0	0.471593	0.471593
PDSS1	COMMD2	Type 0	0.751624	0.751624
COMMD2	MMP1	Type 0	0.364403	0.364403
COMMD2	SLC7A2	Type 0	0.279097	0.279097
COMMD2	GLDN	Type 0	0.241201	0.241201
COMMD2	HRASLS	Type 0	0.388567	0.388567
COMMD2	KLHL7	Type 0	0.528407	0.528407
COMMD2	RTN4IP1	Type 0	0.322244	0.322244
COMMD2	IGFBP4	Type 0	0.307603	0.307603
EXOSC3	LOC284900	Type 0	0.235294	0.235294
EHD2	LOC284900	Type 0	0.605280	0.605280
NUAK1	LOC284900	Type 0	0.335007	0.335007
PTPN2	LOC284900	Type 0	0.493257	0.493257
LOC284900	NUAK1	Type 0	0.664062	0.664062
LOC284900	PTPN2	Type 0	0.506743	0.506743
GREB1	NCRNA00052	Type 0	0.537682	0.537682
STK32B	NCRNA00052	Type 0	0.254735	0.254735
DLX1	NCRNA00052	Type 0	0.203835	0.203835
FLT3	NCRNA00052	Type 0	0.291382	0.291382
UGT1A3///UGT1A1///UGT1A4///UGT1A9///UGT1A5///UGT1A6///UGT1A7///UGT1A8///UGT1A10	NCRNA00052	Type 0	0.569765	0.569765
NCRNA00052	PTHLH	Type 0	0.953297	0.953297
NCRNA00052	UGT1A3///UGT1A1///UGT1A4///UGT1A9///UGT1A5///UGT1A6///UGT1A7///UGT1A8///UGT1A10	Type 0	0.362374	0.362374
SLAMF7	CD83	Type 0	0.302142	0.302142
CSF2RB	CD83	Type 0	0.210883	0.210883
PIK3AP1	CD83	Type 0	0.993927	0.993927
CD83	IL8	Type 0	0.423740	0.423740
CD83	CCL3L3///CCL3L1///CCL3	Type 0	0.677735	0.677735
SERHL2///SERHL	PCDHB16	Type 0	0.224673	0.224673
PGBD5	PCDHB16	Type 0	0.278363	0.278363
NR2F1	PCDHB16	Type 0	0.958062	0.958062
ZBTB20	PCDHB16	Type 0	0.325875	0.325875
PCDHB16	PCDHB7	Type 0	0.315349	0.315349
LSR	TRIM47	Type 0	0.592011	0.592011
TRIM47	GABBR2	Type 0	0.348870	0.348870
TRIM47	NT5DC2	Type 0	0.433640	0.433640
TRIM47	L1CAM	Type 0	0.261058	0.261058
CLIP4	TBC1D4	Type 0	0.244020	0.244020
SLC25A27	TBC1D4	Type 0	0.345148	0.345148
LY75	TBC1D4	Type 0	0.472573	0.472573
OGFRL1	TBC1D4	Type 0	0.520408	0.520408
TBC1D4	LY75	Type 0	0.527427	0.527427
TBC1D4	OGFRL1	Type 0	0.233346	0.233346
NCAPG	GEN1	Type 0	0.219167	0.219167
CCNA2	GEN1	Type 0	0.943905	0.943905
PEG10	SGCE	Type 0	0.242954	0.242954
NBEA	SGCE	Type 0	0.269118	0.269118
ALS2CR4	SGCE	Type 0	0.995966	0.995966
SGCE	CDKN2C	Type 0	0.268770	0.268770
TRPV2	IPP	Type 0	0.227375	0.227375
CD97	IPP	Type 0	0.676559	0.676559
PLEKHO2	IPP	Type 0	0.433076	0.433076
GGPS1	IPP	Type 0	0.503307	0.503307
IPP	GGPS1	Type 0	0.496693	0.496693
IPP	MORC4	Type 0	0.299249	0.299249
FOXA1	CACNA1D	Type 0	0.986806	0.986806
CACNA1D	SYT1	Type 0	0.245133	0.245133
CACNA1D	NPNT	Type 0	0.628207	0.628207
TRIP13	C5orf34	Type 0	0.998565	0.998565
BUB1	C5orf34	Type 0	0.263500	0.263500
CHAC2	C5orf34	Type 0	0.226037	0.226037
C5orf34	SSFA2	Type 0	0.290291	0.290291
PLEKHH1	C20orf12	Type 0	0.996953	0.996953
MYEF2	C20orf12	Type 0	0.284775	0.284775
OVOL2	C20orf12	Type 0	0.301319	0.301319
PLA2G12A	C20orf12	Type 0	0.222685	0.222685
ODZ2	PYROXD2	Type 0	0.352371	0.352371
EGF	PYROXD2	Type 0	0.453680	0.453680
PLEKHH1	PYROXD2	Type 0	0.290345	0.290345
ACTR2	PYROXD2	Type 0	0.273842	0.273842
SLC13A2	PYROXD2	Type 0	0.235294	0.235294
PYROXD2	EGF	Type 0	0.546320	0.546320
PYROXD2	ACTR2	Type 0	0.603004	0.603004
PYROXD2	AKAP9	Type 0	0.234385	0.234385
PYROXD2	RBM20	Type 0	0.398313	0.398313
KCNK5	TGFB3	Type 0	0.296482	0.296482
CLEC11A	TGFB3	Type 0	0.238068	0.238068
LOC441461	TGFB3	Type 0	0.977526	0.977526
KANK2	TGFB3	Type 0	0.361363	0.361363
TGFB3	KCNK5	Type 0	0.258515	0.258515
TGFB3	PDE7A	Type 0	0.390836	0.390836
YIF1B	SLC4A2	Type 0	0.219771	0.219771
CDK16	SLC4A2	Type 0	0.227106	0.227106
GNB2	SLC4A2	Type 0	0.872791	0.872791
SLC4A2	CDK5	Type 0	0.829349	0.829349
SLC4A2	PKM2	Type 0	0.298578	0.298578
SLC4A2	TMEM8A	Type 0	0.258121	0.258121
SLC4A2	KPNA1	Type 0	0.372071	0.372071
HIST2H4B///HIST4H4///HIST2H4A///HIST1H4L///HIST1H4E///HIST1H4B///HIST1H4H///HIST1H4C///HIST1H4J///HIST1H4K///HIST1H4F///HIST1H4D///HIST1H4A///HIST1H4I	HIST1H2BK	Type 0	0.345758	0.345758
H2BFS	HIST1H2BK	Type 0	0.487793	0.487793
HIST1H2BK	HIST2H4B///HIST4H4///HIST2H4A///HIST1H4L///HIST1H4E///HIST1H4B///HIST1H4H///HIST1H4C///HIST1H4J///HIST1H4K///HIST1H4F///HIST1H4D///HIST1H4A///HIST1H4I	Type 0	0.386247	0.386247
HIST1H2BK	HIST1H3H	Type 0	0.212529	0.212529
HIST1H2BK	HIST1H2BD	Type 0	0.234576	0.234576
HIST1H2BK	H2BFS	Type 0	0.512207	0.512207
HIST1H2BK	HIST1H2AC	Type 0	0.277943	0.277943
LOC440926///H3F3B///H3F3A	LOC653071	Type 0	0.339900	0.339900
LOC440926///H3F3B///H3F3A	PER3	Type 0	0.306157	0.306157
ERBB3	IGSF3	Type 0	0.927653	0.927653
IGSF3	SERTAD4	Type 0	0.289236	0.289236
IGSF3	ANK3	Type 0	0.267811	0.267811
ZEB1	RORA	Type 0	0.299878	0.299878
LUZP1	RORA	Type 0	0.232023	0.232023
C21orf45	ZNF260	Type 0	0.589497	0.589497
KLHL23	ZNF260	Type 0	0.271481	0.271481
KDM1B	ZNF260	Type 0	0.224670	0.224670
ZNF567	ZNF260	Type 0	0.488513	0.488513
ZNF260	KLHL23	Type 0	0.717449	0.717449
ZNF260	ZNF567	Type 0	0.511487	0.511487
TPD52	TMEM14A	Type 0	0.205546	0.205546
CAPN3	TMEM14A	Type 0	0.484678	0.484678
TIMELESS	TMEM14A	Type 0	0.341054	0.341054
CRYBG3	TMEM14A	Type 0	0.691609	0.691609
TMEM14A	COL6A6	Type 0	0.281559	0.281559
TMEM14A	CNTN3	Type 0	0.238382	0.238382
TMEM14A	CAPN3	Type 0	0.515322	0.515322
TMEM14A	TMEM106C	Type 0	0.848226	0.848226
GINS2	SEC61A2	Type 0	0.995543	0.995543
TGFBR2	SEC61A2	Type 0	0.300554	0.300554
KIAA1549	SEC61A2	Type 0	0.320939	0.320939
SEC61A2	NLK	Type 0	0.234419	0.234419
ANXA3	WNT5A	Type 0	0.251543	0.251543
IRX2	WNT5A	Type 0	0.300251	0.300251
MYO5B	WNT5A	Type 0	0.232203	0.232203
MFAP3L	WNT5A	Type 0	0.294062	0.294062
MGC39584	FNDC3B	Type 0	0.414149	0.414149
FNDC3B	MGC39584	Type 0	0.345748	0.345748
SAMD5	AXIN2	Type 0	0.277654	0.277654
CLDN11	AXIN2	Type 0	0.992037	0.992037
SYBU	AXIN2	Type 0	0.250780	0.250780
CDKN1C	AXIN2	Type 0	0.257940	0.257940
APCDD1	AXIN2	Type 0	0.297067	0.297067
SPARCL1	AXIN2	Type 0	0.298736	0.298736
AXIN2	APCDD1	Type 0	0.244087	0.244087
GRAMD1C	N4BP2L2	Type 0	0.202580	0.202580
PCM1	N4BP2L2	Type 0	0.250709	0.250709
N4BP2L2	LOC440926///H3F3B///H3F3A	Type 0	0.547761	0.547761
N4BP2L2	PER2	Type 0	0.653812	0.653812
OLFML2B	TIMP1	Type 0	0.210587	0.210587
LOXL1	TIMP1	Type 0	0.300474	0.300474
SLC16A3	TIMP1	Type 0	0.204730	0.204730
EMILIN1	TIMP1	Type 0	0.456427	0.456427
SH3BGRL3	TIMP1	Type 0	0.286245	0.286245
CYP2B7P1///CYP2B6	LOC100128439	Type 0	0.505068	0.505068
FOXA1	LOC100128439	Type 0	0.323976	0.323976
RNF145	LOC100128439	Type 0	0.440393	0.440393
MSI2	LOC100128439	Type 0	0.486198	0.486198
CCDC11	LOC100128439	Type 0	0.234783	0.234783
LOC100128439	CYP2B7P1///CYP2B6	Type 0	0.380050	0.380050
LOC100128439	CYP2B7P1	Type 0	0.356951	0.356951
LOC100128439	CELSR1	Type 0	0.311244	0.311244
LOC100128439	MSI2	Type 0	0.409853	0.409853
LOC100128439	RGL3	Type 0	0.232894	0.232894
LOC100128439	EPOR	Type 0	0.460183	0.460183
LOC100128439	CCDC11	Type 0	0.765217	0.765217
MYF6	LOC653354///ARMCX6	Type 0	0.354133	0.354133
LOC653354///ARMCX6	B4GALT6	Type 0	0.296547	0.296547
LOC653354///ARMCX6	ABHD15	Type 0	0.298498	0.298498
TMEM30B	F2RL1	Type 0	0.550035	0.550035
MFAP3L	F2RL1	Type 0	0.216839	0.216839
F2RL1	WNT5A	Type 0	0.289453	0.289453
CACNA2D2	AFF3	Type 0	0.778152	0.778152
CACNA2D2	CAMK2N1	Type 0	0.526008	0.526008
CACNA2D2	PLEKHA6	Type 0	0.921821	0.921821
CACNA2D2	MYST4	Type 0	0.792682	0.792682
CACNA2D2	PCDHA1///PCDHA2///PCDHA3///PCDHA4///PCDHA5///PCDHA6///PCDHA7///PCDHA8///PCDHA10///PCDHA11///PCDHA12///PCDHA13///PCDHAC1///PCDHAC2///PCDHA9	Type 0	0.297792	0.297792
CACNA2D2	TLR2	Type 0	0.314645	0.314645
CACNA2D2	MTHFD1L	Type 0	0.280147	0.280147
CACNA2D2	SLC19A2	Type 0	0.311442	0.311442
LCP2	CARD16///CASP1	Type 0	0.340109	0.340109
CASP1	CARD16///CASP1	Type 0	0.314663	0.314663
GIMAP2	CARD16///CASP1	Type 0	0.498035	0.498035
CARD16	CARD16///CASP1	Type 0	0.501162	0.501162
CARD16///CASP1	CASP1	Type 0	0.684562	0.684562
CARD16///CASP1	CARD16	Type 0	0.498838	0.498838
SLITRK5	RFX4	Type 0	0.216392	0.216392
SLCO1C1	RFX4	Type 0	0.221301	0.221301
GPR19	RFX4	Type 0	0.203059	0.203059
RFX4	SLITRK5	Type 0	0.548263	0.548263
RFX4	SLCO1C1	Type 0	0.647170	0.647170
