Parent	Child	relationType	edgeScore	Freq
GSTP1	H2AFJ	Type 0	0.243443	0.243443
GSTP1	UCHL1	Type 0	0.200287	0.200287
GSTP1	ASRGL1	Type 0	0.301245	0.301245
GSTP1	BMP2	Type 0	0.206540	0.206540
GSTP1	RAPGEFL1	Type 0	0.279867	0.279867
SNCA	MYCT1	Type 0	0.350809	0.350809
GYPC	MYCT1	Type 0	0.992020	0.992020
ALAS2	HBG2///HBG1	Type 0	0.273160	0.273160
TIMM44	PDAP1	Type 0	1.000000	1.000000
MLLT10	PDAP1	Type 0	0.288018	0.288018
KRT15	CD59	Type 0	0.329011	0.329011
SAA2///SAA1	CD59	Type 0	0.262100	0.262100
EFEMP1	CD59	Type 0	0.554180	0.554180
PDGFRL	CD59	Type 0	0.217372	0.217372
CD59	F3	Type 0	0.836647	0.836647
CD59	FJX1	Type 0	1.000000	1.000000
CD59	LY6G6D	Type 0	0.207498	0.207498
CD59	ARID3A	Type 0	0.303055	0.303055
TOR1AIP1	RIT2	Type 0	0.293114	0.293114
ALDOAP2	RIT2	Type 0	0.298361	0.298361
SYCE1L	RIT2	Type 0	0.296889	0.296889
PDE10A	SCG2	Type 0	0.263780	0.263780
PDE10A	PDE6H	Type 0	0.241758	0.241758
SLC16A1	TMEM38B	Type 0	0.295990	0.295990
MLPH	TMEM38B	Type 0	0.295724	0.295724
FABP5L2///FABP5L7///FABP5	TMEM38B	Type 0	0.340292	0.340292
CKS2	TMEM38B	Type 0	0.976259	0.976259
TMEM38B	GLE1	Type 0	0.255682	0.255682
ENSA	VIL1	Type 0	0.265435	0.265435
DLAT	VIL1	Type 0	0.297609	0.297609
HBQ1	RAPGEF1	Type 0	0.388989	0.388989
LYL1	RAPGEF1	Type 0	1.000000	1.000000
PLA2G4B///JMJD7///JMJD7-PLA2G4B	PHF7	Type 0	0.369155	0.369155
TRIM23	PHF7	Type 0	0.254224	0.254224
ZNF83	PHF7	Type 0	0.300754	0.300754
IL17RB	PHF7	Type 0	0.207623	0.207623
FAAH	PHF7	Type 0	1.000000	1.000000
GABRP	KRT15	Type 0	0.214248	0.214248
KRT14	KRT15	Type 0	0.871989	0.871989
H2BFS	HIST2H2AA4///HIST2H2AA3	Type 0	0.468990	0.468990
HIST1H4J	HIST2H2AA4///HIST2H2AA3	Type 0	0.245059	0.245059
HIST2H2AA4///HIST2H2AA3	H2BFS	Type 0	0.224435	0.224435
HIST2H2AA4///HIST2H2AA3	HIST1H3D///HIST1H2AD	Type 0	0.228330	0.228330
HIST2H2AA4///HIST2H2AA3	HIST1H2BO	Type 0	0.212523	0.212523
SORBS1	CRIM1	Type 0	0.301497	0.301497
TRIO	CRIM1	Type 0	0.269403	0.269403
PMP22	CRIM1	Type 0	0.992841	0.992841
CRIM1	AASS	Type 0	0.419044	0.419044
FOXA1	SH3BP1	Type 0	0.982916	0.982916
MARCO	SH3BP1	Type 0	0.235808	0.235808
LAG3	SH3BP1	Type 0	0.203593	0.203593
ESR1	NF1	Type 0	0.482516	0.482516
OPHN1	KCNV2	Type 0	0.995987	0.995987
C20orf195	ZNF384	Type 0	0.291084	0.291084
KCTD12	ZNF384	Type 0	0.999684	0.999684
NID1	DOK4	Type 0	0.322427	0.322427
CFHR1///CFH	DOK4	Type 0	0.973475	0.973475
INHBA	DOK4	Type 0	0.274833	0.274833
HEG1	DOK4	Type 0	0.217478	0.217478
ESR1	RAB6B	Type 0	0.445983	0.445983
UGCG	RAB6B	Type 0	0.989273	0.989273
RAB6B	FBXO22	Type 0	0.255112	0.255112
NACA2///NACAP1///NACA	TSEN2	Type 0	0.385452	0.385452
KIF11	TSEN2	Type 0	0.294256	0.294256
BCLAF1	TSEN2	Type 0	0.290845	0.290845
LIG3	TSEN2	Type 0	1.000000	1.000000
RBM14	TSEN2	Type 0	0.283533	0.283533
G6PC3	BRCA1	Type 0	0.245731	0.245731
TMPRSS2	LYST	Type 0	0.285965	0.285965
GULP1	LYST	Type 0	0.304890	0.304890
GHRH	LYST	Type 0	0.249031	0.249031
VAMP1	LYST	Type 0	0.999246	0.999246
RBMY1E	LYST	Type 0	0.203000	0.203000
TAF1B	LYST	Type 0	0.241345	0.241345
ANKLE2	KCNC4	Type 0	1.000000	1.000000
SCGB2A2	CRISP3	Type 0	0.417965	0.417965
EWSR1	RTEL1///TNFRSF6B	Type 0	1.000000	1.000000
SPPL2B	RTEL1///TNFRSF6B	Type 0	0.209671	0.209671
SAFB	RTEL1///TNFRSF6B	Type 0	0.203977	0.203977
FAM158A	PAAF1	Type 0	0.282210	0.282210
C17orf90	PAAF1	Type 0	0.428014	0.428014
PAAF1	SPRR3	Type 0	0.240909	0.240909
MIPEP	C7orf69	Type 0	0.426928	0.426928
PRX	C7orf69	Type 0	1.000000	1.000000
STAG1	C7orf69	Type 0	0.296746	0.296746
POU5F1P4	C7orf69	Type 0	0.234686	0.234686
DHRS7B	C7orf69	Type 0	0.218982	0.218982
C7orf69	IBTK	Type 0	0.261151	0.261151
C7orf69	GAPDHP32	Type 0	0.299774	0.299774
C7orf69	GPR110	Type 0	0.208366	0.208366
C7orf69	FOXD2	Type 0	0.985915	0.985915
FSCN1	FOSL1	Type 0	0.450181	0.450181
MAP3K6	FOSL1	Type 0	0.290506	0.290506
NCF2	PILRA	Type 0	0.407678	0.407678
GOLGA8A	HSPBAP1	Type 0	0.299678	0.299678
MSN	HSPBAP1	Type 0	0.229071	0.229071
ADCY7	HSPBAP1	Type 0	0.275362	0.275362
HSPBAP1	GOLGA8A	Type 0	0.253017	0.253017
AGR2	TOX3	Type 0	0.985583	0.985583
LOC652494///IGHM///IGHG3///IGHG1///IGHA1	LAMC3	Type 0	0.259411	0.259411
LAMC3	MAN1A2	Type 0	0.279537	0.279537
TBC1D9	HEXIM1	Type 0	0.988960	0.988960
HEXIM1	SMPX	Type 0	1.000000	1.000000
HBG2///HBG1	HBB	Type 0	0.436625	0.436625
HBA2///HBA1	HBB	Type 0	0.496441	0.496441
ALAS2	HBB	Type 0	0.221445	0.221445
HBB	HBG2///HBG1	Type 0	0.341279	0.341279
HBB	HBA2///HBA1	Type 0	0.503559	0.503559
NFE2	ABCG5	Type 0	0.251942	0.251942
PBXIP1	ABCG5	Type 0	1.000000	1.000000
TRBC1	TRAC///TRAJ17///TRAV20///TRA@	Type 0	0.728554	0.728554
TRAC///TRAJ17///TRAV20///TRA@	TARP///TRGC2	Type 0	0.714665	0.714665
TRAC///TRAJ17///TRAV20///TRA@	TRAC///TRA@	Type 0	0.827400	0.827400
TRAC///TRAJ17///TRAV20///TRA@	RRP12	Type 0	0.210526	0.210526
TRAC///TRAJ17///TRAV20///TRA@	IKZF3	Type 0	0.978671	0.978671
TRAC///TRAJ17///TRAV20///TRA@	SERPINB9	Type 0	0.300971	0.300971
ECEL1	SEMA3D	Type 0	0.237044	0.237044
LOC440871///IGK@///IGKV3-20///IGKV3D-11///IGKV3D-15///IGKC	IGHM	Type 0	0.437270	0.437270
TFAP2B	LIMCH1	Type 0	0.479361	0.479361
KRT7	LIMCH1	Type 0	0.280853	0.280853
GOLM1	LIMCH1	Type 0	0.239364	0.239364
LIMCH1	GOLM1	Type 0	0.424497	0.424497
LIMCH1	SEMA3E	Type 0	0.218653	0.218653
LIMCH1	SPANXB2///SPANXA2///SPANXB1///SPANXF1///SPANXC///SPANXA1	Type 0	0.378556	0.378556
LIMCH1	PAPSS2	Type 0	0.299080	0.299080
PARVA	C14orf115	Type 0	1.000000	1.000000
SHB	C14orf115	Type 0	0.206506	0.206506
GRM1	C14orf115	Type 0	0.232159	0.232159
CIZ1	C14orf115	Type 0	0.297970	0.297970
SMPDL3B	MRPL20	Type 0	0.202604	0.202604
CDH11	MRPL20	Type 0	0.227929	0.227929
CXCL9	MRPL20	Type 0	0.252766	0.252766
LOC399491	MRPL20	Type 0	0.346025	0.346025
USP29	MRPL20	Type 0	0.299489	0.299489
POLR2J4	MRPL20	Type 0	0.999203	0.999203
PARVB	ZNF44	Type 0	0.298178	0.298178
PARVB	ANKRD7	Type 0	0.249623	0.249623
PARVB	LOC643916///RPL7P27	Type 0	1.000000	1.000000
SCD5	SLC17A6	Type 0	0.379034	0.379034
SLC17A6	LAMB4	Type 0	0.296662	0.296662
RPL38	PBX2	Type 0	0.969174	0.969174
G6PC3	MAPK8IP2	Type 0	1.000000	1.000000
AKR7A3	MAPK8IP2	Type 0	0.303246	0.303246
MAPK8IP2	STMN3	Type 0	0.292090	0.292090
KLF15	FNDC8	Type 0	0.995558	0.995558
FNDC8	TSHR	Type 0	0.295620	0.295620
IGHM	LOC100134331///LOC100126583///LOC652128///LOC642131///VSIG6///IGHV4-31///IGHM///IGHG4///IGHG3///IGHG1///IGHD///IGHA2///IGHA1///IGH@	Type 0	0.547248	0.547248
LOC440871///IGK@///IGKV3-20///IGKV3D-11///IGKV3D-15///IGKC	LOC100134331///LOC100126583///LOC652128///LOC642131///VSIG6///IGHV4-31///IGHM///IGHG4///IGHG3///IGHG1///IGHD///IGHA2///IGHA1///IGH@	Type 0	0.434551	0.434551
LOC100134331///LOC100126583///LOC652128///LOC642131///VSIG6///IGHV4-31///IGHM///IGHG4///IGHG3///IGHG1///IGHD///IGHA2///IGHA1///IGH@	IGHM	Type 0	0.452753	0.452753
HSPG2	ITGB4	Type 0	0.438553	0.438553
TRIM29	ITGB4	Type 0	0.998728	0.998728
TRIM2	ITGB4	Type 0	0.265739	0.265739
PXDN	ITGB4	Type 0	0.201997	0.201997
MAP3K6	ITGB4	Type 0	0.206672	0.206672
RBM10	CUL9	Type 0	0.424487	0.424487
CUL7	CUL9	Type 0	0.999620	0.999620
CUL9	NEK3	Type 0	0.267969	0.267969
CUL9	HEXA	Type 0	0.242769	0.242769
PHLPP2	SEC24D	Type 0	0.298873	0.298873
PHLPP2	GAS2	Type 0	0.230681	0.230681
PHLPP2	SLC22A7	Type 0	0.214183	0.214183
PHLPP2	HTR7	Type 0	1.000000	1.000000
PHLPP2	ZNF208	Type 0	0.412698	0.412698
PHLPP2	GLRA2	Type 0	0.299734	0.299734
PHLPP2	DOPEY2	Type 0	0.212976	0.212976
PHLPP2	HIST1H1T	Type 0	1.000000	1.000000
PHLPP2	ZMYND8	Type 0	0.299253	0.299253
PHLPP2	CAMSAP1	Type 0	0.300577	0.300577
PHLPP2	NRXN2	Type 0	0.319912	0.319912
PHLPP2	LOC100130741	Type 0	0.361844	0.361844
PHLPP2	RUNX1	Type 0	0.217312	0.217312
PHLPP2	AZU1	Type 0	0.295461	0.295461
PHLPP2	CAMK2B	Type 0	0.297015	0.297015
PHLPP2	LOC100093698	Type 0	0.447935	0.447935
PHLPP2	GUCY1A2	Type 0	0.300228	0.300228
PHLPP2	MYBPC2	Type 0	0.247621	0.247621
PHLPP2	CREBBP	Type 0	1.000000	1.000000
PHLPP2	SOAT2	Type 0	0.320505	0.320505
PHLPP2	SLC5A2	Type 0	0.532624	0.532624
BTBD2	QTRT1	Type 0	0.406625	0.406625
QTRT1	SNRNP70	Type 0	0.319532	0.319532
NDUFA7	CDH9	Type 0	0.319023	0.319023
SLC33A1	CDH9	Type 0	0.407058	0.407058
CDH9	LOC100128414///RAD54B	Type 0	1.000000	1.000000
OPHN1	PLAC4	Type 0	0.996076	0.996076
PLAC4	UGT1A3///UGT1A1///UGT1A4///UGT1A9///UGT1A5///UGT1A6///UGT1A7///UGT1A8///UGT1A10	Type 0	0.254885	0.254885
LOC440871///IGK@///IGKV3-20///IGKV3D-11///IGKV3D-15///IGKC	LOC100130100	Type 0	0.686607	0.686607
LOC100130100	LOC440871///IGK@///IGKV3-20///IGKV3D-11///IGKV3D-15///IGKC	Type 0	0.246112	0.246112
SSH3	WDFY3	Type 0	0.297455	0.297455
SUPT6H	WDFY3	Type 0	0.237225	0.237225
G6PC3	WDFY3	Type 0	0.999827	0.999827
RANBP1	CAMKK2	Type 0	0.294283	0.294283
RANBP1	PKD1	Type 0	0.294806	0.294806
RAN	MNS1	Type 0	0.298296	0.298296
MNS1	NUP62CL	Type 0	0.298373	0.298373
SCD5	RARS2	Type 0	0.996143	0.996143
RARS2	ARL14	Type 0	0.996810	0.996810
COL6A3	DLC1	Type 0	0.218458	0.218458
HTRA1	DLC1	Type 0	0.973566	0.973566
DLC1	NFATC4	Type 0	1.000000	1.000000
DLC1	IRS2	Type 0	0.408319	0.408319
GAS1	SEPT11	Type 0	0.299255	0.299255
EXOC5	SEPT11	Type 0	0.998207	0.998207
TUBB6	SEPT11	Type 0	0.326434	0.326434
SEPT11	MSTN	Type 0	0.298918	0.298918
SEPT11	LOC29034	Type 0	0.296537	0.296537
S100A8	S100A7	Type 0	0.298720	0.298720
PLIN1	GPD1	Type 0	0.622981	0.622981
GPD1	PPP1R1A	Type 0	0.239693	0.239693
GPD1	RBP4	Type 0	0.753866	0.753866
GPD1	PLIN1	Type 0	0.289913	0.289913
GPD1	PCK1	Type 0	0.933352	0.933352
GPD1	LYVE1	Type 0	0.284921	0.284921
GPD1	TIMP4	Type 0	0.887578	0.887578
LUM	TSSK2	Type 0	0.243512	0.243512
KIAA0427	TSSK2	Type 0	0.306399	0.306399
FARSA	DNASE2	Type 0	0.233703	0.233703
RPL38	DNASE2	Type 0	0.973227	0.973227
DNASE2	RAB11B	Type 0	0.220323	0.220323
VGLL1	KRT81	Type 0	0.293593	0.293593
GABRP	KRT81	Type 0	0.435487	0.435487
PRR5-ARHGAP8///PRR5///ARHGAP8	LOC100132015///ODZ1///SH2D1A	Type 0	0.377304	0.377304
PRR5-ARHGAP8///PRR5///ARHGAP8	FGFR4	Type 0	0.261948	0.261948
PRR5-ARHGAP8///PRR5///ARHGAP8	BAMBI	Type 0	0.317712	0.317712
PRR5-ARHGAP8///PRR5///ARHGAP8	OBSL1	Type 0	0.486000	0.486000
ALAS2	ELL	Type 0	0.287637	0.287637
SLC4A1	ELL	Type 0	0.994671	0.994671
HLA-B	MICA///HLA-B	Type 0	0.702893	0.702893
HLA-DRB1	MICA///HLA-B	Type 0	0.228036	0.228036
MICA///HLA-B	HCP5	Type 0	0.217855	0.217855
MICA///HLA-B	TNFSF10	Type 0	0.266349	0.266349
MICA///HLA-B	HFE	Type 0	0.248790	0.248790
MICA///HLA-B	SECTM1	Type 0	0.299448	0.299448
SF3A2	CHD9	Type 0	0.300323	0.300323
TAF12	CHD9	Type 0	0.381558	0.381558
SCD5	CHD9	Type 0	0.290358	0.290358
MIPEP	LAMC2	Type 0	0.209446	0.209446
SCD5	LOC650293///UNC93B4///UNC93B2///LOC442381///OR7E125P///OR7E37P///OR7E87P	Type 0	0.996222	0.996222
LOC650293///UNC93B4///UNC93B2///LOC442381///OR7E125P///OR7E37P///OR7E87P	ERC2	Type 0	0.293472	0.293472
LOC650293///UNC93B4///UNC93B2///LOC442381///OR7E125P///OR7E37P///OR7E87P	CLPS	Type 0	0.300726	0.300726
VGLL1	MSLN	Type 0	0.389645	0.389645
GUCA2B	RIT2	Type 0	0.374182	0.374182
SLC4A1	BTRC	Type 0	0.275885	0.275885
GYPC	BTRC	Type 0	0.462741	0.462741
BAZ2A	BTRC	Type 0	0.998252	0.998252
BTRC	MYH8	Type 0	1.000000	1.000000
MYO1F	IFITM2	Type 0	0.768044	0.768044
FCGR2A	IFITM2	Type 0	0.307756	0.307756
IFITM2	PTPN20A///PTPN20B	Type 0	0.300000	0.300000
IFITM2	SLC12A1	Type 0	0.305248	0.305248
IFITM2	ZNF750	Type 0	0.300063	0.300063
IFITM2	HAUS6	Type 0	0.208009	0.208009
IFITM2	PLCB4	Type 0	0.361873	0.361873
IFITM2	IFITM1	Type 0	0.249173	0.249173
IFITM2	CALHM2	Type 0	0.230176	0.230176
IFITM2	CPLX3///LMAN1L	Type 0	1.000000	1.000000
CA12	TFPI2	Type 0	0.212150	0.212150
BIRC5	GINS2	Type 0	0.217201	0.217201
BIRC5	KIF18A	Type 0	0.306445	0.306445
BIRC5	CENPE	Type 0	0.245666	0.245666
BIRC5	TOP2A	Type 0	0.330910	0.330910
CNPY3	RRAS	Type 0	0.537017	0.537017
CD151	RRAS	Type 0	0.339884	0.339884
DPY19L2P2	RRAS	Type 0	0.239163	0.239163
CLTB	RRAS	Type 0	1.000000	1.000000
RRAS	LOC644450	Type 0	0.420907	0.420907
RRAS	GART	Type 0	0.289529	0.289529
