Parent	Child	relationType	edgeScore	Freq
AXIN2	SERAC1	Type 0	0.225984	0.225984
RPL5	SERAC1	Type 0	0.999694	0.999694
PTPRB	SERAC1	Type 0	0.296861	0.296861
PIP	LIMCH1	Type 0	0.834917	0.834917
LIMCH1	C1orf116	Type 0	0.773772	0.773772
LIMCH1	AQP3	Type 0	0.505468	0.505468
LIMCH1	WDR78	Type 0	0.395208	0.395208
LIMCH1	NAT8L	Type 0	0.722687	0.722687
RNF130	ITSN2	Type 0	0.321855	0.321855
ITSN2	SLC16A14	Type 0	0.234179	0.234179
ITSN2	TLCD2	Type 0	0.250232	0.250232
ITSN2	FGFR1OP2	Type 0	0.212940	0.212940
ITSN2	C1orf53	Type 0	0.221807	0.221807
ITSN2	RAB18	Type 0	0.322052	0.322052
ITSN2	IRF6	Type 0	0.261172	0.261172
ITSN2	LOC253039	Type 0	0.213333	0.213333
ITSN2	RNF130	Type 0	0.661447	0.661447
ITSN2	LOC148189	Type 0	0.215138	0.215138
CENPA	C12orf48	Type 0	0.343063	0.343063
CENPE	C12orf48	Type 0	0.973451	0.973451
C12orf48	COL28A1	Type 0	0.294162	0.294162
C12orf48	PMCHL1	Type 0	0.773168	0.773168
C12orf48	FLJ10038	Type 0	0.986239	0.986239
AHCYL1	CCBL2	Type 0	0.993292	0.993292
GINS1	C17orf44	Type 0	0.248835	0.248835
LAMB2	C17orf44	Type 0	0.294167	0.294167
HPN	C17orf44	Type 0	0.527911	0.527911
C17orf44	SKAP1	Type 0	0.557169	0.557169
C17orf44	ONECUT2	Type 0	0.834295	0.834295
C17orf44	FAM129A	Type 0	0.388356	0.388356
C17orf44	COL28A1	Type 0	0.319107	0.319107
C17orf44	VIPR2	Type 0	0.204612	0.204612
C17orf44	ZNF404	Type 0	0.443928	0.443928
CSTA	LOC100131096	Type 0	0.548008	0.548008
PAPSS2	LOC100131096	Type 0	0.220200	0.220200
TTC25	LOC100131096	Type 0	0.285959	0.285959
PCDHB3	LOC100131096	Type 0	0.295812	0.295812
WDR35	LOC100131096	Type 0	0.751116	0.751116
LOC100131096	FAM201A	Type 0	0.294216	0.294216
LOC100131096	PCDHB3	Type 0	0.704188	0.704188
LOC100131096	WDR35	Type 0	0.248884	0.248884
TFCP2L1	MYC	Type 0	0.229825	0.229825
MYC	SCNN1G	Type 0	0.341067	0.341067
LRRC15	FIBIN	Type 0	0.839377	0.839377
FIBIN	FST	Type 0	0.547916	0.547916
EEF1D	ANXA2	Type 0	0.353776	0.353776
MMP10	GSTT2	Type 0	0.995492	0.995492
ZNF177	GSTT2	Type 0	0.295699	0.295699
PMCHL1	GSTT2	Type 0	0.295911	0.295911
ME3	GSTT2	Type 0	0.276976	0.276976
CCNG2	GSTT2	Type 0	0.207428	0.207428
EVI2B	LOC100130264	Type 0	0.260792	0.260792
LOC100130264	MUC4	Type 0	0.922348	0.922348
LOC100130264	ETS2	Type 0	0.211466	0.211466
CDR1	GAPVD1	Type 0	0.286013	0.286013
ACSL3	GAPVD1	Type 0	0.241790	0.241790
MATR3	GAPVD1	Type 0	0.998330	0.998330
EIF1	GAPVD1	Type 0	0.296429	0.296429
GAPVD1	DPY19L1	Type 0	0.318759	0.318759
GAPVD1	EIF1	Type 0	0.210714	0.210714
GAPVD1	SALL4	Type 0	0.300469	0.300469
PRSS23	C1orf151	Type 0	0.230995	0.230995
TEAD2	C1orf151	Type 0	0.323974	0.323974
RAB18	C1orf151	Type 0	0.993485	0.993485
ABI1	C1orf151	Type 0	0.270768	0.270768
SRI	C1orf151	Type 0	0.504956	0.504956
C1orf151	FAM38B	Type 0	0.250714	0.250714
C1orf151	SNAP25	Type 0	0.266983	0.266983
C1orf151	MUC3A	Type 0	0.540249	0.540249
C1orf151	SEZ6L	Type 0	0.227599	0.227599
C1orf151	PHKB	Type 0	0.520484	0.520484
LOC100130100///LOC652694///LOC652493///LOC650405///IGKV1-5///IGKC	IGKV1OR2-118	Type 0	0.797595	0.797595
TRBC1	ITK	Type 0	0.240257	0.240257
ITK	SELL	Type 0	0.231305	0.231305
FRMD3	SIM1	Type 0	0.283628	0.283628
HEYL	ARMC9	Type 0	0.921167	0.921167
RECQL5	MLL	Type 0	0.333768	0.333768
STRBP	MLL	Type 0	0.295597	0.295597
SUCLG2	MLL	Type 0	0.296069	0.296069
BDP1	MLL	Type 0	0.297884	0.297884
LTF	EFNA4	Type 0	0.221950	0.221950
RAB39B	EFNA4	Type 0	0.261482	0.261482
PNPLA4	EFNA4	Type 0	0.291948	0.291948
TRIM16	EFNA4	Type 0	0.489534	0.489534
GPRIN2	EFNA4	Type 0	0.652640	0.652640
PTPN14	EFNA4	Type 0	0.432173	0.432173
PVRL4	EFNA4	Type 0	0.327189	0.327189
EFNA4	EHF	Type 0	0.242616	0.242616
EFNA4	RAB39B	Type 0	0.244657	0.244657
EFNA4	MACC1	Type 0	0.274139	0.274139
EFNA4	KCNK2	Type 0	0.223691	0.223691
EFNA4	ASCL1	Type 0	0.208822	0.208822
EFNA4	NAALADL2	Type 0	0.240854	0.240854
EFNA4	PAQR6	Type 0	0.295883	0.295883
EFNA4	TRIM16	Type 0	0.510466	0.510466
EFNA4	TRIP6	Type 0	0.288786	0.288786
EFNA4	PVRL4	Type 0	0.672811	0.672811
SIDT1	C16orf72	Type 0	0.724876	0.724876
RAB27B	C16orf72	Type 0	0.210010	0.210010
MSL1	C16orf72	Type 0	0.618167	0.618167
C16orf72	MSH6	Type 0	0.270432	0.270432
C16orf72	ZNF589	Type 0	0.418118	0.418118
C16orf72	EPT1	Type 0	0.302632	0.302632
C16orf72	MSL1	Type 0	0.362934	0.362934
GRP	LRRC17	Type 0	0.314114	0.314114
LRRC17	GRP	Type 0	0.677567	0.677567
LRRC17	MUM1L1	Type 0	0.390433	0.390433
CD52	APOC1	Type 0	0.952296	0.952296
TLR1	FXYD5	Type 0	0.975328	0.975328
FXYD5	MUC6	Type 0	0.243766	0.243766
FXYD5	LY75	Type 0	0.901193	0.901193
FXYD5	TTLL7	Type 0	0.204405	0.204405
GLT8D2	PRKD1	Type 0	0.453824	0.453824
ZNF814	PRKD1	Type 0	0.221344	0.221344
SRPX	PRKD1	Type 0	0.978062	0.978062
ABCC11	TTC33	Type 0	0.591990	0.591990
DSEL	TTC33	Type 0	0.214844	0.214844
AMY2B///AMY2A///AMY1C///AMY1B///AMY1A	TTC33	Type 0	0.215107	0.215107
IGDCC4	TTC33	Type 0	0.279928	0.279928
LOC439949	SNHG10	Type 0	0.459920	0.459920
AIF1L	SNHG10	Type 0	0.234764	0.234764
GPR174	SNHG10	Type 0	0.266788	0.266788
SKP2	SNHG10	Type 0	0.278005	0.278005
GVIN1	C5orf58	Type 0	0.968027	0.968027
GPR174	C5orf58	Type 0	0.418692	0.418692
PLEK	C5orf58	Type 0	0.218576	0.218576
LILRB1	C5orf58	Type 0	0.213433	0.213433
CCR5	C5orf58	Type 0	0.331254	0.331254
C5orf58	EBF1	Type 0	0.292512	0.292512
C5orf58	SNTB1	Type 0	0.997454	0.997454
C5orf58	PTGDR	Type 0	0.228039	0.228039
C5orf58	SEMA3A	Type 0	0.600276	0.600276
C5orf58	LOC728804	Type 0	0.300502	0.300502
C5orf58	C14orf138	Type 0	0.379587	0.379587
CCL5	IL2RG	Type 0	0.467739	0.467739
TRBC1	IL2RG	Type 0	0.269366	0.269366
IL2RG	CXCL10	Type 0	0.334770	0.334770
IL2RG	CCL5	Type 0	0.532261	0.532261
IL2RG	SLAMF8	Type 0	0.268893	0.268893
AGR3	SDR42E1	Type 0	0.234201	0.234201
MET	SDR42E1	Type 0	0.489625	0.489625
FGD3	SDR42E1	Type 0	0.284963	0.284963
BTG3	SDR42E1	Type 0	0.997526	0.997526
CENPN	CASQ2	Type 0	0.260768	0.260768
NDC80	CASQ2	Type 0	0.341454	0.341454
KIF4A	CASQ2	Type 0	0.975033	0.975033
CASQ2	PPP2R2D	Type 0	0.290598	0.290598
LOC728715///OVOS///OVOS2	CDH19	Type 0	0.275881	0.275881
DSG1	CDH19	Type 0	0.208782	0.208782
CDH19	DSG1	Type 0	0.338786	0.338786
FOXA1	E2F3	Type 0	0.664305	0.664305
CHEK1	E2F3	Type 0	0.999203	0.999203
E2F3	CPA3	Type 0	0.350958	0.350958
E2F3	KRT15	Type 0	0.301660	0.301660
E2F3	KCTD14	Type 0	0.465522	0.465522
E2F3	PTK6	Type 0	0.344761	0.344761
E2F3	MEX3A	Type 0	0.256687	0.256687
E2F3	SLC27A6	Type 0	1.000000	1.000000
E2F3	SLC18A2	Type 0	0.299572	0.299572
E2F3	NUDT4P1///NUDT4	Type 0	0.701902	0.701902
E2F3	LOC643714	Type 0	0.351384	0.351384
E2F3	POLQ	Type 0	0.213725	0.213725
E2F3	CNTLN	Type 0	1.000000	1.000000
E2F3	ACOX3	Type 0	0.257158	0.257158
E2F3	PROX1	Type 0	0.299000	0.299000
TBL1XR1	SORT1	Type 0	0.484193	0.484193
DDAH1	SORT1	Type 0	0.625528	0.625528
PTAR1	SORT1	Type 0	0.212766	0.212766
KIAA0913///SAT1	SORT1	Type 0	0.379714	0.379714
SORT1	TBL1XR1	Type 0	0.515807	0.515807
SORT1	ZBTB43	Type 0	0.293729	0.293729
SORT1	CCDC78	Type 0	0.294554	0.294554
SORT1	BACE1	Type 0	0.300965	0.300965
HOPX	MAP3K15	Type 0	0.290342	0.290342
TMEM200A	MAP3K15	Type 0	0.203776	0.203776
PCDHB19P	MAP3K15	Type 0	0.301148	0.301148
PRO2852	MAP3K15	Type 0	0.216652	0.216652
SDAD1	MAP3K15	Type 0	0.995559	0.995559
C19orf21	MAP3K15	Type 0	0.553313	0.553313
C3orf34	MAP3K15	Type 0	0.304276	0.304276
HECW2	MAP3K15	Type 0	0.210127	0.210127
ATG16L1	MAP3K15	Type 0	0.296639	0.296639
MAP3K15	SMARCA1	Type 0	0.304311	0.304311
MAP3K15	RBM34	Type 0	0.299468	0.299468
MAP3K15	TFDP2	Type 0	0.290099	0.290099
MAP3K15	C3orf34	Type 0	0.292763	0.292763
S100A7	S100A8	Type 0	0.344956	0.344956
S100A8	S100A7	Type 0	0.587676	0.587676
DLGAP5	HMMR	Type 0	0.237401	0.237401
DEPDC1	HMMR	Type 0	0.354040	0.354040
HMMR	DIAPH3	Type 0	0.255793	0.255793
PIP	NFIA	Type 0	0.391604	0.391604
LOC645030	NFIA	Type 0	0.562597	0.562597
NFIA	TFAP2B	Type 0	0.482408	0.482408
NFIA	KIAA0485	Type 0	0.340566	0.340566
NFIA	C16orf89	Type 0	0.724425	0.724425
NFIA	LOC645030	Type 0	0.359815	0.359815
NFIA	FMOD	Type 0	0.221294	0.221294
NFIA	FAM46B	Type 0	0.976514	0.976514
NFIA	LOC100288092	Type 0	0.295292	0.295292
B4GALT1	ATP2B4	Type 0	0.976922	0.976922
ATP2B4	ADAMTSL4	Type 0	0.469036	0.469036
ATP2B4	SIPA1L2	Type 0	0.910889	0.910889
CDH3	EIF4E3	Type 0	0.325607	0.325607
KLHL13	EIF4E3	Type 0	0.910030	0.910030
CECR1	EIF4E3	Type 0	0.270247	0.270247
SMAGP	EIF4E3	Type 0	0.405067	0.405067
TFAP2A	LOC100130275	Type 0	0.972239	0.972239
C3	LOC100130275	Type 0	0.436823	0.436823
GIMAP6	LOC100130275	Type 0	0.244147	0.244147
EYA2	LOC100130275	Type 0	0.296161	0.296161
SLC43A3	LOC100130275	Type 0	0.292593	0.292593
OLFM1	IRX4	Type 0	0.296122	0.296122
C3orf52	IRX4	Type 0	0.222905	0.222905
RNF180	IRX4	Type 0	0.474148	0.474148
PARP14	IRX4	Type 0	0.298298	0.298298
PARP9	IRX4	Type 0	0.322041	0.322041
HOTAIR	HOXC13	Type 0	0.611111	0.611111
SIK3	HOXC13	Type 0	0.372594	0.372594
ZNF132	HOXC13	Type 0	0.224502	0.224502
RAD54B	HOXC13	Type 0	0.389325	0.389325
RTN4RL1	HOXC13	Type 0	0.254902	0.254902
CHST10	HOXC13	Type 0	0.294150	0.294150
HOXC13	HOTAIR	Type 0	0.302690	0.302690
HOXC13	HOXC11	Type 0	0.238452	0.238452
HOXC13	ZNF132	Type 0	0.767351	0.767351
SCGB2A2	SCGB1D2	Type 0	0.470154	0.470154
SCGB1D2	SCGB2A2	Type 0	0.529846	0.529846
SUSD4	SYCP2	Type 0	0.243600	0.243600
LAPTM4B	SQLE	Type 0	0.296576	0.296576
SQLE	SCD	Type 0	0.712897	0.712897
SQLE	TMED4	Type 0	0.241830	0.241830
LOC389634	ABCC5	Type 0	0.300078	0.300078
JRKL	ABCC5	Type 0	0.503410	0.503410
ABCC5	SLC35F3	Type 0	0.240862	0.240862
CDK5R1	BCL6	Type 0	0.402528	0.402528
FLVCR1	BCL6	Type 0	0.987697	0.987697
PSMG4	BCL6	Type 0	0.223841	0.223841
KCNG3	BCL6	Type 0	0.297386	0.297386
PIP	PDE11A	Type 0	0.340250	0.340250
SLC26A3	PDE11A	Type 0	0.502411	0.502411
KCNMA1	PDE11A	Type 0	0.992958	0.992958
PDE11A	MACROD2	Type 0	0.236948	0.236948
MYB	SLC2A5	Type 0	0.211623	0.211623
RASEF	SLC2A5	Type 0	0.476450	0.476450
PLIN2	SLC2A5	Type 0	0.995225	0.995225
PLTP	SLC2A5	Type 0	0.274731	0.274731
SLC2A5	PROM2	Type 0	0.964679	0.964679
GPC4	LOC645722	Type 0	0.301478	0.301478
IL1R1	LOC645722	Type 0	0.293395	0.293395
TNS1	LOC645722	Type 0	0.203640	0.203640
MTMR4	LOC645722	Type 0	1.000000	1.000000
ZC3H13	LOC645722	Type 0	0.242321	0.242321
HOXA10	LOC645722	Type 0	0.461364	0.461364
LOC645722	SOX2	Type 0	0.221429	0.221429
ANXA3	VLDLR	Type 0	0.381744	0.381744
TSPAN8	TRPS1	Type 0	0.457451	0.457451
CMYA5	TRPS1	Type 0	0.570998	0.570998
TRPS1	TSPAN8	Type 0	0.542549	0.542549
TRPS1	MAOB	Type 0	0.659058	0.659058
TRPS1	ONECUT2	Type 0	0.261082	0.261082
TRPS1	GPR115	Type 0	0.334224	0.334224
TRPS1	LRP4	Type 0	0.956058	0.956058
PSAT1	SLC16A10	Type 0	0.346756	0.346756
KLHL7	SLC16A10	Type 0	0.435504	0.435504
HOXA9	MEIS2	Type 0	0.322810	0.322810
PDGFC	MEIS2	Type 0	0.303928	0.303928
MEIS2	HOXA9	Type 0	0.338285	0.338285
MEIS2	HOXA7	Type 0	0.274715	0.274715
LOC100130000	ZNF599	Type 0	0.305456	0.305456
PDE4DIP	ZNF599	Type 0	0.294538	0.294538
COPG2	ZNF599	Type 0	0.289540	0.289540
FBXO5	ZNF599	Type 0	0.273200	0.273200
EBP	ZNF599	Type 0	0.329737	0.329737
ZNF599	TMEM108	Type 0	0.294206	0.294206
ZNF599	MTMR1	Type 0	0.229885	0.229885
CTSB	SNCA	Type 0	0.997695	0.997695
IFITM2	SNCA	Type 0	0.233805	0.233805
AKAP11	SNCA	Type 0	0.469988	0.469988
SNCA	GSTT2	Type 0	0.294118	0.294118
NDUFA11///FUT5	SNX8	Type 0	0.993591	0.993591
SNRPB	SNX8	Type 0	0.206608	0.206608
CKS1B	SNX8	Type 0	0.293176	0.293176
SNX8	MMD	Type 0	0.299105	0.299105
SNX8	CLDN3	Type 0	0.394709	0.394709
SNX8	ZNF473	Type 0	0.205943	0.205943
DLK1	TAT	Type 0	0.233042	0.233042
RDX	MED25	Type 0	0.509481	0.509481
RBM24	IL17RB	Type 0	0.266919	0.266919
OBP2A///OBP2B	IL17RB	Type 0	0.275740	0.275740
CHDH	IL17RB	Type 0	0.506209	0.506209
IL17RB	ARID5B	Type 0	0.453064	0.453064
IL17RB	CHDH	Type 0	0.493791	0.493791
CDH3	KRT80	Type 0	0.998869	0.998869
C5orf46	KRT80	Type 0	0.442991	0.442991
CDCA8	KRT80	Type 0	0.284286	0.284286
S100A10	KRT80	Type 0	0.326157	0.326157
KRT80	HUNK	Type 0	0.597260	0.597260
BTBD11	TRAF4	Type 0	0.350492	0.350492
SGK494	TRAF4	Type 0	0.211765	0.211765
TLCD1	TRAF4	Type 0	0.708788	0.708788
TRAF4	SGK494	Type 0	0.301961	0.301961
NEAT1	SYNRG	Type 0	0.253142	0.253142
PTPN20A///PTPN20B	SYNRG	Type 0	0.294802	0.294802
TIMM8B	SYNRG	Type 0	0.201389	0.201389
SOX4	SYNRG	Type 0	0.270434	0.270434
KIAA1430	SYNRG	Type 0	0.299923	0.299923
NSL1	TSEN15	Type 0	0.717266	0.717266
GSTO1	TSEN15	Type 0	0.259317	0.259317
ILF2	TSEN15	Type 0	0.540968	0.540968
TSEN15	MLLT4	Type 0	0.301275	0.301275
TSEN15	POGK	Type 0	0.298102	0.298102
TSEN15	RABGAP1L	Type 0	0.934678	0.934678
TSEN15	IER5	Type 0	0.412831	0.412831
TSEN15	NSL1	Type 0	0.249456	0.249456
TSEN15	AMBRA1	Type 0	0.234259	0.234259
TSEN15	IRGQ	Type 0	0.215529	0.215529
TSEN15	KCNS2	Type 0	0.998981	0.998981
TSEN15	THRA	Type 0	1.000000	1.000000
SCGB1D2	SHROOM1	Type 0	0.208184	0.208184
CYP4X1	SHROOM1	Type 0	0.607463	0.607463
ANKRD43	SHROOM1	Type 0	0.478261	0.478261
WASF1	SHROOM1	Type 0	0.200579	0.200579
SHROOM1	ANKRD43	Type 0	0.521739	0.521739
LOC100216479	C14orf139	Type 0	0.204897	0.204897
DOCK11	C14orf139	Type 0	0.257531	0.257531
C14orf139	DAB2	Type 0	0.840688	0.840688
IKZF3	RASSF5	Type 0	0.285932	0.285932
KIF13A	RASSF5	Type 0	0.790733	0.790733
RASSF5	KIF13A	Type 0	0.208359	0.208359
SRD5A1	GGT7	Type 0	0.233317	0.233317
C3orf18	GGT7	Type 0	0.999528	0.999528
GGT7	HOXD10	Type 0	0.258929	0.258929
PSAT1	GPT2	Type 0	0.997452	0.997452
GATA3	GPT2	Type 0	0.209072	0.209072
GPT2	SORCS1	Type 0	0.248045	0.248045
GPT2	KLHDC7A	Type 0	0.385178	0.385178
GPT2	FADS1	Type 0	0.765818	0.765818
GPT2	FADS2	Type 0	0.230415	0.230415
GPT2	RFX6	Type 0	0.383142	0.383142
GPT2	SCN4B	Type 0	0.299490	0.299490
GPT2	MAP3K1	Type 0	0.204509	0.204509
ALDH3A2	ZNF775	Type 0	0.268868	0.268868
ADCK2	ZNF775	Type 0	0.996770	0.996770
MDN1	ZNF775	Type 0	0.358850	0.358850
ZNF775	WDR66	Type 0	0.956146	0.956146
SPATA17	BCL9	Type 0	0.301188	0.301188
C13orf37	BCL9	Type 0	0.221306	0.221306
CCDC88A	BCL9	Type 0	0.238794	0.238794
ZNF281	BCL9	Type 0	0.311454	0.311454
SLC41A1	BCL9	Type 0	0.283800	0.283800
BCL9	C5orf4	Type 0	0.264981	0.264981
BCL9	NUAK2///C11orf17	Type 0	0.282862	0.282862
BCL9	MTMR11	Type 0	0.297521	0.297521
BCL9	LOC100131354	Type 0	0.211864	0.211864
BCL9	ADC	Type 0	0.293447	0.293447
MLPH	ABCC4	Type 0	0.231700	0.231700
ANKLE1	ABCC4	Type 0	0.298755	0.298755
COL9A3	ABCC4	Type 0	0.301600	0.301600
GFRA1	CORO6	Type 0	0.568480	0.568480
GREB1	CORO6	Type 0	0.293997	0.293997
CBX2	CORO6	Type 0	0.218739	0.218739
LOC100128977	CORO6	Type 0	0.987673	0.987673
L3MBTL4	BTN2A2	Type 0	0.267614	0.267614
PPP1R2P4///C13orf18	BTN2A2	Type 0	0.245806	0.245806
HLA-DOB	BTN2A2	Type 0	0.401027	0.401027
RASSF4	BTN2A2	Type 0	1.000000	1.000000
SRSF11	RCAN3	Type 0	0.578383	0.578383
RCAN3	HIPK2	Type 0	0.458678	0.458678
RCAN3	SCN3A	Type 0	0.456894	0.456894
ZNF423	ARHGAP24	Type 0	0.262357	0.262357
NID2	ARHGAP24	Type 0	0.306947	0.306947
P4HA3	ARHGAP24	Type 0	0.946891	0.946891
TFAP2C	DHFR	Type 0	0.219519	0.219519
LMNB1	DHFR	Type 0	0.296591	0.296591
C16orf75	DHFR	Type 0	0.432194	0.432194
CCNF	DHFR	Type 0	0.493668	0.493668
DHFR	LOC339260	Type 0	0.217822	0.217822
DHFR	TFAP2C	Type 0	0.779887	0.779887
DHFR	CCNF	Type 0	0.506332	0.506332
S100A8	ZDHHC17	Type 0	0.498063	0.498063
NHSL1	ZDHHC17	Type 0	0.256432	0.256432
LIPG	ZDHHC17	Type 0	0.996764	0.996764
TAPT1	ZDHHC17	Type 0	0.217088	0.217088
ABCD3	ZDHHC17	Type 0	0.233436	0.233436
AGR3	CYP2B7P1///CYP2B6	Type 0	0.649123	0.649123
SFRP1	CNTNAP3B///LOC643827///CNTNAP3B///CNTNAP3	Type 0	0.847603	0.847603
MLPH	CNTNAP3B///LOC643827///CNTNAP3B///CNTNAP3	Type 0	0.303791	0.303791
CNTNAP3B///LOC643827///CNTNAP3B///CNTNAP3	IRX1	Type 0	0.274144	0.274144
CNTNAP3B///LOC643827///CNTNAP3B///CNTNAP3	CXCL2	Type 0	0.277742	0.277742
CD53	CTSS	Type 0	0.844340	0.844340
CTSS	MMP12	Type 0	0.755704	0.755704
CTSS	COTL1	Type 0	0.210802	0.210802
CTSS	SLAMF8	Type 0	0.995994	0.995994
CTSS	IKZF1	Type 0	0.454891	0.454891
CTSS	LY96	Type 0	0.211167	0.211167
CTSS	PIK3AP1	Type 0	0.830865	0.830865
CTSS	MRC1L1///MRC1	Type 0	0.491529	0.491529
CTSS	BIRC3	Type 0	0.305219	0.305219
CTSS	HTRA4	Type 0	0.585406	0.585406
TFPI	NLRP1	Type 0	0.266160	0.266160
ARHGEF37	NLRP1	Type 0	0.422241	0.422241
MRC1L1///MRC1	NLRP1	Type 0	0.200170	0.200170
PROSC	NLRP1	Type 0	0.289953	0.289953
GUCY1B3	NLRP1	Type 0	0.305533	0.305533
NLRP1	ARHGEF37	Type 0	0.397084	0.397084
NLRP1	NAV1	Type 0	0.239130	0.239130
SAMSN1	SLC16A9	Type 0	0.291156	0.291156
C13orf15	SLC16A9	Type 0	0.300986	0.300986
CBLN3	SLC16A9	Type 0	0.752350	0.752350
CAV1	SLC16A9	Type 0	0.299904	0.299904
MYL9	SLC16A9	Type 0	0.234450	0.234450
SGEF	SLC16A9	Type 0	0.241061	0.241061
PLEKHH1	SLC16A9	Type 0	0.431301	0.431301
SLC16A9	CBLN3	Type 0	0.245705	0.245705
TRIL	BCKDHB	Type 0	0.693038	0.693038
DDAH1	BCKDHB	Type 0	0.204320	0.204320
NXT2	BCKDHB	Type 0	0.297755	0.297755
EIF3I	BCKDHB	Type 0	0.201011	0.201011
SORT1	BCKDHB	Type 0	0.626680	0.626680
BCKDHB	SORT1	Type 0	0.373066	0.373066
THSD4	PPARD	Type 0	0.989031	0.989031
PPARD	CP	Type 0	0.232404	0.232404
PPARD	GRB14	Type 0	0.562452	0.562452
PPARD	C8orf4	Type 0	0.298686	0.298686
PPARD	C14orf50	Type 0	0.247359	0.247359
PPARD	PLCD4	Type 0	0.257973	0.257973
PPARD	PEX13	Type 0	0.233466	0.233466
PPARD	FBXO15	Type 0	0.220518	0.220518
PPARD	WWTR1	Type 0	0.220301	0.220301
PPARD	RNF24	Type 0	1.000000	1.000000
PPARD	MLXIP	Type 0	0.223214	0.223214
PPARD	NT5DC1	Type 0	0.990779	0.990779
AGR3	TFF1	Type 0	0.200538	0.200538
EPR1	HIST1H2AB///HIST1H2AE	Type 0	0.956223	0.956223
BIRC5	HIST1H2AB///HIST1H2AE	Type 0	0.203866	0.203866
CDKN3	HIST1H2AB///HIST1H2AE	Type 0	0.205984	0.205984
HIST1H2AB///HIST1H2AE	ADD3	Type 0	0.302000	0.302000
MOSC1	LOC100288730	Type 0	0.298113	0.298113
MIR181A2HG	LOC100288730	Type 0	0.302198	0.302198
PHLPP1	LOC100288730	Type 0	0.974978	0.974978
MBP	LOC100288730	Type 0	0.201794	0.201794
ZNF572	LOC100288730	Type 0	0.280047	0.280047
NEK10	KIF13B	Type 0	0.690476	0.690476
CCNE1	KIF13B	Type 0	0.524113	0.524113
LRRC48	KIF13B	Type 0	0.490921	0.490921
KIF13B	NKX3-1	Type 0	0.582538	0.582538
KIF13B	QDPR	Type 0	0.344196	0.344196
KIF13B	TFPI	Type 0	0.448555	0.448555
KIF13B	LRRC6	Type 0	0.873611	0.873611
