Parent	Child	relationType	edgeScore	Freq
TRPA1	C6orf58	Type 0	0.364170	0.364170
FGG	C6orf58	Type 0	0.327323	0.327323
KIAA0368	C6orf58	Type 0	0.694985	0.694985
TIMP2	C6orf58	Type 0	0.328220	0.328220
C6orf58	TRPA1	Type 0	0.309251	0.309251
C6orf58	LOC728613	Type 0	0.438512	0.438512
C6orf58	FGG	Type 0	0.600776	0.600776
UBE2S	SLFN12	Type 0	0.763645	0.763645
GPX8	SLFN12	Type 0	0.341485	0.341485
ATP10D	SLFN12	Type 0	0.255019	0.255019
SLFN12	TLR3	Type 0	0.304535	0.304535
CYTIP	SELE	Type 0	0.224023	0.224023
RUNDC3B	SELE	Type 0	0.302056	0.302056
FGL2	SELE	Type 0	0.978529	0.978529
PTGS2	SELE	Type 0	0.261481	0.261481
NR4A3	SELE	Type 0	0.212932	0.212932
ANKRD44	SELE	Type 0	0.377320	0.377320
MS4A6A	SELE	Type 0	0.283157	0.283157
SELE	LOC728613///PDCD6	Type 0	0.253192	0.253192
ZNF292	MED4	Type 0	0.221293	0.221293
ARHGDIA	MED4	Type 0	0.284708	0.284708
ASF1A	MED4	Type 0	0.299629	0.299629
RNF219	MED4	Type 0	0.911750	0.911750
ZC3H13	MED4	Type 0	0.300127	0.300127
SCGB1D2	SCGB2A1	Type 0	0.549440	0.549440
SCGB2A1	SCGB1D2	Type 0	0.338713	0.338713
CYBRD1	NPNT	Type 0	0.296248	0.296248
CBR1	DOCK9	Type 0	0.279840	0.279840
FPR3	DOCK9	Type 0	0.210526	0.210526
CTSC	DOCK9	Type 0	0.295217	0.295217
NME5	RSPH1	Type 0	0.528378	0.528378
KHDC1///SPA17	RSPH1	Type 0	0.201102	0.201102
RSPH1	C11orf70	Type 0	0.297804	0.297804
RSPH1	NME5	Type 0	0.379712	0.379712
RSPH1	MTL5	Type 0	0.237183	0.237183
PLDN	ZNF514	Type 0	0.589912	0.589912
ZNF514	RHOBTB3	Type 0	0.320193	0.320193
ZNF514	BTN3A2	Type 0	0.246300	0.246300
ZNF514	HIST1H4J	Type 0	0.314493	0.314493
ZNF514	ZNF551	Type 0	0.980556	0.980556
ZNF514	ZKSCAN1	Type 0	0.213707	0.213707
ZNF514	SNHG9	Type 0	0.219347	0.219347
ZNF514	TFDP1	Type 0	0.502159	0.502159
ZNF514	REL	Type 0	0.474771	0.474771
ZNF514	FKBP14	Type 0	0.270774	0.270774
ZNF514	SMURF2	Type 0	0.302125	0.302125
ZNF514	PAWR	Type 0	0.980474	0.980474
ZNF514	C15orf57	Type 0	0.355909	0.355909
ZNF514	ADAT1	Type 0	0.407498	0.407498
ZNF514	RSC1A1	Type 0	0.215289	0.215289
TMED2	SNAPC3	Type 0	0.465335	0.465335
TOR1AIP1	SNAPC3	Type 0	0.894556	0.894556
SRSF1	SNAPC3	Type 0	0.253481	0.253481
SNAPC3	EIF2S3	Type 0	0.210400	0.210400
SNAPC3	PTP4A1	Type 0	0.215144	0.215144
SNAPC3	ENSA	Type 0	0.202012	0.202012
SNAPC3	MRPS10	Type 0	0.914923	0.914923
SNAPC3	ProSAPiP1	Type 0	0.448727	0.448727
CDH1	ATXN7L3B	Type 0	0.220233	0.220233
TMED2	ATXN7L3B	Type 0	0.315002	0.315002
AGFG1	ATXN7L3B	Type 0	0.243020	0.243020
ILF3	ATXN7L3B	Type 0	0.875053	0.875053
ATXN7L3B	EIF5A	Type 0	0.234667	0.234667
ATXN7L3B	FOLR1	Type 0	0.299266	0.299266
ATXN7L3B	CDH1	Type 0	0.641898	0.641898
ATXN7L3B	KRT8	Type 0	0.272618	0.272618
ALDH1A3	LASP1	Type 0	0.260870	0.260870
TMC4	LASP1	Type 0	0.297861	0.297861
C17orf63	LASP1	Type 0	0.201458	0.201458
CISD3	LASP1	Type 0	0.217507	0.217507
ZNF655	LASP1	Type 0	0.543916	0.543916
SOCS7	LASP1	Type 0	0.822279	0.822279
MBOAT7	LASP1	Type 0	0.302503	0.302503
LASP1	ERBB2	Type 0	0.224826	0.224826
LASP1	PGAP3	Type 0	0.230903	0.230903
LASP1	QSOX1	Type 0	0.301014	0.301014
LASP1	MYNN	Type 0	0.298899	0.298899
LASP1	SRCIN1	Type 0	0.217861	0.217861
LOC729680	ZIC1	Type 0	0.540069	0.540069
NKTR	LIFR	Type 0	0.299677	0.299677
COL5A1	BGN	Type 0	0.330752	0.330752
AEBP1	BGN	Type 0	0.857404	0.857404
BGN	HOXC9	Type 0	0.234646	0.234646
BGN	PMEPA1	Type 0	0.200293	0.200293
PKIB	SLC5A6	Type 0	0.900688	0.900688
PNKD	SLC5A6	Type 0	0.495376	0.495376
LAD1	SLC5A6	Type 0	0.366517	0.366517
SLC5A6	SYT13	Type 0	0.642826	0.642826
SLC5A6	LOC203274	Type 0	0.299604	0.299604
SLC5A6	KRT7	Type 0	0.216937	0.216937
SLC5A6	HIGD1A	Type 0	0.733886	0.733886
SLC5A6	ENPP4	Type 0	0.204760	0.204760
SLC5A6	PNKD	Type 0	0.327543	0.327543
SLC5A6	LAD1	Type 0	0.360951	0.360951
SLC5A6	MARCH3	Type 0	0.302861	0.302861
SLC5A6	PADI2	Type 0	0.299747	0.299747
SLC5A6	GCLC	Type 0	0.204626	0.204626
SPEN	TRIO	Type 0	0.816083	0.816083
TRIO	ITPRIPL2	Type 0	0.356135	0.356135
TRIO	ZFP36L1	Type 0	0.583873	0.583873
TRIO	MARCKS	Type 0	0.279730	0.279730
TRIO	SIPA1L2	Type 0	0.290223	0.290223
TRIO	GNB4	Type 0	0.993724	0.993724
TRIO	FUS	Type 0	0.213584	0.213584
TRIO	PLGLA///PLGLB1///PLGLB2	Type 0	0.240741	0.240741
TRIO	PIK3R1	Type 0	0.996538	0.996538
TRIO	SLC25A37	Type 0	0.232716	0.232716
TRIO	TEP1	Type 0	0.202715	0.202715
TRIO	ZFAND6	Type 0	0.541885	0.541885
TRIO	ZNF124	Type 0	0.207180	0.207180
CACNB2	GADD45B	Type 0	0.547747	0.547747
EFHD1	GADD45B	Type 0	0.207386	0.207386
RBBP8	GADD45B	Type 0	0.283976	0.283976
CYR61	GADD45B	Type 0	0.253270	0.253270
MXRA5	GADD45B	Type 0	0.301107	0.301107
SERPINE1	GADD45B	Type 0	0.936782	0.936782
MMD	GADD45B	Type 0	0.292976	0.292976
LOC653506///METRNL	GADD45B	Type 0	0.284761	0.284761
GADD45B	TTLL12	Type 0	0.205006	0.205006
PAPSS2	DDIT4L	Type 0	0.560290	0.560290
NPY2R	DDIT4L	Type 0	0.298178	0.298178
WNK1	DDIT4L	Type 0	0.286758	0.286758
TMEM5	DDIT4L	Type 0	0.299765	0.299765
CPT1C	DDIT4L	Type 0	0.909731	0.909731
DDIT4L	GSTT1	Type 0	0.273830	0.273830
DDIT4L	TMEM108	Type 0	0.273040	0.273040
CPA3	MS4A2	Type 0	0.478200	0.478200
TPSB2	MS4A2	Type 0	0.412604	0.412604
RGS13	MS4A2	Type 0	0.227333	0.227333
MS4A2	CPA3	Type 0	0.521800	0.521800
MS4A2	TPSB2///TPSAB1	Type 0	0.232826	0.232826
MS4A2	TPSB2	Type 0	0.346473	0.346473
MS4A2	TPSAB1	Type 0	0.276327	0.276327
MS4A2	RGS13	Type 0	0.676416	0.676416
MS4A2	INTS4	Type 0	0.240257	0.240257
KIAA1211	TUBBP5	Type 0	0.967213	0.967213
SERPINB5	TUBBP5	Type 0	0.349778	0.349778
DTL	EZH2	Type 0	0.291507	0.291507
LMNB1	EZH2	Type 0	0.340248	0.340248
KIF2C	EZH2	Type 0	0.754916	0.754916
EZH2	GPAT2	Type 0	0.338180	0.338180
EZH2	CYP39A1	Type 0	0.259553	0.259553
ASPN	WBP5	Type 0	0.235854	0.235854
NGFRAP1	WBP5	Type 0	0.473896	0.473896
GPX8	WBP5	Type 0	0.677890	0.677890
TRIM6	WBP5	Type 0	0.339452	0.339452
NAP1L3	WBP5	Type 0	0.207845	0.207845
WBP5	NGFRAP1	Type 0	0.526104	0.526104
WBP5	CYP27B1	Type 0	0.298009	0.298009
WBP5	TRIM6	Type 0	0.660548	0.660548
WBP5	TTC39B	Type 0	0.246324	0.246324
WBP5	SLC25A43	Type 0	0.280473	0.280473
TFF3	PRKCE	Type 0	0.298770	0.298770
ATP8B1	PRKCE	Type 0	0.253229	0.253229
S100A10	PRKCE	Type 0	0.989897	0.989897
PLIN2	PRKCE	Type 0	0.205191	0.205191
SH3RF1	PRKCE	Type 0	0.329860	0.329860
PRKCE	DHRS2	Type 0	0.298319	0.298319
PRKCE	KYNU	Type 0	0.287688	0.287688
PRKCE	GHR	Type 0	0.829686	0.829686
PRKCE	ABCC6	Type 0	0.300530	0.300530
WASL	SLC7A5P2	Type 0	0.221721	0.221721
MBTD1	SLC7A5P2	Type 0	0.284084	0.284084
SR140	SLC7A5P2	Type 0	0.234942	0.234942
UBE2B	SLC7A5P2	Type 0	0.951120	0.951120
UBN1	SLC7A5P2	Type 0	0.538481	0.538481
SLC7A5P2	SLC46A3	Type 0	0.278012	0.278012
SLC7A5P2	CDK19	Type 0	0.272969	0.272969
SLC7A5P2	HSBP1	Type 0	0.674734	0.674734
CLEC2B	MTHFD1L	Type 0	0.298969	0.298969
NT5E	MTHFD1L	Type 0	0.471321	0.471321
ADCY7	MTHFD1L	Type 0	0.302989	0.302989
GFPT2	MTHFD1L	Type 0	1.000000	1.000000
MTHFD1L	LOC645561	Type 0	0.232657	0.232657
MTHFD1L	IRX3	Type 0	0.296789	0.296789
NRCAM	MCOLN3	Type 0	0.243282	0.243282
FAM169A	MCOLN3	Type 0	0.485543	0.485543
RAMP1	MCOLN3	Type 0	0.715312	0.715312
MCOLN3	FAM169A	Type 0	0.514457	0.514457
WASL	TMEM33	Type 0	0.876716	0.876716
TMEM33	CDC42	Type 0	0.429072	0.429072
TMEM33	CPEB4	Type 0	0.219706	0.219706
TMEM33	CORO6	Type 0	0.293124	0.293124
LOC550643	ZNF706	Type 0	0.208773	0.208773
NUDCD1	ZNF706	Type 0	0.720536	0.720536
DCAF13	ZNF706	Type 0	0.226366	0.226366
ZNF706	C2///CFB	Type 0	0.562516	0.562516
ZNF706	ZBTB10	Type 0	0.366910	0.366910
ZNF706	LOC550643	Type 0	0.789819	0.789819
GLG1	CAMK2D	Type 0	1.000000	1.000000
GLG1	LAMP1	Type 0	0.212660	0.212660
GLG1	KIAA0182	Type 0	0.499647	0.499647
GLG1	HCG11	Type 0	0.625084	0.625084
EXOSC6	HCG4	Type 0	0.379562	0.379562
EXOSC6	PCDHB14	Type 0	0.505958	0.505958
EXOSC6	TMEM231	Type 0	0.236375	0.236375
EXOSC6	LOC646762	Type 0	0.277872	0.277872
C4B///C4A	MGC16275	Type 0	0.313427	0.313427
EPR1	MGC16275	Type 0	0.218967	0.218967
TOR1AIP1	MGC16275	Type 0	0.299854	0.299854
FDXR	MGC16275	Type 0	0.424015	0.424015
COX16	MGC16275	Type 0	0.217111	0.217111
MGC16275	S1PR3	Type 0	0.297835	0.297835
BCL2	HSBP1L1	Type 0	0.344502	0.344502
LOC728903///MGC21881	HSBP1L1	Type 0	0.514318	0.514318
LOC400657	HSBP1L1	Type 0	0.360137	0.360137
HSBP1L1	NEDD4L	Type 0	0.381693	0.381693
HSBP1L1	PSTPIP2	Type 0	0.298720	0.298720
HSBP1L1	LOC728903///MGC21881	Type 0	0.294690	0.294690
HSBP1L1	FANCF	Type 0	0.245254	0.245254
HSBP1L1	FECH	Type 0	0.428313	0.428313
BMPR1B	GRIA2	Type 0	0.322753	0.322753
DNAJC6	ENO2	Type 0	0.681780	0.681780
ENO2	DNAJC6	Type 0	0.213282	0.213282
KIAA0802	TRNP1	Type 0	0.921095	0.921095
NCRNA00086///CXorf48	TRNP1	Type 0	0.486165	0.486165
HBS1L	DNAJC15	Type 0	0.295425	0.295425
APOL6	PCNX	Type 0	0.501873	0.501873
APOBEC3G	PCNX	Type 0	0.323247	0.323247
BMPR2	PCNX	Type 0	0.302026	0.302026
ATM	PCNX	Type 0	0.998821	0.998821
CDK12	NDE1	Type 0	0.311866	0.311866
MED1	NDE1	Type 0	0.231964	0.231964
NBPF10///NBPF16///NBPF24///NBPF8///AE01///NBPF9///NBPF11///KIAA1245///NBPF1///NBPF14	NDE1	Type 0	0.903684	0.903684
SLC44A1	NDE1	Type 0	0.282458	0.282458
TACC3	NDE1	Type 0	0.300000	0.300000
NDE1	C2orf74	Type 0	0.310780	0.310780
AQP1	A2M	Type 0	0.243470	0.243470
GIMAP8	A2M	Type 0	0.435333	0.435333
KLHL29	A2M	Type 0	0.218930	0.218930
A2M	ADAMTS1	Type 0	0.407515	0.407515
A2M	SLMO2	Type 0	0.633985	0.633985
A2M	EPAS1	Type 0	0.980079	0.980079
LOC202781	LOC100293198///LOC100288152	Type 0	0.269959	0.269959
MCM7	LOC100293198///LOC100288152	Type 0	0.301421	0.301421
CELF6	LOC100293198///LOC100288152	Type 0	0.301157	0.301157
ACD	LOC100293198///LOC100288152	Type 0	0.997887	0.997887
ROCK2	LOC100293198///LOC100288152	Type 0	0.447623	0.447623
CYP4Z1	LTF	Type 0	0.205229	0.205229
LTF	CYP4Z1	Type 0	0.364078	0.364078
LHX2	NTS	Type 0	0.246461	0.246461
LHX2	FOXA1	Type 0	0.294553	0.294553
LHX2	LCN2	Type 0	0.577479	0.577479
KIAA0485	RALGAPA2	Type 0	0.805063	0.805063
ANKRD10	ZFYVE16	Type 0	0.304711	0.304711
CCDC91	ZFYVE16	Type 0	0.347212	0.347212
CSNK1A1	ZFYVE16	Type 0	0.212214	0.212214
ZFYVE16	MCCC2	Type 0	0.360223	0.360223
ZFYVE16	MED13L	Type 0	0.255708	0.255708
ZFYVE16	CCDC91	Type 0	0.631784	0.631784
ZFYVE16	PTPN13	Type 0	0.299497	0.299497
ZFYVE16	CSNK1A1	Type 0	0.204071	0.204071
DNAJB14	ACOX1	Type 0	0.278190	0.278190
ACTR2	ACOX1	Type 0	0.223459	0.223459
UBXN4	ACOX1	Type 0	0.436940	0.436940
COX15	ACOX1	Type 0	0.626416	0.626416
ACOX1	FUT9	Type 0	0.281690	0.281690
TPR	SECISBP2L	Type 0	0.963214	0.963214
RNF160	SECISBP2L	Type 0	0.221670	0.221670
NIPBL	SECISBP2L	Type 0	0.301391	0.301391
CHD9	SECISBP2L	Type 0	0.386442	0.386442
SECISBP2L	ALCAM	Type 0	0.284419	0.284419
SECISBP2L	MYEF2	Type 0	0.478041	0.478041
ARID5B	TMEM123	Type 0	0.306873	0.306873
CEP57	TMEM123	Type 0	0.442573	0.442573
FRMD4B	TMEM123	Type 0	0.531820	0.531820
BACH1	TMEM123	Type 0	0.560094	0.560094
ODF2L	TMEM123	Type 0	0.504237	0.504237
TMEM123	TFAP2B	Type 0	0.297834	0.297834
TMEM123	PCDHA1///PCDHA2///PCDHA3///PCDHA4///PCDHA5///PCDHA6///PCDHA7///PCDHA8///PCDHA10///PCDHA11///PCDHA12///PCDHA13///PCDHAC1///PCDHAC2///PCDHA9	Type 0	0.261106	0.261106
TMEM123	ITGB6	Type 0	0.247104	0.247104
TMEM123	PDE4B	Type 0	0.927920	0.927920
TMEM123	MLL///AFF3	Type 0	0.500366	0.500366
TMEM123	THSD4	Type 0	0.492519	0.492519
TMEM123	NFIL3	Type 0	0.451631	0.451631
TMEM123	SASH1	Type 0	0.297222	0.297222
TMEM123	CYSLTR1	Type 0	0.656145	0.656145
TMEM123	ARID5B	Type 0	0.539787	0.539787
TMEM123	YAP1	Type 0	0.242498	0.242498
TMEM123	SPRED1	Type 0	0.870714	0.870714
TMEM123	HIF1A	Type 0	0.423014	0.423014
TMEM123	FRMD4B	Type 0	0.412969	0.412969
TMEM123	BACH1	Type 0	0.210148	0.210148
TMEM123	ODF2L	Type 0	0.495763	0.495763
SCARA5	CXCL2	Type 0	0.528158	0.528158
TFAP2B	RCAN1	Type 0	0.401824	0.401824
DEFB1	RCAN1	Type 0	0.211451	0.211451
PMAIP1	RCAN1	Type 0	0.239130	0.239130
KIT	RCAN1	Type 0	0.570227	0.570227
ADAMTS5	RCAN1	Type 0	0.263704	0.263704
PPFIA4	RCAN1	Type 0	0.295711	0.295711
RCAN1	PPFIA4	Type 0	0.244921	0.244921
NTN4	ROR2	Type 0	0.301697	0.301697
PDZRN3	ROR2	Type 0	0.370622	0.370622
ARMCX1	ROR2	Type 0	0.945511	0.945511
DOCK5	ROR2	Type 0	0.496935	0.496935
FRMD6	ROR2	Type 0	0.298744	0.298744
ROR2	EFHD1	Type 0	0.268936	0.268936
NOV	NPAS3	Type 0	0.296321	0.296321
DKK2	NPAS3	Type 0	0.876155	0.876155
MOBKL2B	NPAS3	Type 0	0.320562	0.320562
DZIP1	NPAS3	Type 0	0.228333	0.228333
COL16A1	NPAS3	Type 0	0.230862	0.230862
NPAS3	ITGB8	Type 0	0.369959	0.369959
NPAS3	NCRNA00052	Type 0	0.224638	0.224638
NPAS3	NTRK3	Type 0	0.293801	0.293801
MFAP5	LGR5	Type 0	0.312613	0.312613
CNTN1	LGR5	Type 0	0.471660	0.471660
C1QTNF3///AMACR	LGR5	Type 0	0.237794	0.237794
TNFSF4	LGR5	Type 0	0.213836	0.213836
ARHGAP28	LGR5	Type 0	0.236068	0.236068
LGR5	GIGYF2	Type 0	0.280899	0.280899
RAD54B	POLR1D	Type 0	0.429521	0.429521
LOC147727	POLR1D	Type 0	0.252891	0.252891
TM7SF3	POLR1D	Type 0	0.299646	0.299646
MIPEP	POLR1D	Type 0	0.269451	0.269451
EEF1B2	POLR1D	Type 0	0.776770	0.776770
POLR1D	ABHD12	Type 0	0.242881	0.242881
ABP1	METTL7B	Type 0	0.222623	0.222623
C1orf21	METTL7B	Type 0	0.267546	0.267546
KIAA1370	METTL7B	Type 0	0.233978	0.233978
KIAA0232	METTL7B	Type 0	0.279728	0.279728
STATH	METTL7B	Type 0	0.584612	0.584612
METTL7B	SYT17	Type 0	0.280677	0.280677
METTL7B	EPDR1	Type 0	0.210183	0.210183
METTL7B	ABP1	Type 0	0.210005	0.210005
METTL7B	STBD1	Type 0	0.302857	0.302857
METTL7B	SGCG	Type 0	0.303273	0.303273
METTL7B	STATH	Type 0	0.347022	0.347022
ASPH	ENPP1	Type 0	0.491298	0.491298
ENPP1	ASPH	Type 0	0.508702	0.508702
SLC26A3	NR3C2	Type 0	0.298897	0.298897
C15orf21	POU2F3	Type 0	0.261010	0.261010
ACSL5	POU2F3	Type 0	0.296917	0.296917
DOCK5	POU2F3	Type 0	0.301632	0.301632
TANC2	POU2F3	Type 0	0.251776	0.251776
INPP4B	LRRIQ3	Type 0	0.767800	0.767800
IGDCC3	LRRIQ3	Type 0	0.308901	0.308901
MEGF9	LRRIQ3	Type 0	0.299199	0.299199
LRRIQ3	INPP4B	Type 0	0.232200	0.232200
SLC38A1	SLC38A2	Type 0	0.300000	0.300000
CSPP1	SLC38A2	Type 0	0.447934	0.447934
SLC38A2	SLC38A1	Type 0	0.230818	0.230818
SLC38A2	SEMA3C	Type 0	0.951028	0.951028
SLC38A2	C18orf1	Type 0	0.246449	0.246449
SLC38A2	CAND2	Type 0	0.371408	0.371408
SLC38A2	MAP1LC3A	Type 0	0.298046	0.298046
SLC38A2	LOC100134091///LOC642236///FRG1B///FRG1	Type 0	0.297417	0.297417
LOC100133772///SLC16A5	LOC643529	Type 0	0.295008	0.295008
NBN	LOC643529	Type 0	0.237378	0.237378
TMEM49	LOC643529	Type 0	0.258170	0.258170
LOC387723	LOC643529	Type 0	0.465048	0.465048
GAS2	LOC643529	Type 0	0.296943	0.296943
SLC25A27	LOC643529	Type 0	0.298161	0.298161
