Parent	Child	relationType	edgeScore	Freq
EP400NL	GLRA1	Type 0	0.300722	0.300722
GLRA1	F11	Type 0	0.782246	0.782246
GLRA1	C11orf95	Type 0	0.408238	0.408238
GLRA1	LOC285501	Type 0	0.291701	0.291701
GLRA1	RHOA	Type 0	0.396344	0.396344
GTPBP2	TATDN2	Type 0	0.309232	0.309232
SETD5	TATDN2	Type 0	0.260747	0.260747
TATDN2	LHX9	Type 0	0.494808	0.494808
SPDEF	PLD1	Type 0	0.456343	0.456343
SYT9	SHISA8	Type 0	0.995201	0.995201
TPSAB1	SHISA8	Type 0	0.480620	0.480620
MUC4	SHISA8	Type 0	0.639616	0.639616
LCT	SHISA8	Type 0	0.290490	0.290490
SFRP2	SHISA8	Type 0	0.212660	0.212660
SHISA8	CRISP2	Type 0	0.300543	0.300543
SHISA8	MAGEA8	Type 0	0.752710	0.752710
MYH11	NEUROG3	Type 0	0.290155	0.290155
WSCD1	NEUROG3	Type 0	0.585898	0.585898
LOC283403	NEUROG3	Type 0	0.201589	0.201589
FMO3	NEUROG3	Type 0	0.300149	0.300149
LMO4	NEUROG3	Type 0	0.228814	0.228814
PAEP	NEUROG3	Type 0	0.996788	0.996788
C21orf34	NEUROG3	Type 0	0.300870	0.300870
PCDHB16	NEUROG3	Type 0	0.444298	0.444298
GABRP	VGLL1	Type 0	0.915835	0.915835
PPPDE1	HYALP1	Type 0	0.592441	0.592441
AICDA	HYALP1	Type 0	0.666455	0.666455
HYALP1	AICDA	Type 0	0.333545	0.333545
VSNL1	EIF5A2	Type 0	0.409867	0.409867
ELOVL4	EIF5A2	Type 0	0.271370	0.271370
EIF5A2	TYRP1	Type 0	0.295023	0.295023
EIF5A2	MGC4859	Type 0	0.216921	0.216921
EIF5A2	ADAMTSL1	Type 0	0.311445	0.311445
EIF5A2	C9orf135	Type 0	0.297655	0.297655
EIF5A2	EXD1	Type 0	0.299425	0.299425
EIF5A2	FHAD1	Type 0	0.997359	0.997359
CACNG4	RCBTB2	Type 0	0.288920	0.288920
CNTN1	RCBTB2	Type 0	0.646590	0.646590
FOXI1	RCBTB2	Type 0	0.300896	0.300896
PRPF18	RCBTB2	Type 0	0.441595	0.441595
CTSW	RCBTB2	Type 0	0.348192	0.348192
MYOZ2	RCBTB2	Type 0	0.460856	0.460856
TMEM178	RCBTB2	Type 0	0.300432	0.300432
FAM71F1	RCBTB2	Type 0	0.505228	0.505228
ZNF488	RCBTB2	Type 0	0.211457	0.211457
CAB39L	RCBTB2	Type 0	0.233175	0.233175
RCBTB2	FAM164A	Type 0	0.271616	0.271616
RCBTB2	MYOZ2	Type 0	0.506498	0.506498
RCBTB2	FAM71F1	Type 0	0.494772	0.494772
RCBTB2	LUZP1	Type 0	0.290752	0.290752
MS4A1	DTHD1	Type 0	0.209148	0.209148
POU2AF1	DTHD1	Type 0	0.521282	0.521282
ACAP1	DTHD1	Type 0	1.000000	1.000000
MS4A1	DCAKD	Type 0	0.300755	0.300755
LOC100131795///NMNAT2	DCAKD	Type 0	0.544554	0.544554
RGS20	DCAKD	Type 0	0.296810	0.296810
ROPN1L	DCAKD	Type 0	0.267735	0.267735
LOC100288139	DCAKD	Type 0	0.324534	0.324534
DCAKD	LOC100288139	Type 0	0.220497	0.220497
NFE4	LOC150527	Type 0	0.213306	0.213306
TMEM108	LOC150527	Type 0	0.509475	0.509475
ADCY5	LOC150527	Type 0	0.272593	0.272593
BLZF1	LOC150527	Type 0	0.298582	0.298582
VWA1	LOC150527	Type 0	0.294064	0.294064
MYOM1	LOC150527	Type 0	0.785849	0.785849
MPO	LOC150527	Type 0	0.517524	0.517524
NOL12	LOC150527	Type 0	0.218802	0.218802
LOC150527	SYCE1L	Type 0	0.225100	0.225100
LOC150527	MPO	Type 0	0.482476	0.482476
SFRP1	SYNM	Type 0	0.731158	0.731158
SYNM	PTPRZ1	Type 0	0.240050	0.240050
SYNM	PLD5	Type 0	0.564983	0.564983
SYNM	ACSL6	Type 0	0.210214	0.210214
SYNM	TTC23	Type 0	0.253398	0.253398
SYNM	PDE1C	Type 0	0.232593	0.232593
SYNM	DKFZP434L187	Type 0	0.298809	0.298809
SYNM	SLC35F3	Type 0	0.259099	0.259099
CLCA4	CAPZA3	Type 0	0.578199	0.578199
LOC100287807	CAPZA3	Type 0	0.246542	0.246542
CAPZA3	DAZ4///DAZ2///DAZ3///DAZ1	Type 0	0.331191	0.331191
LOC642236	CBLN1	Type 0	0.659027	0.659027
KLRC2///KLRC1	CBLN1	Type 0	0.281167	0.281167
LOC400759	CBLN1	Type 0	0.504985	0.504985
GBP4	CBLN1	Type 0	0.294201	0.294201
ETV7	CBLN1	Type 0	0.332114	0.332114
LIN9	CBLN1	Type 0	0.250215	0.250215
LOC646736	CBLN1	Type 0	0.833219	0.833219
RTP4	CBLN1	Type 0	0.292665	0.292665
CBLN1	DPP10	Type 0	0.278675	0.278675
CBLN1	IL1RN	Type 0	0.262431	0.262431
CBLN1	LIN9	Type 0	0.486695	0.486695
CBLN1	C17orf74	Type 0	0.327255	0.327255
CBLN1	MIB1	Type 0	0.268491	0.268491
AGR2	AGR3	Type 0	0.302143	0.302143
RHOB	CASZ1	Type 0	0.993372	0.993372
CASZ1	CD47	Type 0	0.545422	0.545422
FBXL22	C18orf57	Type 0	0.298468	0.298468
BC036928	C18orf57	Type 0	0.438982	0.438982
PRSS50	C18orf57	Type 0	0.570431	0.570431
FLJ40606	C18orf57	Type 0	0.236819	0.236819
C4orf36	C18orf57	Type 0	0.290882	0.290882
C18orf57	KIAA0087	Type 0	0.256121	0.256121
SLC6A14	RHD	Type 0	0.239374	0.239374
LOC100293198///LOC100288152	RHD	Type 0	0.248780	0.248780
PEX5L	RHD	Type 0	0.302070	0.302070
PKIB	RHD	Type 0	0.424129	0.424129
RHD///RHCE	RHD	Type 0	0.229451	0.229451
KIAA1683	RHD	Type 0	0.238526	0.238526
FKBP4	RHD	Type 0	0.754736	0.754736
DISC1	RHD	Type 0	0.261514	0.261514
SYNGR4	RHD	Type 0	0.413483	0.413483
GPR182	RHD	Type 0	0.287770	0.287770
RHD	LOC100293198///LOC100288152	Type 0	0.232753	0.232753
RHD	SLC30A10	Type 0	0.620610	0.620610
RHD	RHD///RHCE	Type 0	0.306584	0.306584
RHD	KIAA1683	Type 0	0.761474	0.761474
RHD	SYNGR4	Type 0	0.247940	0.247940
RHD	GPR182	Type 0	0.297580	0.297580
TCN1	LOC93463	Type 0	0.299501	0.299501
LOC642103///MGAM	LOC93463	Type 0	0.368492	0.368492
ABP1	LOC93463	Type 0	0.447519	0.447519
DSCR8	KIAA1257	Type 0	0.418120	0.418120
C6orf10	KIAA1257	Type 0	0.238009	0.238009
LOC152586	KIAA1257	Type 0	0.927703	0.927703
NFASC	KIAA1257	Type 0	0.301778	0.301778
KIAA1257	LIX1	Type 0	0.650833	0.650833
FAM150B	SF4	Type 0	0.341207	0.341207
TNFSF11	SF4	Type 0	0.304889	0.304889
PRSS27	SF4	Type 0	0.618658	0.618658
RIMS4	SF4	Type 0	0.422040	0.422040
FANCM	SF4	Type 0	0.952648	0.952648
KIAA1652	SF4	Type 0	0.254642	0.254642
LOC100287039	SF4	Type 0	0.294521	0.294521
SF4	OR51E2	Type 0	0.254511	0.254511
SF4	LOC158257	Type 0	0.284250	0.284250
SF4	SLC12A3	Type 0	0.237185	0.237185
SF4	CASP12	Type 0	0.221304	0.221304
DCX	OTX2	Type 0	0.389926	0.389926
ABCA12	OTX2	Type 0	0.236780	0.236780
TMEM74	OTX2	Type 0	0.312270	0.312270
NLGN1	OTX2	Type 0	0.272489	0.272489
GSN	ITGA6	Type 0	0.777142	0.777142
NDRG2	ITGA6	Type 0	0.491325	0.491325
ITGA6	RFX6	Type 0	0.384354	0.384354
ITGA6	NPAS2	Type 0	0.419945	0.419945
ITGA6	SNTB1	Type 0	1.000000	1.000000
ITGA6	COL28A1	Type 0	0.203961	0.203961
ITGA6	LRCH3	Type 0	0.203878	0.203878
ITGA6	PABPC1L	Type 0	0.325771	0.325771
ITGA6	NDRG2	Type 0	0.508675	0.508675
ITGA6	FLJ40606	Type 0	0.300749	0.300749
ITGA6	FLJ33630	Type 0	0.332394	0.332394
ITGA6	MEX3B	Type 0	0.220550	0.220550
ITGA6	TTTY13	Type 0	1.000000	1.000000
AGAP3	BAGE2///BAGE3///BAGE5///MLL3	Type 0	0.256573	0.256573
ZNF777	BAGE2///BAGE3///BAGE5///MLL3	Type 0	0.323720	0.323720
MKLN1	BAGE2///BAGE3///BAGE5///MLL3	Type 0	0.214646	0.214646
BAGE2///BAGE3///BAGE5///MLL3	FBXO4	Type 0	0.803673	0.803673
BAGE2///BAGE3///BAGE5///MLL3	LOC441666	Type 0	0.218724	0.218724
BAGE2///BAGE3///BAGE5///MLL3	IL5RA	Type 0	0.212694	0.212694
BAGE2///BAGE3///BAGE5///MLL3	OTX2OS1	Type 0	0.553791	0.553791
PPP1R14C	ETV4	Type 0	0.546381	0.546381
SCUBE2	ETV4	Type 0	0.272517	0.272517
UGT8	ETV4	Type 0	0.334644	0.334644
SLC35F3	ETV4	Type 0	0.207215	0.207215
ST6GAL1	TGM2	Type 0	0.998905	0.998905
GM2A	TGM2	Type 0	0.550823	0.550823
WDR1	TGM2	Type 0	0.466019	0.466019
TGM2	AGK	Type 0	0.388184	0.388184
TGM2	PIGK	Type 0	1.000000	1.000000
TGM2	TXNRD1	Type 0	0.250000	0.250000
TGM2	MTMR8	Type 0	0.319353	0.319353
TGM2	EGLN1	Type 0	0.344597	0.344597
RHOB	STRN3	Type 0	0.418058	0.418058
SUPT16H	STRN3	Type 0	0.948925	0.948925
WSB1	STRN3	Type 0	0.592453	0.592453
STRN3	FLJ12825	Type 0	0.590862	0.590862
STRN3	NEUROD1	Type 0	0.299316	0.299316
STRN3	LOC157273	Type 0	0.263804	0.263804
STRN3	VN1R2	Type 0	0.334008	0.334008
STRN3	ROS1	Type 0	0.299639	0.299639
STRN3	MOCS1	Type 0	0.233901	0.233901
STRN3	TTLL7	Type 0	0.297149	0.297149
STRN3	LOC728084	Type 0	0.237962	0.237962
SLC34A2	SDR42E1	Type 0	0.289442	0.289442
FERMT1	SDR42E1	Type 0	0.647477	0.647477
MIA	SDR42E1	Type 0	0.241455	0.241455
GCNT2	SDR42E1	Type 0	0.997648	0.997648
SDR42E1	LOC100133811///LOC100133661///ZNF749///RNASE2///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB2///HLA-DRB1	Type 0	0.234315	0.234315
SDR42E1	GLUD1	Type 0	0.247970	0.247970
CLSTN2	LOC100286993	Type 0	0.296036	0.296036
CCDC24	LOC100286993	Type 0	0.244362	0.244362
SLC2A12	LOC100286993	Type 0	0.830942	0.830942
ANXA1	LOC100286993	Type 0	0.515915	0.515915
SH3GL3	LOC100286993	Type 0	0.305936	0.305936
MED12L	LOC100286993	Type 0	0.497721	0.497721
LOC100286993	CCL15///CCL14	Type 0	0.299340	0.299340
LOC100286993	LUZP4	Type 0	0.274678	0.274678
LOC100286993	TPH2	Type 0	0.266965	0.266965
LOC100286993	MED12L	Type 0	0.502279	0.502279
RBMS3	POLR2J4	Type 0	0.255842	0.255842
ACSM3	POLR2J4	Type 0	0.373589	0.373589
MGC4859	POLR2J4	Type 0	0.682222	0.682222
C9	POLR2J4	Type 0	0.209821	0.209821
SMEK1	POLR2J4	Type 0	0.315598	0.315598
KIAA1109	POLR2J4	Type 0	0.331868	0.331868
LOC283352	POLR2J4	Type 0	0.349930	0.349930
MED26	POLR2J4	Type 0	0.685200	0.685200
POLR2J4	KIAA1109	Type 0	0.578022	0.578022
POLR2J4	LOC283352	Type 0	0.316620	0.316620
POLR2J4	MED26	Type 0	0.314800	0.314800
POLR2J4	HPR	Type 0	0.300267	0.300267
ZNF471	CLCA3P	Type 0	0.302619	0.302619
ZNF397OS	CLCA3P	Type 0	0.233988	0.233988
SMEK1	CLCA3P	Type 0	0.673406	0.673406
CLCA3P	CHL1	Type 0	0.393174	0.393174
REEP6	POLR1E	Type 0	0.369456	0.369456
CMBL	POLR1E	Type 0	0.987421	0.987421
ARL9	POLR1E	Type 0	0.491658	0.491658
RAB26	POLR1E	Type 0	0.213178	0.213178
POLR1E	LOC283112	Type 0	0.383103	0.383103
POLR1E	SSX1	Type 0	1.000000	1.000000
POLR1E	FAM27C///FAM27A	Type 0	0.659453	0.659453
SRSF11	LOC653160	Type 0	0.992624	0.992624
MLLT4	LOC653160	Type 0	0.547258	0.547258
AMBRA1	LOC653160	Type 0	0.273046	0.273046
MLL	LOC653160	Type 0	0.316394	0.316394
IKBKB	LOC653160	Type 0	0.400451	0.400451
LOC653160	LOC284661	Type 0	0.298784	0.298784
LOC653160	TAS2R19	Type 0	0.832713	0.832713
LOC653160	OIT3	Type 0	0.260504	0.260504
LOC653160	C6orf58	Type 0	0.498177	0.498177
SCGB1D2	SCGB2A2	Type 0	0.487157	0.487157
SCGB2A2	SCGB1D2	Type 0	0.512843	0.512843
ACSL6	LOC728052	Type 0	0.314054	0.314054
PHF12	LOC728052	Type 0	0.999644	0.999644
LOC285708	LOC728052	Type 0	0.277996	0.277996
POLR3G	LOC728052	Type 0	0.280512	0.280512
LOC728052	NUMA1	Type 0	0.224903	0.224903
TRAC///TRA@	IKZF1	Type 0	0.598359	0.598359
IKZF1	REG1A	Type 0	0.242713	0.242713
IKZF1	CTNNA2	Type 0	0.521723	0.521723
IKZF1	DES	Type 0	0.298071	0.298071
IKZF1	PHF15	Type 0	0.345841	0.345841
IKZF1	ITGA8	Type 0	0.506494	0.506494
MGC29506	LOC145845	Type 0	0.267289	0.267289
FAM198B	LOC145845	Type 0	0.234808	0.234808
CCND2	LOC145845	Type 0	0.674373	0.674373
POMGNT1	LOC145845	Type 0	0.347280	0.347280
LOC145845	C1orf118	Type 0	0.237508	0.237508
LOC145845	ITGB3	Type 0	0.502983	0.502983
LOC145845	SLC35F4	Type 0	0.619048	0.619048
LOC145845	LOC100132942///TBCAP2///KAZ	Type 0	0.269632	0.269632
LOC145845	ANKRD19	Type 0	0.325879	0.325879
TEX15	LOC100133308	Type 0	0.300923	0.300923
HMGCLL1	LOC100133308	Type 0	0.518589	0.518589
RAB3IP	LOC100132987	Type 0	0.222222	0.222222
ARNTL2	LOC100132987	Type 0	0.297872	0.297872
LOC283432	LOC100132987	Type 0	0.278080	0.278080
LOC90925	LOC100132987	Type 0	0.977873	0.977873
LOC728804	LOC100132987	Type 0	0.217317	0.217317
FBXO9	LOC100132987	Type 0	0.242373	0.242373
LRRC17	LOC100132987	Type 0	0.603645	0.603645
CEACAM5	ZNF131	Type 0	0.994575	0.994575
TRH	ZNF131	Type 0	0.314046	0.314046
DEFB1	ZNF131	Type 0	0.521805	0.521805
SEMA3B	ZNF131	Type 0	0.218222	0.218222
BCHE	ZNF131	Type 0	0.292783	0.292783
LOC100130134	ZNF131	Type 0	0.298974	0.298974
PCDP1	ZNF131	Type 0	0.298939	0.298939
OSM	ZNF131	Type 0	0.296160	0.296160
DSTYK	ZNF131	Type 0	0.225554	0.225554
ZNF131	LOC100130134	Type 0	0.300513	0.300513
ZNF131	LOC400654	Type 0	0.205634	0.205634
ZNF131	LPA	Type 0	0.299492	0.299492
ZNF131	LOC646522	Type 0	0.277728	0.277728
SEC14L2	SSX4B///SSX4	Type 0	0.998659	0.998659
CD207	SSX4B///SSX4	Type 0	0.441015	0.441015
CALY	SSX4B///SSX4	Type 0	0.244875	0.244875
SSX4B///SSX4	GRIA4	Type 0	0.560733	0.560733
SSX4B///SSX4	LOC646627	Type 0	0.341351	0.341351
SERPINB7	MS4A3	Type 0	0.728979	0.728979
SCG3	MS4A3	Type 0	0.479936	0.479936
ZNF876P	MS4A3	Type 0	0.299877	0.299877
CA4	MS4A3	Type 0	0.221258	0.221258
HAVCR1	MS4A3	Type 0	0.712977	0.712977
MS4A3	HAVCR1	Type 0	0.287023	0.287023
TOX3	KLF13	Type 0	0.403817	0.403817
ZG16B	KLF13	Type 0	0.262158	0.262158
FAM189B	KLF13	Type 0	0.998199	0.998199
CD74	KLF13	Type 0	0.273429	0.273429
HIST1H3E	KLF13	Type 0	0.298077	0.298077
KLF13	IL1RAPL1	Type 0	0.842175	0.842175
KLF13	RXRG	Type 0	0.300808	0.300808
CPB1	GRIA2	Type 0	0.995251	0.995251
MLPH	TMEM38A	Type 0	0.997607	0.997607
TMEM38A	FGF9	Type 0	0.285317	0.285317
TMEM38A	LOC388458	Type 0	0.223064	0.223064
TMEM38A	HHCM	Type 0	0.366391	0.366391
REEP6	TPPP	Type 0	0.995057	0.995057
MAST4	TPPP	Type 0	0.233935	0.233935
PTK6	TPPP	Type 0	0.285950	0.285950
REEP1	TPPP	Type 0	0.203155	0.203155
AK7	TPPP	Type 0	0.276306	0.276306
ZDHHC11	TPPP	Type 0	0.245614	0.245614
RORC	TPPP	Type 0	0.287453	0.287453
TPPP	TDRD12	Type 0	0.291116	0.291116
TPPP	LOC100293198///LOC100288152	Type 0	0.868930	0.868930
TPPP	AK7	Type 0	0.206662	0.206662
CLEC7A	TIGD3	Type 0	0.634269	0.634269
LOX	TIGD3	Type 0	0.456911	0.456911
CYTH3	TIGD3	Type 0	0.330873	0.330873
C1orf128	TIGD3	Type 0	1.000000	1.000000
ESYT2	TIGD3	Type 0	0.303919	0.303919
TIGD3	NHEDC1	Type 0	0.999664	0.999664
TIGD3	BDH1	Type 0	0.302997	0.302997
TIGD3	C6orf195	Type 0	0.293629	0.293629
TIGD3	BRSK2	Type 0	0.298343	0.298343
WNK4	CCDC148	Type 0	0.334826	0.334826
NME5	CCDC148	Type 0	0.622431	0.622431
MYRIP	CCDC148	Type 0	1.000000	1.000000
CCDC148	OR10R2	Type 0	0.215891	0.215891
BGN	INTS1	Type 0	1.000000	1.000000
ELN	INTS1	Type 0	0.437160	0.437160
TMEM26	INTS1	Type 0	0.298067	0.298067
MPP7	INTS1	Type 0	0.320283	0.320283
INTS1	SLC4A4	Type 0	0.483750	0.483750
INTS1	PPP4R1	Type 0	0.671454	0.671454
INTS1	ZNF804B	Type 0	0.526169	0.526169
RGS14	LOC285827	Type 0	0.290096	0.290096
MBNL1	LOC285827	Type 0	0.475295	0.475295
COBLL1	LOC285827	Type 0	0.317841	0.317841
F13B	LOC285827	Type 0	0.279886	0.279886
CATSPERG	LOC285827	Type 0	0.665939	0.665939
CMAH	LOC285827	Type 0	0.293662	0.293662
C11orf9	LOC285827	Type 0	0.720621	0.720621
C3orf57	LOC285827	Type 0	0.217569	0.217569
CCDC105	LOC285827	Type 0	0.245378	0.245378
LOC145845	LOC285827	Type 0	0.318406	0.318406
LOC285827	COBLL1	Type 0	0.253373	0.253373
LOC285827	CATSPERG	Type 0	0.334061	0.334061
LOC285827	CFLAR	Type 0	0.211686	0.211686
AGR3	TFF1	Type 0	0.562160	0.562160
SRRT	DIAPH2	Type 0	0.370942	0.370942
HOXA9	LOC339400	Type 0	0.392003	0.392003
NRK	LOC339400	Type 0	0.275862	0.275862
MEG3	LOC339400	Type 0	0.216667	0.216667
SPON1	LOC339400	Type 0	1.000000	1.000000
RBMS3	KCNJ4	Type 0	0.300636	0.300636
ZYG11A	KCNJ4	Type 0	0.212622	0.212622
LOC150185	KCNJ4	Type 0	0.217877	0.217877
ZEB1	KCNJ4	Type 0	0.224078	0.224078
PTGS1	KCNJ4	Type 0	0.998780	0.998780
EXOG	KCNJ4	Type 0	0.251057	0.251057
DDO	KCNJ4	Type 0	0.204173	0.204173
KCNJ4	LOC150185	Type 0	0.300978	0.300978
HLA-DRB4	HLA-DQB1	Type 0	0.452839	0.452839
HLA-DQA1	HLA-DQB1	Type 0	0.509347	0.509347
HLA-DQB1	HLA-DRB4	Type 0	0.232383	0.232383
HLA-DQB1	HLA-DQA1	Type 0	0.445739	0.445739
C2orf40	NGFR	Type 0	0.237639	0.237639
SAMD5	NGFR	Type 0	0.967307	0.967307
CLDN11	NGFR	Type 0	0.526691	0.526691
NGFR	C14orf105	Type 0	0.518304	0.518304
CRIP1	LOC100128003///C1orf86	Type 0	0.275998	0.275998
RSPH1	LOC100128003///C1orf86	Type 0	0.651211	0.651211
RAB26	LOC100128003///C1orf86	Type 0	0.334405	0.334405
FLJ41278///TBC1D30	LOC100128003///C1orf86	Type 0	0.229821	0.229821
LOC100128003///C1orf86	CDC14C///CDC14B	Type 0	0.276692	0.276692
CYP4F8	ITPK1AS	Type 0	0.234043	0.234043
MLL	ITPK1AS	Type 0	0.355939	0.355939
PMCH	ITPK1AS	Type 0	0.223469	0.223469
MARCH6	ITPK1AS	Type 0	0.298834	0.298834
KCTD7	ITPK1AS	Type 0	0.247496	0.247496
KBTBD4	ITPK1AS	Type 0	0.704448	0.704448
LOC100132942///TBCAP2///KAZ	ITPK1AS	Type 0	0.512812	0.512812
ITPK1AS	SOX14	Type 0	0.265932	0.265932
ITPK1AS	LOC100132942///TBCAP2///KAZ	Type 0	0.487188	0.487188
ITPK1AS	ADAM5P	Type 0	0.592636	0.592636
ITPK1AS	LOC731852	Type 0	0.283035	0.283035
GABRP	C4orf7	Type 0	0.994184	0.994184
KRT23	PLAC2	Type 0	0.298571	0.298571
PGBD5	PLAC2	Type 0	0.997385	0.997385
GRHL3	PLAC2	Type 0	0.313405	0.313405
PLAC2	FUT6	Type 0	0.299850	0.299850
PLAC2	BAI3	Type 0	0.578588	0.578588
CLDN1	NLRC3	Type 0	0.366219	0.366219
GJB2	NLRC3	Type 0	0.298456	0.298456
COL8A1	NLRC3	Type 0	0.300188	0.300188
FST	NLRC3	Type 0	0.994612	0.994612
ZNF704	NLRC3	Type 0	0.416427	0.416427
NLRC3	TECRL	Type 0	0.282847	0.282847
SCUBE3	GYS2	Type 0	0.225443	0.225443
STC2	GYS2	Type 0	0.383886	0.383886
MBLAC2	GYS2	Type 0	0.694210	0.694210
LRRC34	GYS2	Type 0	0.300820	0.300820
RGPD2///RGPD1	GYS2	Type 0	0.902701	0.902701
IFNA5	GYS2	Type 0	0.358111	0.358111
C4orf32	GYS2	Type 0	0.299083	0.299083
GYS2	EAF2	Type 0	0.954167	0.954167
GYS2	IFNA5	Type 0	0.299264	0.299264
GYS2	PRAMEF12	Type 0	0.296503	0.296503
LGALS2	CCDC141	Type 0	0.256438	0.256438
ACAP1	CCDC141	Type 0	1.000000	1.000000
TMEM37	CCDC141	Type 0	0.463434	0.463434
CCDC141	B3GALT2	Type 0	0.258605	0.258605
TAC1	IGFN1	Type 0	0.279508	0.279508
KLHDC7B	IGFN1	Type 0	0.286382	0.286382
C11orf92	IGFN1	Type 0	0.985134	0.985134
COL14A1	IGFN1	Type 0	0.602229	0.602229
IGFN1	SUGT1L1	Type 0	0.396627	0.396627
IGFN1	IFNA5	Type 0	0.298655	0.298655
IGJ	PDE7B	Type 0	0.598020	0.598020
DARC	PDE7B	Type 0	0.309172	0.309172
KLRB1	PDE7B	Type 0	0.220360	0.220360
CPXM1	PDE7B	Type 0	0.425952	0.425952
AKAP12	PDE7B	Type 0	0.943572	0.943572
PDE7B	PCDHB5	Type 0	0.299931	0.299931
PDE7B	OR2L13	Type 0	0.301815	0.301815
PDE7B	LOC100128176	Type 0	1.000000	1.000000
PDE7B	CYTL1	Type 0	0.213405	0.213405
PDE7B	PDE1A	Type 0	0.294118	0.294118
PDE7B	SGCZ	Type 0	0.203003	0.203003
PDE7B	TMEFF2	Type 0	0.351636	0.351636
PDE7B	PPP1R14A	Type 0	0.202794	0.202794
PDE7B	STX8	Type 0	0.235167	0.235167
PDE7B	FAM186A	Type 0	0.565705	0.565705
PDE7B	SLC11A1	Type 0	1.000000	1.000000
PDE7B	C6orf25	Type 0	0.250138	0.250138
PDE7B	PP2672	Type 0	0.353559	0.353559
PDE7B	MT1G	Type 0	0.477993	0.477993
PDE7B	MGC31957///TNFRSF10C	Type 0	0.529374	0.529374
HLA-DRB4	TRPM1	Type 0	0.995897	0.995897
CSN1S1	TRPM1	Type 0	0.242254	0.242254
SLC2A12	TRPM1	Type 0	0.521183	0.521183
CC2D1A	TRPM1	Type 0	0.297454	0.297454
SFRP1	BEND7	Type 0	0.200640	0.200640
ID4	BEND7	Type 0	0.341550	0.341550
PDE9A	BEND7	Type 0	0.222935	0.222935
PM20D2	BEND7	Type 0	0.479370	0.479370
BEND7	MUC20	Type 0	0.237432	0.237432
BEND7	C4orf39	Type 0	0.602016	0.602016
BEND7	USP26	Type 0	0.338590	0.338590
