Parent	Child	relationType	edgeScore	Freq
OPHN1	LOC100131613	Type 0	0.209067	0.209067
OPHN1	TTLL1	Type 0	0.995070	0.995070
OPHN1	MAPK8	Type 0	0.215503	0.215503
OPHN1	ZMAT5	Type 0	0.307175	0.307175
OPHN1	GAS2L1	Type 0	0.213822	0.213822
OPHN1	FKTN	Type 0	0.389895	0.389895
OPHN1	CIZ1	Type 0	0.995425	0.995425
OPHN1	GRM7	Type 0	0.496228	0.496228
OPHN1	SLC30A6	Type 0	0.382039	0.382039
OPHN1	CA5A	Type 0	0.386730	0.386730
OPHN1	GTPBP1	Type 0	0.561946	0.561946
OPHN1	NAAA	Type 0	0.414440	0.414440
OPHN1	ZNF358	Type 0	0.211581	0.211581
OPHN1	GRM3	Type 0	0.221218	0.221218
SERPINE1	RBMY1E	Type 0	0.271785	0.271785
DDX28	RBMY1E	Type 0	0.986326	0.986326
CHRM3	RBMY1E	Type 0	0.449341	0.449341
RBMY1E	ZCCHC11	Type 0	0.527627	0.527627
NDUFA7	COMMD4	Type 0	0.948895	0.948895
COMMD4	ING1	Type 0	0.459904	0.459904
COMMD4	RAD51C	Type 0	0.215974	0.215974
COMMD4	BET1L	Type 0	0.997004	0.997004
COMMD4	NCOR2	Type 0	0.533418	0.533418
COMMD4	ALK	Type 0	0.207403	0.207403
COMMD4	PAN2	Type 0	0.221741	0.221741
CCL2	RAB11FIP3	Type 0	0.999603	0.999603
HLA-DQA2///HLA-DQA1	RAB11FIP3	Type 0	0.270021	0.270021
FCGR2C	RAB11FIP3	Type 0	0.210349	0.210349
DPYSL2	RAB11FIP3	Type 0	0.313084	0.313084
RAB11FIP3	UGT2B4	Type 0	0.285080	0.285080
RAB11FIP3	FABP2	Type 0	0.311111	0.311111
CDCA8	CHAF1A	Type 0	0.994319	0.994319
PROS1	ANGPT1	Type 0	0.514033	0.514033
ENDOG	ANGPT1	Type 0	0.287059	0.287059
CYP27A1	MED13L	Type 0	0.300935	0.300935
SLC7A5	MED13L	Type 0	0.998156	0.998156
XIST	MED13L	Type 0	0.290202	0.290202
MED13L	SULT1E1	Type 0	0.306053	0.306053
RBM14	RPRD2	Type 0	0.411758	0.411758
MECP2	RPRD2	Type 0	0.953550	0.953550
PRR14	RPRD2	Type 0	0.312921	0.312921
RPRD2	PBX1	Type 0	0.298126	0.298126
RPRD2	SP2	Type 0	0.208036	0.208036
RPRD2	VIP	Type 0	0.292149	0.292149
RPRD2	ZNF154	Type 0	1.000000	1.000000
RPRD2	PRR14	Type 0	0.547377	0.547377
LOC647288	PLA2G16	Type 0	0.297657	0.297657
LOC647288	SNRNP200	Type 0	0.300289	0.300289
N4BP2L2	TRA2A	Type 0	0.915767	0.915767
ACACB	TRA2A	Type 0	0.600260	0.600260
SORCS3	TRA2A	Type 0	0.282273	0.282273
TRA2A	LOC391012	Type 0	0.447059	0.447059
TRA2A	G6PC	Type 0	0.298626	0.298626
TRA2A	MAPK1IP1L	Type 0	0.257391	0.257391
TRA2A	AKAP9	Type 0	0.297729	0.297729
TRA2A	SETD4	Type 0	0.300336	0.300336
TRA2A	SORCS3	Type 0	0.238419	0.238419
TRA2A	HOXD1	Type 0	0.281585	0.281585
TRA2A	ZMYM2	Type 0	0.870656	0.870656
PROS1	BRF1	Type 0	0.280573	0.280573
KCTD12	BRF1	Type 0	0.998742	0.998742
PDE6B	BRF1	Type 0	0.297950	0.297950
BRF1	GPLD1	Type 0	0.237595	0.237595
BRF1	GNAO1	Type 0	0.269685	0.269685
BRF1	FABP2	Type 0	0.207158	0.207158
BRF1	CFB	Type 0	0.289096	0.289096
BRF1	MSI1	Type 0	0.297422	0.297422
BRF1	LOC645529///ACR	Type 0	0.296711	0.296711
BRF1	FOXP3	Type 0	1.000000	1.000000
KRT17	S100A2	Type 0	0.230329	0.230329
KRT5	S100A2	Type 0	0.689864	0.689864
MMP7	S100A2	Type 0	0.382951	0.382951
S100A2	LGR5	Type 0	0.299213	0.299213
TRPV6	TNFSF10	Type 0	0.247416	0.247416
ITGB6	TNFSF10	Type 0	0.328028	0.328028
TNFSF10	GRIK2	Type 0	0.300716	0.300716
TNFSF10	FAR2	Type 0	0.334762	0.334762
IGFBP4	HMGB3L1	Type 0	0.238971	0.238971
HMGB3L1	CDC42BPA	Type 0	0.266015	0.266015
SMARCA4	PSME4	Type 0	0.388489	0.388489
TTK	PSME4	Type 0	0.274723	0.274723
PSME4	CD24	Type 0	0.955689	0.955689
PSME4	APOBEC3B	Type 0	0.324715	0.324715
PSME4	SLC34A2	Type 0	0.462133	0.462133
PSME4	EYA1	Type 0	0.502487	0.502487
PSME4	MGC12488	Type 0	0.245516	0.245516
GRB14	POLDIP3	Type 0	0.217330	0.217330
SERPINA6	POLDIP3	Type 0	0.387324	0.387324
DLEU2	POLDIP3	Type 0	0.946782	0.946782
RPRD2	POLDIP3	Type 0	0.300299	0.300299
POLDIP3	TBL1X	Type 0	0.405629	0.405629
BAT2L2	KRT85	Type 0	0.613605	0.613605
ELAVL4	KRT85	Type 0	0.357005	0.357005
DAP3	KRT85	Type 0	0.311869	0.311869
KRT85	MYEF2	Type 0	0.995819	0.995819
KRT85	RCAN1	Type 0	0.945724	0.945724
KRT85	UBR4	Type 0	0.400073	0.400073
KRT85	NUDT13	Type 0	0.443813	0.443813
RBM34	LOC645468///IGF2BP3	Type 0	0.211521	0.211521
THPO	LOC645468///IGF2BP3	Type 0	0.295158	0.295158
GATA3	ZNF688	Type 0	0.256764	0.256764
COQ4	ZNF688	Type 0	0.362675	0.362675
ZNF688	SLCO4A1	Type 0	0.289905	0.289905
ZNF688	MYLK3	Type 0	0.300853	0.300853
HS3ST3A1	RPL23AP53	Type 0	0.995292	0.995292
SIL1	ZNF528	Type 0	0.295443	0.295443
MEFV	ZNF528	Type 0	0.324140	0.324140
ZNF552	ZNF528	Type 0	0.999781	0.999781
ZNF528	ZNF334	Type 0	0.233602	0.233602
ZNF528	CALCA	Type 0	0.236212	0.236212
SAMD9	KLHL3	Type 0	0.295438	0.295438
SH3BGRL	KLHL3	Type 0	0.273101	0.273101
FXYD1	KLHL3	Type 0	0.508511	0.508511
FBLN5	SULT1A4///SULT1A3	Type 0	0.259421	0.259421
S100A12	SULT1A4///SULT1A3	Type 0	0.987586	0.987586
SULT1A4///SULT1A3	LTBP4	Type 0	0.438583	0.438583
SULT1A4///SULT1A3	RFX2	Type 0	0.852103	0.852103
HBG2///HBG1	HBA2///HBA1	Type 0	0.350759	0.350759
EXOSC4	BOP1	Type 0	0.578505	0.578505
BOP1	LY6E	Type 0	0.261129	0.261129
BOP1	MYC	Type 0	0.391247	0.391247
BOP1	EXOSC4	Type 0	0.350584	0.350584
CALU	RBM17	Type 0	0.300422	0.300422
DZIP1	FOXJ1	Type 0	0.360871	0.360871
FBLN5	FOXJ1	Type 0	0.267442	0.267442
ZMYND10	FOXJ1	Type 0	0.998312	0.998312
CTNNA2	FOXJ1	Type 0	0.236789	0.236789
C9orf116	FOXJ1	Type 0	0.212515	0.212515
CLSTN2	STK32B	Type 0	0.301266	0.301266
KLHL24	STK32B	Type 0	0.280432	0.280432
NDC80	STK32B	Type 0	0.467375	0.467375
BCAS1	STK32B	Type 0	0.994949	0.994949
C2orf67	STK32B	Type 0	0.230714	0.230714
STK32B	RCAN3	Type 0	0.215897	0.215897
STK32B	SLCO4C1	Type 0	0.298159	0.298159
IL6ST	DLG5	Type 0	0.307792	0.307792
ELOVL5	DLG5	Type 0	0.584850	0.584850
PCYOX1	DLG5	Type 0	0.859316	0.859316
DLG5	PLA2G16	Type 0	0.307282	0.307282
DLG5	TMOD2	Type 0	0.471135	0.471135
DLG5	UCN	Type 0	0.246946	0.246946
DLG5	C5orf45	Type 0	0.242810	0.242810
DLG5	CCDC81	Type 0	1.000000	1.000000
DLG5	SPATA7	Type 0	0.300561	0.300561
DLG5	POLM	Type 0	0.423917	0.423917
DLG5	ZNF528	Type 0	0.284302	0.284302
DLG5	ASCL3	Type 0	0.256519	0.256519
DLG5	LRCH4	Type 0	0.219531	0.219531
ICAM2	DCAF10	Type 0	0.462959	0.462959
RUNX3	DCAF10	Type 0	0.999087	0.999087
CD97	DCAF10	Type 0	0.267419	0.267419
DCAF10	HIST1H2BC///HIST1H2BI///HIST1H2BE///HIST1H2BF///HIST1H2BG	Type 0	0.369942	0.369942
DCAF10	CDR1	Type 0	0.238140	0.238140
DCAF10	LRP2	Type 0	0.220941	0.220941
DCAF10	LOC729978///LOC729602///NPIPL1///PDXDC2	Type 0	0.297123	0.297123
TSPAN6	PLCB4	Type 0	0.415411	0.415411
ERC2	IFNA6	Type 0	0.818664	0.818664
HLA-DQA2///HLA-DQA1	PTGER4	Type 0	0.307284	0.307284
PTGER4	HLA-DQA2///HLA-DQA1	Type 0	0.301983	0.301983
PTGER4	PCSK5	Type 0	0.217843	0.217843
PTGER4	NUP62CL	Type 0	0.251550	0.251550
PTGER4	VCAM1	Type 0	0.859657	0.859657
PTGER4	ACSL4	Type 0	0.783483	0.783483
PTGER4	CCL13	Type 0	0.232306	0.232306
PTGER4	BMP2K	Type 0	0.287200	0.287200
PTGER4	P2RY14	Type 0	0.225626	0.225626
MNDA	LILRA2	Type 0	0.299010	0.299010
FCGR3B///FCGR3A	LILRA2	Type 0	0.932784	0.932784
PTGER3	DGKE	Type 0	0.268266	0.268266
ATHL1	DGKE	Type 0	0.236315	0.236315
HHLA2	DGKE	Type 0	0.270833	0.270833
APOBEC3F	DGKE	Type 0	0.219725	0.219725
MDM2	DGKE	Type 0	0.302703	0.302703
LILRA3	DGKE	Type 0	0.291279	0.291279
LRP1B	SP3P	Type 0	0.265705	0.265705
WDR41	SP3P	Type 0	0.758572	0.758572
ZBTB1	SP3P	Type 0	0.475998	0.475998
SLC5A7	SP3P	Type 0	0.247336	0.247336
GAB1	SP3P	Type 0	0.245301	0.245301
ACTR6	SP3P	Type 0	0.354595	0.354595
LOC100287993///FRG1B	SP3P	Type 0	0.301742	0.301742
SP3P	ZBTB1	Type 0	0.524002	0.524002
TCEAL4	FBXL5	Type 0	0.255844	0.255844
RNASE4	FBXL5	Type 0	0.966749	0.966749
DCTD	FBXL5	Type 0	0.629694	0.629694
FBXL5	KITLG	Type 0	0.350808	0.350808
FBXL5	KDSR	Type 0	0.298922	0.298922
FBXL5	DUOX1	Type 0	0.522747	0.522747
FBXL5	ATP6V0E1	Type 0	0.455560	0.455560
FBXL5	H2AFJ	Type 0	0.303332	0.303332
FBXL5	RAB28	Type 0	0.250181	0.250181
FBXL5	PAAF1	Type 0	0.203390	0.203390
FBXL5	RBM19	Type 0	0.300734	0.300734
FBXL5	DKFZp686O1327	Type 0	0.444408	0.444408
COL11A1	EPYC	Type 0	0.344629	0.344629
GIMAP6	SAMHD1	Type 0	0.405153	0.405153
C1QB	SAMHD1	Type 0	0.974657	0.974657
DOCK2	SAMHD1	Type 0	0.204363	0.204363
SAMHD1	C19orf28	Type 0	0.207187	0.207187
SAMHD1	TIGD6	Type 0	0.252638	0.252638
SAMHD1	MAGEB3	Type 0	0.995018	0.995018
HLA-DQA2///HLA-DQA1	GLS2	Type 0	0.215225	0.215225
HLA-DPA1	GLS2	Type 0	0.290261	0.290261
APLP1	GLS2	Type 0	0.447170	0.447170
GLS2	UBE2O	Type 0	0.211091	0.211091
GLS2	LOC100133321	Type 0	0.262876	0.262876
GLS2	CALCA	Type 0	0.319808	0.319808
RPS28P6	CRLF2	Type 0	0.218563	0.218563
FDPS	CRLF2	Type 0	0.299902	0.299902
SARDH	CRLF2	Type 0	0.297652	0.297652
PTGER4	CRLF2	Type 0	0.297674	0.297674
CRLF2	LOC100133321	Type 0	0.234146	0.234146
FCGR3B	ANP32A	Type 0	0.995789	0.995789
S100A12	ANP32A	Type 0	0.216253	0.216253
SHQ1	ANP32A	Type 0	0.231935	0.231935
ANP32A	CNGB1	Type 0	0.450584	0.450584
ANP32A	ANO3	Type 0	0.276995	0.276995
ANP32A	PIN1L	Type 0	0.996839	0.996839
ANP32A	SCN2A	Type 0	0.399704	0.399704
SIX3	ZNF211	Type 0	0.299195	0.299195
MFGE8	ZNF211	Type 0	0.278527	0.278527
DGKB	ZNF211	Type 0	0.231993	0.231993
ZNF83	ZNF211	Type 0	0.270383	0.270383
HNRNPD	ZNF211	Type 0	0.539585	0.539585
ZNF211	STMN3	Type 0	0.298531	0.298531
ZNF211	DGKB	Type 0	0.377303	0.377303
CYBRD1	ADD2	Type 0	0.231801	0.231801
C1QB	C1QA	Type 0	0.474037	0.474037
HLA-DPA1	C1QA	Type 0	0.492507	0.492507
C1QA	PLTP	Type 0	0.841491	0.841491
C1QA	SLAMF8	Type 0	0.205990	0.205990
C1QA	SLCO2B1	Type 0	0.231678	0.231678
C1QA	LILRB1	Type 0	0.419810	0.419810
C1QA	C1QB	Type 0	0.525963	0.525963
C1QA	PHACTR1	Type 0	0.312414	0.312414
C1QA	APOE	Type 0	0.224434	0.224434
C1QA	SERPING1	Type 0	0.888750	0.888750
C1QA	CD163	Type 0	0.531297	0.531297
C1QA	RNASE6	Type 0	0.872800	0.872800
C1QA	RABL5	Type 0	0.301211	0.301211
C1QA	DOCK2	Type 0	0.470234	0.470234
RPL39L	PRTN3	Type 0	0.235597	0.235597
CIB2	NUDT7	Type 0	0.453537	0.453537
NUDT7	HEPH	Type 0	0.297591	0.297591
DDX43	POU5F1P4	Type 0	0.299020	0.299020
MAX	POU5F1P4	Type 0	0.297660	0.297660
EFNA5	POU5F1P4	Type 0	1.000000	1.000000
IGLJ3///ARFRP1	POU5F1P4	Type 0	0.264731	0.264731
POU5F1P4	FGF12	Type 0	0.267131	0.267131
POU5F1P4	AP3S2	Type 0	0.203435	0.203435
HNMT	COL4A3BP	Type 0	0.223990	0.223990
SYNJ1	COL4A3BP	Type 0	0.248528	0.248528
COL4A3BP	FAM13C	Type 0	0.292411	0.292411
COL4A3BP	MOG	Type 0	1.000000	1.000000
COL4A3BP	SEMA6A	Type 0	0.299158	0.299158
COL4A3BP	TGM1	Type 0	0.253322	0.253322
COL4A3BP	MDM1	Type 0	0.243642	0.243642
ATP8B1	KCNQ1DN	Type 0	0.298466	0.298466
PRKD2	KCNQ1DN	Type 0	0.205843	0.205843
KCNQ1DN	DLX2	Type 0	0.882100	0.882100
KCNQ1DN	CAPN10	Type 0	0.299381	0.299381
KCNQ1DN	RAB6A	Type 0	0.241808	0.241808
KCNQ1DN	GPR20	Type 0	0.205911	0.205911
LOC440871///IGK@///IGKV3-20///IGKV3D-11///IGKV3D-15///IGKC	IGHM	Type 0	0.495981	0.495981
PCSK5	EMX2	Type 0	0.303055	0.303055
CXCL3	RICH2	Type 0	0.289912	0.289912
CACNA1C	FOXI1	Type 0	0.262258	0.262258
CACNA1C	RGS20	Type 0	0.238727	0.238727
CXCL13	EAF2	Type 0	0.466137	0.466137
IGLV3-19///IGL@	EAF2	Type 0	0.221636	0.221636
LOC642131///IGHV1OR21-1///IGHV4-31///IGHV7-81///IGHM///IGHG3///IGHG1///IGHA2///IGHA1///IGH@	EAF2	Type 0	0.986598	0.986598
SERINC2///SEL1L3	EAF2	Type 0	0.207736	0.207736
EAF2	SLC35F5	Type 0	0.296296	0.296296
EAF2	C6orf54	Type 0	0.435437	0.435437
EAF2	GHRH	Type 0	0.302292	0.302292
ELOVL1	PTPRF	Type 0	0.997222	0.997222
SMARCA4	PTPRF	Type 0	0.223763	0.223763
PTPRF	ANKRD1	Type 0	1.000000	1.000000
PTPRF	LOC286434	Type 0	0.274449	0.274449
PTPRF	KIAA1751	Type 0	1.000000	1.000000
ZNF160	DIP2A	Type 0	0.881529	0.881529
DIP2A	TCEB3B	Type 0	0.592274	0.592274
DIP2A	CATSPER2P1///CATSPER2	Type 0	0.957240	0.957240
DIP2A	LAMC3	Type 0	0.392896	0.392896
DIP2A	FJX1	Type 0	0.201854	0.201854
DIP2A	PBOV1	Type 0	0.258662	0.258662
DIP2A	PCDHGA8	Type 0	0.305788	0.305788
DIP2A	PCNXL2	Type 0	0.334031	0.334031
DIP2A	USP22	Type 0	0.293632	0.293632
DIP2A	ARVCF	Type 0	0.430962	0.430962
DIP2A	C14orf93	Type 0	0.282587	0.282587
DIP2A	SUZ12P	Type 0	0.299519	0.299519
C15orf5	ANKRD36B	Type 0	0.204926	0.204926
PODNL1	ANKRD36B	Type 0	0.306133	0.306133
PRDX2	ANKRD36B	Type 0	0.218579	0.218579
ZBTB20	ANKRD36B	Type 0	0.337214	0.337214
ANKRD36B	LOC202181	Type 0	0.292506	0.292506
ANKRD36B	C15orf5	Type 0	0.404168	0.404168
ANKRD36B	NFX1	Type 0	0.540691	0.540691
ANKRD36B	LOC100131532	Type 0	0.301292	0.301292
ANKRD36B	MARS	Type 0	0.497687	0.497687
ANKRD36B	TCF12	Type 0	0.205222	0.205222
ANKRD36B	SPPL2B	Type 0	0.280603	0.280603
ANKRD36B	SUN1	Type 0	0.294992	0.294992
ANKRD36B	RANBP10	Type 0	0.754972	0.754972
ANKRD36B	DNASE1L2	Type 0	0.267711	0.267711
ANKRD36B	ZBTB20	Type 0	0.398343	0.398343
HBG2///HBG1	HBB	Type 0	0.351185	0.351185
HBA2///HBA1	HBB	Type 0	0.493723	0.493723
HBB	HBG2///HBG1	Type 0	0.326011	0.326011
HBB	HBA2///HBA1	Type 0	0.506277	0.506277
AGR2	ENPP1	Type 0	0.985173	0.985173
ENPP1	HGD	Type 0	0.996663	0.996663
ENPP1	MSX2	Type 0	0.439073	0.439073
IFRD1	KLHL7	Type 0	0.338261	0.338261
SHMT2	NBR2	Type 0	0.227006	0.227006
EPB42	IGHA1	Type 0	0.385357	0.385357
KIF17	IGHA1	Type 0	0.222035	0.222035
IGHA1	CDC42BPA	Type 0	0.426340	0.426340
LAMB1	NUFIP1	Type 0	0.986347	0.986347
EPB41L2	NUFIP1	Type 0	0.209499	0.209499
FZD1	NUFIP1	Type 0	0.286458	0.286458
NUFIP1	RMND5A	Type 0	0.249701	0.249701
NUFIP1	CASC1	Type 0	0.351922	0.351922
NUFIP1	XPNPEP2	Type 0	0.302974	0.302974
RUVBL2	CPNE6	Type 0	0.489949	0.489949
CPNE6	C16orf72	Type 0	0.295551	0.295551
RPS28P6	MAPK1IP1L///FCF1	Type 0	0.977923	0.977923
TFIP11	MAPK1IP1L///FCF1	Type 0	0.425502	0.425502
THADA	MAPK1IP1L///FCF1	Type 0	0.312783	0.312783
MAPK1IP1L///FCF1	KCNJ13	Type 0	0.297194	0.297194
MAPK1IP1L///FCF1	CREB5	Type 0	0.211575	0.211575
MAPK1IP1L///FCF1	MLLT11	Type 0	0.290627	0.290627
MAPK1IP1L///FCF1	LOC100289523///LOC392555	Type 0	0.974318	0.974318
LRMP	MS4A1	Type 0	0.298008	0.298008
MS4A1	RGS13	Type 0	0.994048	0.994048
MS4A1	CR2	Type 0	0.332006	0.332006
MS4A1	BANK1	Type 0	0.260715	0.260715
MS4A1	CD1C	Type 0	0.459668	0.459668
MS4A1	GAPDHP32	Type 0	0.423928	0.423928
DKK3	KDM5B	Type 0	0.255759	0.255759
PPFIBP1	KDM5B	Type 0	0.486463	0.486463
KDM5B	KIAA1024	Type 0	0.296739	0.296739
SAR1A	AVPR2	Type 0	0.271353	0.271353
B4GALT1	AVPR2	Type 0	0.399752	0.399752
IFI44L	IFITM1	Type 0	0.255693	0.255693
ISG15	IFITM1	Type 0	0.786333	0.786333
PLSCR1	IFITM1	Type 0	0.271153	0.271153
OAS1	IFITM1	Type 0	0.242692	0.242692
IFITM1	IFI27	Type 0	0.205645	0.205645
IFITM1	ZNF780B	Type 0	0.210280	0.210280
IFITM1	GRTP1	Type 0	0.299757	0.299757
IFITM1	NCRNA00120	Type 0	0.300544	0.300544
IFITM1	TNFSF10	Type 0	0.229773	0.229773
IFITM1	DHX58	Type 0	1.000000	1.000000
IFITM1	BST2	Type 0	0.211892	0.211892
IFITM1	PLSCR1	Type 0	0.221173	0.221173
ABLIM3	BCAR3	Type 0	0.312994	0.312994
ENPP1	BCAR3	Type 0	0.471246	0.471246
PPP1R3C	BCAR3	Type 0	0.260794	0.260794
GALNT10	BCAR3	Type 0	0.934393	0.934393
BCAR3	WDR60	Type 0	0.968874	0.968874
BCAR3	MYLK3	Type 0	0.266055	0.266055
BCAR3	LOC729580	Type 0	0.286838	0.286838
BCAR3	SLC16A10	Type 0	0.221610	0.221610
ADH1B	ITIH5	Type 0	0.420873	0.420873
ITIH5	PDE4A	Type 0	0.299237	0.299237
ITIH5	MEST	Type 0	0.378610	0.378610
GSS	C14orf135	Type 0	0.337734	0.337734
LIN7C	C14orf135	Type 0	0.298360	0.298360
C14orf135	USP49	Type 0	0.416185	0.416185
C14orf135	MNAT1	Type 0	0.241708	0.241708
C14orf135	CASC1	Type 0	1.000000	1.000000
C14orf135	SCN2B	Type 0	0.266352	0.266352
C14orf135	NUFIP1	Type 0	0.289301	0.289301
C14orf135	CRYGC	Type 0	0.267544	0.267544
C14orf135	ALX3	Type 0	0.371257	0.371257
C14orf135	SHPK///TRPV1	Type 0	0.999752	0.999752
C14orf135	CLDN10	Type 0	0.365845	0.365845
MEF2C	LPPR3	Type 0	0.327635	0.327635
VWF	LPPR3	Type 0	0.984984	0.984984
TRH	ZNF682	Type 0	0.295904	0.295904
SLC9A2	ZMYND8	Type 0	0.217996	0.217996
MYB	ZMYND8	Type 0	1.000000	1.000000
ANGPTL7	ZMYND8	Type 0	0.238144	0.238144
ZMYND8	SLC9A2	Type 0	0.299629	0.299629
ZMYND8	RAD52	Type 0	0.276302	0.276302
