Parent	Child	relationType	edgeScore	Freq
PSME4	TNFRSF12A	Type 0	0.983931	0.983931
PSME4	ATP6V0E1	Type 0	0.278659	0.278659
PSME4	AMPD2	Type 0	0.218245	0.218245
PSME4	BEND5	Type 0	0.428903	0.428903
PSME4	PDP1	Type 0	0.523306	0.523306
FGF7	GRM6	Type 0	0.243898	0.243898
DNM3	GRM6	Type 0	0.297260	0.297260
FAM171A1	GRM6	Type 0	0.240183	0.240183
GRM6	RARS	Type 0	0.274815	0.274815
GRM6	CDR2	Type 0	0.296616	0.296616
GRM6	SPPL2B	Type 0	0.206156	0.206156
GRM6	FAM171A1	Type 0	0.757665	0.757665
GRM6	CDK2	Type 0	0.260305	0.260305
ENG	C7orf10	Type 0	0.293987	0.293987
CDH2	C7orf10	Type 0	0.289231	0.289231
SH3PXD2A	C7orf10	Type 0	0.253330	0.253330
BMP1	C7orf10	Type 0	0.634113	0.634113
C7orf10	AHNAK2	Type 0	0.446915	0.446915
C7orf10	PMEPA1	Type 0	0.229373	0.229373
C7orf10	DNM1	Type 0	0.405020	0.405020
C7orf10	LARP6	Type 0	0.463776	0.463776
C7orf10	PPP1R15A	Type 0	0.373899	0.373899
C7orf10	MAP3K6	Type 0	0.299972	0.299972
C7orf10	ENG	Type 0	0.579510	0.579510
C7orf10	SPEG	Type 0	0.203260	0.203260
C7orf10	LOC442271	Type 0	0.386098	0.386098
C7orf10	COL3A1	Type 0	0.284047	0.284047
C7orf10	RBMS2	Type 0	0.200073	0.200073
C7orf10	LMOD1	Type 0	0.840018	0.840018
C7orf10	CDH2	Type 0	0.497846	0.497846
C7orf10	SH3PXD2A	Type 0	0.718898	0.718898
C7orf10	BMP1	Type 0	0.345254	0.345254
C7orf10	CLEC1A	Type 0	0.380719	0.380719
S100A7	S100A8	Type 0	0.266667	0.266667
S100A8	S100A7	Type 0	0.664522	0.664522
C5orf13	PIK3IP1	Type 0	0.225418	0.225418
MPRIP	MTMR12	Type 0	0.761154	0.761154
BCAS3	MTMR12	Type 0	0.215431	0.215431
TFCP2	MTMR12	Type 0	0.236620	0.236620
MAPKAPK5	MTMR12	Type 0	0.234801	0.234801
ERLIN1	IQCK	Type 0	0.514543	0.514543
IQCK	C20orf117	Type 0	0.621878	0.621878
LPPR2	DZIP3	Type 0	0.272727	0.272727
MGC2752	DZIP3	Type 0	0.679807	0.679807
PAFAH1B1	DZIP3	Type 0	0.302023	0.302023
FGF7	KLHL20	Type 0	0.293987	0.293987
STX5	KLHL20	Type 0	0.220818	0.220818
KLHL20	CXorf56	Type 0	0.487705	0.487705
KLHL20	MARCH6	Type 0	0.967715	0.967715
KLHL20	VAMP4	Type 0	0.227562	0.227562
KLHL20	STX5	Type 0	0.222305	0.222305
KLHL20	QSER1	Type 0	0.299790	0.299790
TTC3	PCSK1N	Type 0	0.256332	0.256332
CDK19	PCSK1N	Type 0	0.369948	0.369948
PCDHA9	PCSK1N	Type 0	0.342016	0.342016
PCSK1N	EIF5A	Type 0	0.256988	0.256988
PCSK1N	PCDHA9	Type 0	0.657984	0.657984
GNAI3	ELK1	Type 0	0.243590	0.243590
UTP11L	SLC25A37	Type 0	0.515152	0.515152
C1orf50	SLC25A37	Type 0	0.339545	0.339545
SLC25A37	KCNN4	Type 0	0.213683	0.213683
SLC25A37	SH3BP2	Type 0	0.307492	0.307492
PELO	MLF1	Type 0	0.223048	0.223048
PELO	MYBPC1	Type 0	0.297078	0.297078
PELO	NNT	Type 0	0.229204	0.229204
PRR14	ANG	Type 0	0.835075	0.835075
C16orf53	ANG	Type 0	0.232746	0.232746
GAMT	ANG	Type 0	0.522886	0.522886
IP6K1	ANG	Type 0	0.274416	0.274416
MID1	ACN9	Type 0	0.209690	0.209690
MFAP3L	ACN9	Type 0	0.500177	0.500177
JRKL	ACN9	Type 0	0.378282	0.378282
SLC34A2	ACN9	Type 0	0.277389	0.277389
NDC80	ACN9	Type 0	0.930507	0.930507
ACN9	REC8	Type 0	0.300000	0.300000
ARNT2	LOC390998	Type 0	0.277360	0.277360
MPP5	LOC390998	Type 0	0.302337	0.302337
WIF1	LOC390998	Type 0	0.223099	0.223099
LOC390998	XPO7	Type 0	0.221477	0.221477
SLC12A9	CDRT1	Type 0	0.370919	0.370919
VENTXP1	CDRT1	Type 0	0.276652	0.276652
CDRT1	MDFI	Type 0	0.285446	0.285446
CDRT1	CRHR1	Type 0	0.966899	0.966899
CDRT1	EEA1	Type 0	0.245004	0.245004
CDRT1	MIA2	Type 0	0.880024	0.880024
CDRT1	KIAA0748	Type 0	0.343710	0.343710
LOC100130100	LOC652493	Type 0	0.373984	0.373984
LOC652493	LOC100130100	Type 0	0.626016	0.626016
GGA2	VAMP2	Type 0	0.484581	0.484581
BTG2	VAMP2	Type 0	0.752530	0.752530
MADD	VAMP2	Type 0	0.354136	0.354136
CALCOCO1	VAMP2	Type 0	0.216549	0.216549
VAMP2	GGA2	Type 0	0.515419	0.515419
VAMP2	PIK3IP1	Type 0	0.266469	0.266469
C14orf147	ECH1	Type 0	0.229367	0.229367
ECH1	C5orf4	Type 0	0.302125	0.302125
ECH1	APLP2	Type 0	0.427534	0.427534
DAAM2	WLS	Type 0	0.263259	0.263259
S100P	GEMIN8	Type 0	0.302181	0.302181
EIF2S3	GEMIN8	Type 0	0.295724	0.295724
RHOH	GEMIN8	Type 0	0.293601	0.293601
SLC6A4	GEMIN8	Type 0	0.509893	0.509893
TP53BP2	ERI3	Type 0	0.380655	0.380655
NEK11	DUOX1	Type 0	0.399918	0.399918
TCN1	DUOX1	Type 0	0.215638	0.215638
RLN2	DUOX1	Type 0	0.299721	0.299721
DUOX1	TCN1	Type 0	0.292181	0.292181
GOLGA8B///GOLGA8A	C8orf41	Type 0	0.839875	0.839875
FPGS	C8orf41	Type 0	0.385345	0.385345
MUC3A	C8orf41	Type 0	0.216846	0.216846
C8orf41	CD36	Type 0	0.423374	0.423374
C8orf41	HOXB6	Type 0	0.298077	0.298077
C8orf41	DIAPH1	Type 0	0.268519	0.268519
C8orf41	IL1R1	Type 0	0.856535	0.856535
C8orf41	LOC731884	Type 0	0.902417	0.902417
C8orf41	TOP3A	Type 0	0.347915	0.347915
C8orf41	AOX1	Type 0	0.237916	0.237916
C8orf41	EGFL7	Type 0	0.330101	0.330101
BTNL3	LRCH4	Type 0	0.417227	0.417227
VAV3	CITED2	Type 0	0.610562	0.610562
CITED2	AQP1	Type 0	0.299026	0.299026
CITED2	PDE4D	Type 0	0.300779	0.300779
CITED2	C9orf9	Type 0	0.252393	0.252393
CITED2	ANP32A	Type 0	0.502890	0.502890
OVOL2	CPNE7	Type 0	0.344816	0.344816
CPNE7	TMEM92	Type 0	0.307296	0.307296
CEP55	C12orf48	Type 0	0.542445	0.542445
TTK	C12orf48	Type 0	0.302340	0.302340
RAD54B	C12orf48	Type 0	0.492921	0.492921
SHCBP1	C12orf48	Type 0	0.232873	0.232873
KIF18A	C12orf48	Type 0	0.362782	0.362782
C12orf48	CCT6B	Type 0	0.986957	0.986957
C12orf48	PIR	Type 0	0.251169	0.251169
C12orf48	RAD54B	Type 0	0.507079	0.507079
C12orf48	GLDC	Type 0	0.287982	0.287982
C12orf48	LGR4	Type 0	0.296978	0.296978
C12orf48	KIF18A	Type 0	0.637218	0.637218
ZNF282	UPK1A	Type 0	0.288369	0.288369
C10orf81	UPK1A	Type 0	0.239452	0.239452
GPR109B	UPK1A	Type 0	0.502297	0.502297
ENTPD5	UPK1A	Type 0	0.442824	0.442824
UPK1A	ZNF282	Type 0	0.711631	0.711631
UPK1A	PYHIN1	Type 0	0.212431	0.212431
UPK1A	C10orf81	Type 0	0.431532	0.431532
UPK1A	GPR109B	Type 0	0.497703	0.497703
ZKSCAN1	USP14	Type 0	0.225918	0.225918
ZKSCAN1	GTF2H3	Type 0	0.234026	0.234026
ZKSCAN1	ZMAT3	Type 0	0.473393	0.473393
ZKSCAN1	AKAP9	Type 0	0.517581	0.517581
ZKSCAN1	SFRS12IP1	Type 0	0.290419	0.290419
ZKSCAN1	AKAP11	Type 0	0.488914	0.488914
ZKSCAN1	LITAF	Type 0	0.386415	0.386415
PIP	LTF	Type 0	0.460343	0.460343
TRAP1	ADAM17	Type 0	0.217856	0.217856
ADAM17	TRAP1	Type 0	0.415552	0.415552
ADAM17	UPF3B	Type 0	0.531098	0.531098
ADAM17	ZNF26	Type 0	0.352013	0.352013
GTF3C2	MYO18A///TIAF1	Type 0	0.296952	0.296952
MYO18A///TIAF1	SIPA1L3	Type 0	0.299086	0.299086
GNAI2	TBL2	Type 0	0.287092	0.287092
TBX3	TBL2	Type 0	0.206019	0.206019
SMARCA2	TBL2	Type 0	0.297608	0.297608
MCRS1	ASCC2	Type 0	0.889492	0.889492
ASCC2	NUP214	Type 0	0.684874	0.684874
ASCC2	SYNGR1	Type 0	0.297014	0.297014
ASCC2	SLC35C2	Type 0	0.275495	0.275495
ASCC2	DUS2L	Type 0	1.000000	1.000000
ASCC2	DGCR14	Type 0	0.530897	0.530897
WAS	CYBA	Type 0	0.254913	0.254913
WAS	REC8	Type 0	0.236249	0.236249
WAS	C2	Type 0	0.242744	0.242744
WAS	MBP	Type 0	0.299608	0.299608
WAS	PGC	Type 0	0.232801	0.232801
WAS	ARHGAP10	Type 0	0.214947	0.214947
CTRL	NOTCH2	Type 0	0.210148	0.210148
CTRL	MAT2A	Type 0	0.269089	0.269089
CTRL	SLC9A1	Type 0	1.000000	1.000000
CTRL	WDR70	Type 0	0.262680	0.262680
CTRL	CCPG1	Type 0	1.000000	1.000000
CTRL	UFSP2	Type 0	0.225911	0.225911
CTRL	SHC2	Type 0	0.297305	0.297305
CTRL	ZC3H14	Type 0	1.000000	1.000000
CTRL	DCTD	Type 0	0.202991	0.202991
CTRL	TRRAP	Type 0	0.306404	0.306404
CTRL	MPZL1	Type 0	0.998819	0.998819
CTRL	MR1	Type 0	0.299894	0.299894
CTRL	ZDHHC24	Type 0	0.994154	0.994154
CTRL	DDX19A	Type 0	0.514149	0.514149
CTRL	AP1G1	Type 0	0.232290	0.232290
CTRL	ALG9	Type 0	0.998945	0.998945
CTRL	ZMYM6	Type 0	0.225965	0.225965
CTRL	ABT1	Type 0	0.269778	0.269778
CTRL	FAM118A	Type 0	0.297588	0.297588
CTRL	CPA3	Type 0	0.994918	0.994918
CTRL	TAL1	Type 0	0.791371	0.791371
CTRL	CASP9	Type 0	0.999645	0.999645
SERPINB6	SH2B2	Type 0	0.285582	0.285582
SH2B2	SPIN2B///SPIN2A	Type 0	0.295171	0.295171
SH2B2	ABCG2	Type 0	0.293461	0.293461
LOC440871///IGK@///IGKV3-20///IGKV3D-11///IGKV3D-15///IGKC	LOC440871///IGK@///IGKV3-20///IGKV3D-11///IGKV3D-15	Type 0	0.753775	0.753775
LOC652493	LOC440871///IGK@///IGKV3-20///IGKV3D-11///IGKV3D-15	Type 0	0.272910	0.272910
DCXR	MGST2	Type 0	0.552256	0.552256
MGST2	MT1P2	Type 0	0.299753	0.299753
MGST2	DENND2D	Type 0	0.276746	0.276746
FCGR1C///FCGR1A	SAMHD1	Type 0	0.301850	0.301850
CXCL13	SAMHD1	Type 0	0.300910	0.300910
CXCL11	SAMHD1	Type 0	0.488175	0.488175
RASSF4	SAMHD1	Type 0	0.206486	0.206486
ABCD1	SAMHD1	Type 0	0.495035	0.495035
SAMHD1	ADA	Type 0	0.239928	0.239928
SAMHD1	ABCD1	Type 0	0.504965	0.504965
FAM176B	POMZP3///ZP3	Type 0	0.999230	0.999230
CX3CR1	POMZP3///ZP3	Type 0	0.300227	0.300227
HMBOX1	ZNF268	Type 0	0.999431	0.999431
WDTC1	ZNF268	Type 0	0.339488	0.339488
DNMBP	ZNF268	Type 0	0.281102	0.281102
LPHN1	ZNF268	Type 0	0.297368	0.297368
DFNB31	ZNF268	Type 0	0.366700	0.366700
QRICH1	ZNF268	Type 0	0.250346	0.250346
ZNF304	ZNF268	Type 0	0.300256	0.300256
TNNT1	ZNF268	Type 0	0.202564	0.202564
COX11	ZNF268	Type 0	0.288210	0.288210
ZNF268	DFNB31	Type 0	0.362735	0.362735
DNASE1L3	MTAP	Type 0	0.249408	0.249408
PLA2R1	MTAP	Type 0	0.312610	0.312610
SNX16	MTAP	Type 0	0.896974	0.896974
MTAP	DLK1	Type 0	0.216628	0.216628
MTAP	KIAA1009	Type 0	0.502005	0.502005
MTAP	ZBTB10	Type 0	0.309002	0.309002
MTAP	APC	Type 0	0.213384	0.213384
PPM1A	SLC3A1	Type 0	0.783672	0.783672
DARS	SLC3A1	Type 0	0.293788	0.293788
MCAT	SLC3A1	Type 0	0.240321	0.240321
TLL1	SLC3A1	Type 0	0.363896	0.363896
SLC10A3	TBRG4	Type 0	0.277204	0.277204
NMB	TBRG4	Type 0	0.500328	0.500328
AGBL5	TBRG4	Type 0	0.569981	0.569981
TBRG4	ABTB2	Type 0	0.302467	0.302467
TBRG4	SCNN1B	Type 0	0.230963	0.230963
TBRG4	SLC10A3	Type 0	0.488381	0.488381
TBRG4	SIGMAR1	Type 0	0.208498	0.208498
TBRG4	NMB	Type 0	0.499672	0.499672
TBRG4	TFEB	Type 0	0.457429	0.457429
TBRG4	HRH1	Type 0	0.911238	0.911238
TBRG4	RAB15	Type 0	0.239557	0.239557
TBRG4	YKT6	Type 0	0.213294	0.213294
TBRG4	LOC222070	Type 0	0.766558	0.766558
TBRG4	SHARPIN	Type 0	0.270171	0.270171
TBRG4	AGBL5	Type 0	0.320277	0.320277
TBRG4	WFDC1	Type 0	0.204847	0.204847
ESR1	TBC1D9	Type 0	0.492048	0.492048
MCCC2	TBC1D9	Type 0	0.341915	0.341915
TBC1D9	DNAJC12	Type 0	0.973676	0.973676
TBC1D9	SCUBE2	Type 0	0.658439	0.658439
TBC1D9	ESR1	Type 0	0.330780	0.330780
TBC1D9	GATA3	Type 0	0.232809	0.232809
TBC1D9	ERBB4	Type 0	0.515263	0.515263
TBC1D9	PPP1R3C	Type 0	0.299353	0.299353
KCNMA1	PLEKHG6	Type 0	0.280000	0.280000
LRFN4	PLEKHB1	Type 0	0.260027	0.260027
PLEKHB1	GSPT2	Type 0	0.274669	0.274669
PIH1D1	C21orf33	Type 0	0.313195	0.313195
PIH1D1	MAN2A2	Type 0	0.209518	0.209518
PIH1D1	STX10	Type 0	0.574319	0.574319
PIH1D1	PITPNA	Type 0	0.994904	0.994904
PIH1D1	MPG	Type 0	0.849941	0.849941
IFNA16	SMAD4	Type 0	0.236080	0.236080
CYLC1	SMAD4	Type 0	0.216585	0.216585
RYR3	SMAD4	Type 0	0.977682	0.977682
SMAD4	CASP7	Type 0	0.263918	0.263918
SMAD4	RUVBL1	Type 0	0.692512	0.692512
SMAD4	ERC1	Type 0	0.972678	0.972678
SMAD4	STX17	Type 0	0.514976	0.514976
SMAD4	RLN1	Type 0	0.310149	0.310149
SMAD4	FMO3	Type 0	0.651706	0.651706
SMAD4	TTBK2	Type 0	0.987043	0.987043
SMAD4	DTNB	Type 0	0.281953	0.281953
CDCA3	XK	Type 0	0.276042	0.276042
SOX10	XK	Type 0	0.332482	0.332482
MSLN	XK	Type 0	0.953493	0.953493
PKP1	XK	Type 0	0.218425	0.218425
XK	RRP7B///RRP7A	Type 0	0.204397	0.204397
XK	DDX28	Type 0	0.233100	0.233100
XK	SMYD2	Type 0	0.511897	0.511897
XK	GTF2H4	Type 0	0.967305	0.967305
XK	CDCA3	Type 0	0.305903	0.305903
XK	TSPAN12	Type 0	0.547433	0.547433
IARS2	FH	Type 0	0.485920	0.485920
FH	LRRC8E	Type 0	0.247625	0.247625
FH	MCTS1	Type 0	0.681481	0.681481
FH	IARS2	Type 0	0.514080	0.514080
FH	ACAT1	Type 0	0.788527	0.788527
AGAP8///AGAP7///AGAP6///AGAP11///AGAP4	ZNF43	Type 0	0.299790	0.299790
USP4	ZNF43	Type 0	0.299940	0.299940
CCND1	FADD	Type 0	0.502108	0.502108
CCND1	PARP4	Type 0	0.345902	0.345902
CCND1	TSPAN5	Type 0	0.494898	0.494898
CCND1	SFXN1	Type 0	0.297249	0.297249
UBE2N	C12orf43	Type 0	0.398303	0.398303
PRMT5	C12orf43	Type 0	0.208768	0.208768
ATXN2	C12orf43	Type 0	0.300052	0.300052
WIPF2	C12orf43	Type 0	0.207523	0.207523
UBE2M	C12orf43	Type 0	0.999466	0.999466
LOC100131524///RAI2	RBM15B	Type 0	0.254845	0.254845
LOC100131524///RAI2	SDF2	Type 0	0.641819	0.641819
LOC100131524///RAI2	SLC6A8	Type 0	0.205246	0.205246
LOC100131524///RAI2	NACA2///NACAP1///NACA	Type 0	0.709239	0.709239
LOC100131524///RAI2	CCS	Type 0	0.210526	0.210526
LOC100131524///RAI2	MRPS18A	Type 0	1.000000	1.000000
LOC100131524///RAI2	DCUN1D4	Type 0	0.239473	0.239473
LOC100131524///RAI2	TMPRSS11D	Type 0	0.997942	0.997942
LOC100131524///RAI2	KIAA0415	Type 0	0.341512	0.341512
LOC100131524///RAI2	GLTSCR1	Type 0	0.229745	0.229745
LOC100131524///RAI2	BCL7B	Type 0	0.997248	0.997248
LOC100131524///RAI2	PDE3A	Type 0	0.280577	0.280577
LOC100131524///RAI2	OR2C1	Type 0	0.301136	0.301136
LOC100131524///RAI2	SERPINB4///SERPINB3	Type 0	0.297519	0.297519
LOC100131524///RAI2	CYP7B1	Type 0	0.977030	0.977030
LOC100131524///RAI2	CAPN9	Type 0	0.397032	0.397032
LOC100131524///RAI2	BMP10	Type 0	0.267939	0.267939
LOC100131524///RAI2	EDIL3	Type 0	0.214377	0.214377
GFOD1	SEPT11	Type 0	0.242958	0.242958
C5orf13	SEPT11	Type 0	0.415859	0.415859
FBN1	SEPT11	Type 0	0.750271	0.750271
BGN	SEPT11	Type 0	0.202212	0.202212
DHX9	SEPT11	Type 0	0.237572	0.237572
SEPT11	TBL2	Type 0	0.232086	0.232086
TRPA1	BAI3	Type 0	0.261927	0.261927
BAI3	TAT	Type 0	0.534185	0.534185
BAI3	ACSL6	Type 0	0.201098	0.201098
BAI3	ZNF816A	Type 0	0.997121	0.997121
BAI3	GNRHR	Type 0	0.295975	0.295975
BAI3	GRIK5	Type 0	0.297118	0.297118
BAI3	ANKRD6	Type 0	0.297862	0.297862
BAI3	TRPA1	Type 0	0.738073	0.738073
SMARCB1	PTPRA	Type 0	0.467563	0.467563
LOC731602///METT11D1	PTPRA	Type 0	0.628339	0.628339
C22orf28	PTPRA	Type 0	0.432599	0.432599
PTPRA	TAZ	Type 0	0.285373	0.285373
PTPRA	FAM134B	Type 0	0.298985	0.298985
PTPRA	PPP2R3C	Type 0	0.973565	0.973565
PTPRA	SMARCB1	Type 0	0.532437	0.532437
INPP5E	PRDX2	Type 0	0.212670	0.212670
INPP5E	KIAA0892	Type 0	0.383929	0.383929
CSNK2A1	APOOL	Type 0	0.628112	0.628112
NQO1	APOOL	Type 0	0.227951	0.227951
NUMA1	APOOL	Type 0	0.269930	0.269930
APOOL	PTCRA	Type 0	0.394392	0.394392
APOOL	UBC///UBB///RPS27A	Type 0	0.574052	0.574052
APOOL	CSNK2A1	Type 0	0.371888	0.371888
APOOL	NQO1	Type 0	0.300317	0.300317
DDA1	HMGA2	Type 0	0.320552	0.320552
VSIG10	BCAR3	Type 0	0.488729	0.488729
BCAR3	VSIG10	Type 0	0.511271	0.511271
DAP3	ZNF506	Type 0	0.239063	0.239063
KCNB1	ZNF506	Type 0	0.364696	0.364696
CPM	ZNF506	Type 0	0.227976	0.227976
NDUFS8	ZNF506	Type 0	0.341814	0.341814
OLAH	ZNF506	Type 0	0.994598	0.994598
ZNF506	MAP3K8	Type 0	0.253189	0.253189
PPP6C	PHF16	Type 0	0.227742	0.227742
PHF16	STAB1	Type 0	0.227979	0.227979
HDAC6	PEX12	Type 0	0.252470	0.252470
HDAC6	TRIM37	Type 0	0.338837	0.338837
HDAC6	ANO1	Type 0	0.261620	0.261620
HDAC6	LZTFL1	Type 0	0.285295	0.285295
HDAC6	KIAA0196	Type 0	0.279694	0.279694
HDAC6	MTMR3	Type 0	0.879905	0.879905
HDAC6	D4S234E///GPS2	Type 0	0.872768	0.872768
HDAC6	ZNF434	Type 0	0.403306	0.403306
HDAC6	LOC731602///METT11D1	Type 0	0.748153	0.748153
S100A7	S100A9	Type 0	0.219931	0.219931
S100A8	S100A9	Type 0	0.422661	0.422661
S100A9	S100A7	Type 0	0.216495	0.216495
