Parent	Child	relationType	edgeScore	Freq
SLC4A11	ACE2	Type 0	0.448739	0.448739
SLC4A11	GPR110	Type 0	0.520323	0.520323
SLC4A11	KRT7	Type 0	0.262441	0.262441
SLC4A11	MMP15	Type 0	0.997656	0.997656
SLC4A11	GALNT3	Type 0	0.349990	0.349990
SLC4A11	LOC727930	Type 0	0.228484	0.228484
SLC4A11	NUDT14	Type 0	1.000000	1.000000
SCN3A	LOC286002	Type 0	0.249185	0.249185
ALDH1A2	LOC286002	Type 0	0.418939	0.418939
MMRN1	LOC286002	Type 0	0.323502	0.323502
LOC286002	MGC39545	Type 0	1.000000	1.000000
KLHL22	DAB2	Type 0	0.295730	0.295730
KLHL22	ZNF688	Type 0	0.292377	0.292377
KLHL22	KRT12	Type 0	0.290421	0.290421
LOC100133811///LOC100133661///LOC731718///ZNF749///RNASE2///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB2///HLA-DRB1	TAS2R7	Type 0	0.770761	0.770761
SERPINB4	TAS2R7	Type 0	0.267367	0.267367
GPR115	TAS2R7	Type 0	0.462464	0.462464
LOC286434	TAS2R7	Type 0	0.235392	0.235392
SEZ6L	TAS2R7	Type 0	0.301451	0.301451
FAM164A	TAS2R7	Type 0	0.282791	0.282791
SHANK2	TAS2R7	Type 0	0.341155	0.341155
RASGRP1	TAS2R7	Type 0	0.298307	0.298307
TAS2R7	LOC100133811///LOC100133661///LOC731718///ZNF749///RNASE2///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB2///HLA-DRB1	Type 0	0.229239	0.229239
TAS2R7	FAM164A	Type 0	0.206512	0.206512
TAS2R7	TMEM72	Type 0	0.203445	0.203445
HLA-DRB4	HLA-DQA1	Type 0	0.502515	0.502515
CT45A5	STT3B	Type 0	0.247098	0.247098
UGT2B15	STT3B	Type 0	0.294017	0.294017
MAPK8IP3	KLC4	Type 0	0.387621	0.387621
DHX34	KLC4	Type 0	0.296491	0.296491
TBC1D22B	KLC4	Type 0	0.200142	0.200142
CHD6	KLC4	Type 0	0.299073	0.299073
LOC100129917	KLC4	Type 0	0.229452	0.229452
EPS8L3	KLC4	Type 0	0.203125	0.203125
USP9X	KLC4	Type 0	1.000000	1.000000
KLC4	LOC731223	Type 0	0.225843	0.225843
KLC4	LOC100288281///GOT2P1	Type 0	0.299517	0.299517
KLC4	EPS8L3	Type 0	0.218750	0.218750
HLA-DQA1	HLA-DQB1	Type 0	0.490663	0.490663
HLA-DRB4	HLA-DQB1	Type 0	0.492207	0.492207
HLA-DQB1	HLA-DQA1	Type 0	0.509337	0.509337
CXCL11	IDO1	Type 0	0.622878	0.622878
CXCL10	IDO1	Type 0	0.236338	0.236338
IDO1	SLC6A4	Type 0	0.433049	0.433049
IDO1	CSAG2///CSAG3	Type 0	0.289749	0.289749
IDO1	CXCL11	Type 0	0.322469	0.322469
IDO1	LGSN	Type 0	1.000000	1.000000
IDO1	FAM26F	Type 0	0.227081	0.227081
IDO1	ZBED2	Type 0	0.240108	0.240108
IDO1	KLRC3	Type 0	0.269832	0.269832
DARC	SELE	Type 0	0.436971	0.436971
CCL19	SELE	Type 0	0.991699	0.991699
SELL	SELE	Type 0	0.216692	0.216692
SELE	NR4A3	Type 0	0.310414	0.310414
SELE	C20orf61	Type 0	0.227566	0.227566
SELE	HBM	Type 0	1.000000	1.000000
SELE	KRT20	Type 0	0.221935	0.221935
SELE	NOS3	Type 0	0.491667	0.491667
AQPEP	SOCS3	Type 0	0.477595	0.477595
IQGAP3	SOCS3	Type 0	0.222222	0.222222
FLJ25917	SOCS3	Type 0	0.355294	0.355294
RFPL1S	SOCS3	Type 0	0.222001	0.222001
LOC284578	SOCS3	Type 0	0.302612	0.302612
CACNA2D3	SOCS3	Type 0	0.298667	0.298667
STGC3	SOCS3	Type 0	0.285509	0.285509
SOCS3	LOC646168	Type 0	0.217687	0.217687
SOCS3	PRPS1L1	Type 0	0.299171	0.299171
TMPRSS2	GYPA	Type 0	0.276557	0.276557
SPIC	GYPA	Type 0	0.212989	0.212989
SIX1	SCN8A	Type 0	0.604362	0.604362
LOC100127971///FLJ33996	SCN8A	Type 0	0.200302	0.200302
GLRA2	SCN8A	Type 0	0.251246	0.251246
HOXC10	SCN8A	Type 0	0.306363	0.306363
SCN8A	LOC100127971	Type 0	0.275158	0.275158
SCN8A	LOC100127971///FLJ33996	Type 0	0.254152	0.254152
SCN8A	GLRA2	Type 0	0.428156	0.428156
SRSF12	MED26	Type 0	0.575717	0.575717
CCDC150	MED26	Type 0	0.408460	0.408460
RAD54L	MED26	Type 0	0.206287	0.206287
MYBL1	MED26	Type 0	0.990378	0.990378
AMIGO2	MED26	Type 0	0.286107	0.286107
MED26	KNG1	Type 0	0.281824	0.281824
MED26	LOC283079	Type 0	0.449429	0.449429
MED26	OR2C3	Type 0	0.353760	0.353760
MED26	C8orf71	Type 0	0.269498	0.269498
MED26	MAPRE2	Type 0	0.279128	0.279128
LOC652694///IGK@///IGKV1-5///IGKC	C16orf73	Type 0	0.973928	0.973928
IGHV4-31///IGHV@///IGHM///IGHG3///IGHG1///IGHD///IGHA1///IGH@	C16orf73	Type 0	0.524738	0.524738
MYT1	C16orf73	Type 0	0.203710	0.203710
ZDHHC21	LRRC28	Type 0	0.712780	0.712780
SYNM	LRRC28	Type 0	0.517257	0.517257
BAIAP3	LRRC28	Type 0	0.298865	0.298865
LRRC28	NUMA1	Type 0	0.507328	0.507328
LRRC28	ZDHHC21	Type 0	0.287220	0.287220
LRRC28	BHLHB9	Type 0	0.295883	0.295883
RSPH1	OSTBETA	Type 0	0.460591	0.460591
MMP16	OSTBETA	Type 0	0.998469	0.998469
LOC100129268	OSTBETA	Type 0	0.206128	0.206128
PDK1	OSTBETA	Type 0	0.251007	0.251007
ZIC5	OSTBETA	Type 0	0.361133	0.361133
OSTBETA	XKRY2///XKRY	Type 0	0.214683	0.214683
OSTBETA	ZIC5	Type 0	0.311566	0.311566
DLX5	DLX6	Type 0	0.979575	0.979575
AQP9	REPIN1	Type 0	0.282669	0.282669
SLC16A10	REPIN1	Type 0	0.476487	0.476487
HEATR7B1	REPIN1	Type 0	0.301242	0.301242
GJB5	REPIN1	Type 0	0.224508	0.224508
LOC389906	MARVELD1	Type 0	0.497585	0.497585
CYTH3	MARVELD1	Type 0	0.998421	0.998421
GAGE12F///GAGE2A///GAGE12G///GAGE2B///GAGE2E///GAGE12I///GAGE7///GAGE4///GAGE2C	MARVELD1	Type 0	0.298347	0.298347
NKX2-1	MARVELD1	Type 0	0.298193	0.298193
HIST1H1T	MARVELD1	Type 0	0.353558	0.353558
EYA2	MARVELD1	Type 0	0.256185	0.256185
LOC100288198	MARVELD1	Type 0	0.303219	0.303219
DNAJC27	MARVELD1	Type 0	0.221678	0.221678
MARVELD1	GLRA2	Type 0	0.298327	0.298327
MS4A1	CXCR5	Type 0	0.386933	0.386933
CXCR5	PDZK1P1	Type 0	0.595304	0.595304
CXCR5	GYPA	Type 0	1.000000	1.000000
MFAP4	IGF1	Type 0	0.217913	0.217913
ABCA8	IGF1	Type 0	0.771556	0.771556
CHRDL1	IGF1	Type 0	0.225899	0.225899
IGF1	ANK2	Type 0	0.391220	0.391220
IGF1	HBA2///HBA1	Type 0	0.306131	0.306131
IGF1	MFAP4	Type 0	0.750037	0.750037
IGF1	GPAT2	Type 0	0.375788	0.375788
IGF1	SLC14A1	Type 0	0.522159	0.522159
IGF1	NEFH	Type 0	0.217135	0.217135
IGF1	HTR2B	Type 0	0.967880	0.967880
IGF1	TBX18	Type 0	0.335897	0.335897
IGF1	OGN	Type 0	0.885915	0.885915
IGF1	HBB	Type 0	0.392704	0.392704
IGF1	H19	Type 0	1.000000	1.000000
IGF1	ABCB5	Type 0	0.990051	0.990051
IGF1	HBG2///HBG1	Type 0	0.408025	0.408025
IGF1	RUNX1T1	Type 0	1.000000	1.000000
IGF1	C2orf58	Type 0	0.538853	0.538853
IGF1	COL14A1	Type 0	0.988455	0.988455
IGF1	RBMS3	Type 0	0.514972	0.514972
IGF1	PCDH18	Type 0	0.987890	0.987890
IGF1	ASPA	Type 0	0.221952	0.221952
IGF1	LRRN3	Type 0	1.000000	1.000000
IGF1	DLG2	Type 0	0.242957	0.242957
IGF1	LOC729420	Type 0	0.299445	0.299445
IGF1	TGFBR2	Type 0	0.672799	0.672799
IGF1	MMP23A///MMP23B	Type 0	0.256946	0.256946
IGF1	TLL1	Type 0	1.000000	1.000000
IGF1	GPR133	Type 0	0.964830	0.964830
IGF1	SFRP4	Type 0	0.389919	0.389919
IGF1	FCER1A	Type 0	0.949477	0.949477
IGF1	C4orf49	Type 0	0.252035	0.252035
IGF1	HIST1H1T	Type 0	0.468106	0.468106
IGF1	C10orf46	Type 0	1.000000	1.000000
IGF1	MAP6	Type 0	0.382803	0.382803
IGF1	GPRIN1	Type 0	0.555058	0.555058
IGF1	RFPL1S	Type 0	0.205810	0.205810
IGF1	DUSP1	Type 0	0.343152	0.343152
IGF1	ZNF385D	Type 0	0.210454	0.210454
IGF1	CACNA2D3	Type 0	0.204894	0.204894
SCUBE2	VILL	Type 0	0.996182	0.996182
VILL	ITIH4	Type 0	0.426087	0.426087
VILL	RORA	Type 0	0.279265	0.279265
VILL	TSSK2	Type 0	0.297696	0.297696
VILL	ZCWPW1	Type 0	0.297872	0.297872
VILL	LOC401533///DDX10	Type 0	0.439263	0.439263
VILL	LOC646044///SSBP4	Type 0	0.299940	0.299940
VILL	LOC100287114	Type 0	0.291107	0.291107
ADAMTSL1	TECRL	Type 0	0.305637	0.305637
ADAMTSL1	IL26	Type 0	0.299689	0.299689
ADAMTSL1	LOC284950	Type 0	1.000000	1.000000
ATRNL1	FAM171B	Type 0	0.512813	0.512813
BCHE	FAM171B	Type 0	0.298122	0.298122
WNT16	FAM171B	Type 0	0.263670	0.263670
HSPB2	FAM171B	Type 0	0.333709	0.333709
DLEU7	FAM171B	Type 0	0.266105	0.266105
FAM171B	FTHL17	Type 0	0.303516	0.303516
FAM171B	DLEU7	Type 0	0.733895	0.733895
SPON1	LOC283658	Type 0	0.605642	0.605642
LOC283658	ZNF853	Type 0	0.408861	0.408861
SFRP2	STMN2	Type 0	0.999641	0.999641
SFRP2	GRP	Type 0	0.416892	0.416892
SFRP2	INS-IGF2///IGF2	Type 0	0.295585	0.295585
SFRP2	RGS4	Type 0	0.985364	0.985364
SFRP2	ASPN	Type 0	0.494454	0.494454
SFRP2	LOC100192378	Type 0	0.359985	0.359985
SFRP2	FGF18	Type 0	0.266064	0.266064
SFRP2	LOC255480	Type 0	0.300657	0.300657
SFRP2	ADAM22	Type 0	0.280488	0.280488
SFRP2	MFAP5	Type 0	0.749378	0.749378
BCL11A	CCND1	Type 0	0.217199	0.217199
NKAIN1	CCND1	Type 0	0.998176	0.998176
CCND1	SCN1A	Type 0	0.406716	0.406716
CCND1	MIR17HG	Type 0	0.224900	0.224900
CCND1	EIF1AY	Type 0	0.265558	0.265558
CCND1	ELMOD2	Type 0	0.318118	0.318118
CCND1	ZC4H2	Type 0	0.332497	0.332497
CCND1	KIDINS220	Type 0	0.276180	0.276180
CCND1	MAGIX	Type 0	0.279583	0.279583
CCND1	RTP1	Type 0	0.239877	0.239877
C4orf33	LOC389834	Type 0	0.478632	0.478632
CLDN18	LOC389834	Type 0	0.352051	0.352051
EPHA5	LOC389834	Type 0	0.408759	0.408759
AGPAT6	LOC389834	Type 0	0.285179	0.285179
LOC644450	LOC389834	Type 0	0.739777	0.739777
PGM5P1	LOC389834	Type 0	0.282496	0.282496
LOC643648	LOC389834	Type 0	0.385409	0.385409
DYNC2H1	LOC389834	Type 0	0.271755	0.271755
LOC389834	C4orf33	Type 0	0.310826	0.310826
LOC389834	LOC90462	Type 0	0.359950	0.359950
LOC389834	CLDN18	Type 0	0.647949	0.647949
LOC389834	TMEM196	Type 0	0.287217	0.287217
LOC389834	EPHA5	Type 0	0.216788	0.216788
LOC389834	LOC644450	Type 0	0.259937	0.259937
LOC389834	C9orf44	Type 0	0.295406	0.295406
LOC389834	NEU2	Type 0	0.299149	0.299149
NAT1	GREB1L	Type 0	0.982798	0.982798
GATA3	GREB1L	Type 0	0.375858	0.375858
GREB1L	LOC284294	Type 0	0.302032	0.302032
GREB1L	CPNE8	Type 0	0.286755	0.286755
DST	CCDC140	Type 0	0.356638	0.356638
HEPACAM2	CCDC140	Type 0	0.632901	0.632901
KIAA1199	CCDC140	Type 0	0.239673	0.239673
MGC27382	CCDC140	Type 0	0.324767	0.324767
CCDC140	MGC27382	Type 0	0.238734	0.238734
ALDH3B2	NXF2B///NXF2	Type 0	0.411507	0.411507
KRT23	NXF2B///NXF2	Type 0	0.300732	0.300732
AREG	NXF2B///NXF2	Type 0	0.219110	0.219110
DNASE2B	NXF2B///NXF2	Type 0	0.242513	0.242513
LEMD1	NXF2B///NXF2	Type 0	0.297054	0.297054
NACAD	NXF2B///NXF2	Type 0	1.000000	1.000000
AKR1C4	NXF2B///NXF2	Type 0	0.217843	0.217843
SLC45A1	NXF2B///NXF2	Type 0	0.205910	0.205910
NXF2B///NXF2	SYNJ1	Type 0	0.223958	0.223958
NXF2B///NXF2	ATP2B3	Type 0	0.224317	0.224317
NXF2B///NXF2	AKR1C4	Type 0	0.782157	0.782157
NAT1	C2///CFB	Type 0	0.508034	0.508034
CFB	C2///CFB	Type 0	0.489477	0.489477
C2///CFB	PYDC1	Type 0	1.000000	1.000000
C2///CFB	TMEM108	Type 0	0.228814	0.228814
C2///CFB	SLC4A7	Type 0	0.382933	0.382933
C2///CFB	CFB	Type 0	0.510523	0.510523
C2///CFB	DNM1L	Type 0	0.279297	0.279297
SLC38A4	LOC100287105	Type 0	0.997521	0.997521
ZNF292	LOC100287105	Type 0	0.318320	0.318320
ATP1A4	LOC100287105	Type 0	0.253767	0.253767
LST-3TM12///SLCO1B3///SLCO1B1	LOC100287105	Type 0	0.424192	0.424192
C4orf6	LOC100287105	Type 0	0.264368	0.264368
BGN	LOC647589	Type 0	0.337793	0.337793
COL1A1	LOC647589	Type 0	0.992526	0.992526
PPAPDC1A	LOC647589	Type 0	0.318083	0.318083
LOC647589	KRT18P33	Type 0	1.000000	1.000000
LOC647589	NUP210L	Type 0	0.474046	0.474046
HMGCS2	SCGB1D2	Type 0	0.288691	0.288691
AGTR1	C20orf132	Type 0	0.615551	0.615551
C14orf132	C20orf132	Type 0	0.313352	0.313352
CD24	C20orf132	Type 0	0.269541	0.269541
C20orf132	IQCF3	Type 0	0.300000	0.300000
C20orf132	CRISP1	Type 0	0.296736	0.296736
IL17RC	ZNF517	Type 0	0.996627	0.996627
RHBDF1	ZNF517	Type 0	0.215768	0.215768
ZNF517	C4orf45	Type 0	0.225655	0.225655
ZNF517	LOC146513	Type 0	0.289401	0.289401
ZNF517	HCRTR2	Type 0	0.296137	0.296137
AMBP	SEMA7A	Type 0	0.212376	0.212376
LOX	SEMA7A	Type 0	0.243925	0.243925
ENG	SEMA7A	Type 0	0.557636	0.557636
ZIC3	SEMA7A	Type 0	0.263819	0.263819
ACOT11	SEMA7A	Type 0	0.268412	0.268412
FAM170B	SEMA7A	Type 0	0.305229	0.305229
RECK	SEMA7A	Type 0	0.505214	0.505214
UBE2CBP	SEMA7A	Type 0	0.437369	0.437369
LOC731157	SEMA7A	Type 0	0.357329	0.357329
LOC100288198	SEMA7A	Type 0	0.303885	0.303885
TACC2	SEMA7A	Type 0	0.229827	0.229827
SEMA7A	ZIC3	Type 0	0.202680	0.202680
SEMA7A	FAM170B	Type 0	0.254560	0.254560
SEMA7A	RECK	Type 0	0.494786	0.494786
SEMA7A	UBE2CBP	Type 0	0.457100	0.457100
SEMA7A	LOC731157	Type 0	0.642671	0.642671
SEMA7A	MARVELD1	Type 0	0.238843	0.238843
PLCXD3	GCNT7	Type 0	1.000000	1.000000
ZNF770	GCNT7	Type 0	0.292793	0.292793
BMP7	GCNT7	Type 0	0.238884	0.238884
SHISA2	MANEAL	Type 0	0.377740	0.377740
RUNX1T1	MANEAL	Type 0	0.287719	0.287719
EMX2	MANEAL	Type 0	0.291558	0.291558
GABRB2	MANEAL	Type 0	0.215667	0.215667
BOC	MANEAL	Type 0	0.211196	0.211196
MANEAL	TYRO3P	Type 0	0.909534	0.909534
PKIA	DNAJC6	Type 0	0.231707	0.231707
TMEM45B	DNAJC6	Type 0	0.277416	0.277416
VTN	DNAJC6	Type 0	0.298168	0.298168
ZNF292	DNAJC6	Type 0	0.490308	0.490308
CCNYL2	DNAJC6	Type 0	0.377276	0.377276
HIST1H1T	DNAJC6	Type 0	0.300532	0.300532
ELAVL2	DNAJC6	Type 0	1.000000	1.000000
LOC149351	DNAJC6	Type 0	0.273657	0.273657
LOC493754///LOC441245	DNAJC6	Type 0	0.202600	0.202600
DNAJC6	LOC149351	Type 0	0.225064	0.225064
DNAJC6	XYLT2	Type 0	0.294239	0.294239
SCUBE2	NCRNA00271///GAPDHL19	Type 0	0.348031	0.348031
CLSTN2	NCRNA00271///GAPDHL19	Type 0	0.476372	0.476372
NCRNA00271///GAPDHL19	LOC100134937	Type 0	0.661829	0.661829
TRBC1///TRBC2	TRBC1	Type 0	0.489767	0.489767
TRBC1	ACAP1	Type 0	0.237050	0.237050
TRBC1	MAP4K1	Type 0	0.964001	0.964001
TRBC1	LY9	Type 0	0.286718	0.286718
TRBC1	CEACAM21	Type 0	0.990673	0.990673
TRBC1	ICOS	Type 0	0.960194	0.960194
TRBC1	TRAJ17///TRAV20///TRD@///TRA@	Type 0	0.444012	0.444012
TRBC1	CTSW	Type 0	0.992078	0.992078
TRBC1	CD28	Type 0	0.341578	0.341578
TRBC1	PARP15	Type 0	0.249838	0.249838
TRBC1	UBASH3A	Type 0	0.290881	0.290881
TRBC1	ZNF831	Type 0	0.206018	0.206018
TRBC1	PLA2G2D	Type 0	0.999361	0.999361
TRBC1	MGC40069	Type 0	0.992588	0.992588
TRBC1	KIF21B	Type 0	0.993097	0.993097
TRBC1	TIFAB///C5orf20	Type 0	0.351425	0.351425
TRBC1	GZMK	Type 0	0.270497	0.270497
TRBC1	TRA@///KIFC3	Type 0	0.243061	0.243061
TRBC1	FLJ12334	Type 0	0.427880	0.427880
TRBC1	TNIP3	Type 0	0.250360	0.250360
TRBC1	LOC285972	Type 0	0.991524	0.991524
TRBC1	TRAT1	Type 0	0.212238	0.212238
TRBC1	KIAA0748	Type 0	0.993001	0.993001
TRBC1	PYHIN1	Type 0	0.207927	0.207927
TRBC1	CD6	Type 0	0.265201	0.265201
TRBC1	SIT1	Type 0	0.391747	0.391747
TRBC1	FCRL3	Type 0	0.459913	0.459913
TRBC1	GPR114	Type 0	0.991341	0.991341
TRBC1	TRBC1///TRBC2	Type 0	0.510233	0.510233
TRBC1	CXCR3	Type 0	0.392346	0.392346
TRBC1	TRA@	Type 0	0.374918	0.374918
TRBC1	LOC441208	Type 0	0.329810	0.329810
TRBC1	TNFSF8	Type 0	0.263722	0.263722
TRBC1	F5	Type 0	0.413007	0.413007
TRBC1	TRBV7-3	Type 0	0.442701	0.442701
TRBC1	PPP1R16B	Type 0	0.369443	0.369443
TRBC1	NKG7	Type 0	0.256742	0.256742
TRBC1	ABCD2	Type 0	0.258481	0.258481
TRBC1	SLAMF1	Type 0	0.258258	0.258258
TRBC1	TRAF3IP3	Type 0	0.986594	0.986594
TRBC1	RGL4	Type 0	1.000000	1.000000
TRBC1	PTPRCAP	Type 0	0.926612	0.926612
TRBC1	TRBV7-8	Type 0	0.274261	0.274261
TRBC1	HLA-DOB	Type 0	0.982264	0.982264
TRBC1	CLNK	Type 0	0.992903	0.992903
TRBC1	C16orf54	Type 0	0.320172	0.320172
TRBC1	ANKRD44	Type 0	0.280005	0.280005
TRBC1	SELL	Type 0	0.642628	0.642628
TRBC1	CD3G	Type 0	0.275800	0.275800
TRBC1	IL7R	Type 0	0.259040	0.259040
TRBC1	KLRB1	Type 0	0.343775	0.343775
ARHGDIA	CPSF7	Type 0	0.242864	0.242864
SCAMP4	CPSF7	Type 0	0.329818	0.329818
CPSF7	SNX20	Type 0	0.243728	0.243728
CPSF7	C11orf65	Type 0	0.511573	0.511573
CPSF7	GCG	Type 0	0.517048	0.517048
CPSF7	COL27A1	Type 0	0.236719	0.236719
SCGB1D2	SCGB2A2	Type 0	0.486827	0.486827
SCGB2A2	SCGB1D2	Type 0	0.513173	0.513173
DNAJC12	KCNIP3	Type 0	0.277656	0.277656
TPRG1	KCNIP3	Type 0	0.999196	0.999196
SLC27A2	KCNIP3	Type 0	0.300374	0.300374
SPRR1A	IL1F9	Type 0	0.981896	0.981896
GJB6	IL1F9	Type 0	0.330584	0.330584
SPRR1B	IL1F9	Type 0	0.310430	0.310430
CD52	KLHDC8A	Type 0	0.276525	0.276525
RRN3P1	KLHDC8A	Type 0	0.299509	0.299509
B4GALNT3	KLHDC8A	Type 0	0.995811	0.995811
SULT1C2	KLHDC8A	Type 0	0.300310	0.300310
KLRB1	KLHDC8A	Type 0	0.490839	0.490839
EBF3	KLHDC8A	Type 0	0.204559	0.204559
KLHDC8A	PDCL2	Type 0	0.287813	0.287813
KLHDC8A	SNHG10	Type 0	0.297366	0.297366
CYP4Z2P	NRK	Type 0	0.499139	0.499139
NRK	DLX1	Type 0	0.294101	0.294101
NRK	CDSN	Type 0	0.411125	0.411125
NRK	SCIN	Type 0	1.000000	1.000000
NRK	MUM1L1	Type 0	0.277295	0.277295
NRK	C4orf26	Type 0	0.360014	0.360014
NRK	ZPLD1	Type 0	1.000000	1.000000
NRK	LOC284950	Type 0	0.205914	0.205914
TM7SF4	FHAD1	Type 0	0.486527	0.486527
ADAMTSL1	FHAD1	Type 0	0.221411	0.221411
LOC144481	FHAD1	Type 0	0.217786	0.217786
FHAD1	IRAK2	Type 0	0.244670	0.244670
FHAD1	FRMD7	Type 0	0.297297	0.297297
PDZK1	EGR3	Type 0	0.793206	0.793206
PGR	EGR3	Type 0	0.245895	0.245895
FOSB	EGR3	Type 0	0.610434	0.610434
RERG	EGR3	Type 0	0.430633	0.430633
EGR3	AREGB	Type 0	0.312666	0.312666
EGR3	FOSB	Type 0	0.323155	0.323155
EGR3	EGR4	Type 0	1.000000	1.000000
EGR3	PLEKHA4	Type 0	0.740385	0.740385
EGR3	TRIM43B///TRIM43	Type 0	0.350189	0.350189
EGR3	LOC286058	Type 0	0.923412	0.923412
EGR3	SCGBL	Type 0	0.300352	0.300352
EGR3	LOC100127974	Type 0	0.284771	0.284771
EGR3	RNF183	Type 0	0.940767	0.940767
EGR3	FBXW10	Type 0	1.000000	1.000000
EGR3	PRIC285	Type 0	0.281701	0.281701
EGR3	CRYGA	Type 0	0.300760	0.300760
EGR3	FOS	Type 0	0.282507	0.282507
EGR3	PNLIPRP1	Type 0	0.330168	0.330168
EGR3	LOC254100	Type 0	0.733333	0.733333
PTPRN2	RGS9	Type 0	0.442634	0.442634
WDR17	RGS9	Type 0	1.000000	1.000000
AP3B2	RGS9	Type 0	0.302256	0.302256
SCN4B	LOC146795	Type 0	0.315476	0.315476
IFIT1	LOC146795	Type 0	0.277031	0.277031
LOC146795	C6orf25	Type 0	0.235122	0.235122
