Parent	Child	BS.Prob	edgeScore	BS.Gain	BS.Direction	EdgeType	BS.up/down	BS.EdgeTypeRatio
TUBA1C	ABLIM1	0.071400	0.071400	0.000000	0.969188	3	unknown	nan/nan/nan
WBP4	ABLIM1	0.117400	0.117400	0.000000	0.962521	3	unknown	nan/nan/nan
WWTR1	ABLIM1	0.061000	0.061000	0.000000	0.921311	3	unknown	nan/nan/nan
ABLIM1	ZNF750	0.228600	0.228600	0.000000	0.807524	3	unknown	nan/nan/nan
CCNE1	ACAT2	0.074800	0.074800	0.000000	0.935829	3	unknown	nan/nan/nan
ACAT2	DHCR7	0.064900	0.064900	0.000000	0.881356	3	unknown	nan/nan/nan
DLAT	ACAT2	0.089500	0.089500	0.000000	0.947486	3	unknown	nan/nan/nan
EEF1E1	ACAT2	0.180900	0.180900	0.000000	0.745163	3	unknown	nan/nan/nan
EGR1	ACAT2	0.161100	0.161100	0.000000	0.935444	3	unknown	nan/nan/nan
FDPS	ACAT2	0.491900	0.491900	0.000000	0.512299	3	unknown	nan/nan/nan
FLJ22184	ACAT2	0.106800	0.106800	0.000000	0.931648	3	unknown	nan/nan/nan
ACAT2	GLI3	0.284300	0.284300	0.000000	0.701724	3	unknown	nan/nan/nan
ACAT2	HDAC2	0.259100	0.259100	0.000000	0.600926	3	unknown	nan/nan/nan
HMGCR	ACAT2	0.218800	0.218800	0.000000	0.563528	3	unknown	nan/nan/nan
IDI1	ACAT2	0.269000	0.269000	0.000000	0.852788	3	unknown	nan/nan/nan
INSR	ACAT2	0.131800	0.131800	0.000000	0.861153	3	unknown	nan/nan/nan
JMJD6	ACAT2	0.112700	0.112700	0.000000	0.581189	3	unknown	nan/nan/nan
ME1	ACAT2	0.267900	0.267900	0.000000	0.664054	3	unknown	nan/nan/nan
MMP14	ACAT2	0.089900	0.089900	0.000000	1.000000	3	unknown	nan/nan/nan
MMP19	ACAT2	0.052800	0.052800	0.000000	0.861742	3	unknown	nan/nan/nan
NBL1	ACAT2	0.109200	0.109200	0.000000	0.932234	3	unknown	nan/nan/nan
ACAT2	NPC1	0.153700	0.153700	0.000000	0.826285	3	unknown	nan/nan/nan
ACAT2	PAK2	0.186400	0.186400	0.000000	0.820815	3	unknown	nan/nan/nan
PGK1	ACAT2	0.061200	0.061200	0.000000	0.993464	3	unknown	nan/nan/nan
ACAT2	PITPNA	0.161800	0.161800	0.000000	0.689122	3	unknown	nan/nan/nan
PRR5	ACAT2	0.055800	0.055800	0.000000	0.772401	3	unknown	nan/nan/nan
ACAT2	RAB22A	0.058400	0.058400	0.000000	0.534247	3	unknown	nan/nan/nan
RARB	ACAT2	0.078800	0.078800	0.000000	0.996193	3	unknown	nan/nan/nan
ROBO3	ACAT2	0.121500	0.121500	0.000000	0.989300	3	unknown	nan/nan/nan
RORA	ACAT2	0.075400	0.075400	0.000000	0.996021	3	unknown	nan/nan/nan
SHC2	ACAT2	0.259500	0.259500	0.000000	0.573796	3	unknown	nan/nan/nan
SLMO2	ACAT2	0.126600	0.126600	0.000000	0.839652	3	unknown	nan/nan/nan
SOCS3	ACAT2	0.056800	0.056800	0.000000	0.998239	3	unknown	nan/nan/nan
UTP18	ACAT2	0.322200	0.322200	0.000000	0.786158	3	unknown	nan/nan/nan
ZFP36	ACAT2	0.057500	0.057500	0.000000	0.813913	3	unknown	nan/nan/nan
ACTA2	ACTN1	0.291800	0.291800	0.000000	0.588074	3	unknown	nan/nan/nan
ADAM12	ACTA2	0.390900	0.390900	0.000000	0.960860	3	unknown	nan/nan/nan
AKT3	ACTA2	0.146800	0.146800	0.000000	0.846730	3	unknown	nan/nan/nan
CDH11	ACTA2	0.086500	0.086500	0.000000	0.571098	3	unknown	nan/nan/nan
CHST3	ACTA2	0.131100	0.131100	0.000000	0.989321	3	unknown	nan/nan/nan
CTGF	ACTA2	0.799900	0.799900	0.000000	0.613202	3	unknown	nan/nan/nan
CYR61	ACTA2	0.152200	0.152200	0.000000	0.925756	3	unknown	nan/nan/nan
EFEMP2	ACTA2	0.084300	0.084300	0.000000	0.893238	3	unknown	nan/nan/nan
ACTA2	EMP1	0.121400	0.121400	0.000000	0.971170	3	unknown	nan/nan/nan
ACTA2	FGF7	0.226800	0.226800	0.000000	0.956790	3	unknown	nan/nan/nan
ACTA2	FZD7	0.474400	0.474400	0.000000	0.821248	3	unknown	nan/nan/nan
ACTA2	GRB2	0.082600	0.082600	0.000000	0.990315	3	unknown	nan/nan/nan
ACTA2	GULP1	0.440600	0.440600	0.000000	0.815479	3	unknown	nan/nan/nan
ACTA2	HK2	0.169100	0.169100	0.000000	0.975163	3	unknown	nan/nan/nan
ACTA2	IGFBP3	0.125900	0.125900	0.000000	0.898332	3	unknown	nan/nan/nan
ACTA2	IGFBP7	0.301300	0.301300	0.000000	0.562562	3	unknown	nan/nan/nan
ILK	ACTA2	0.134100	0.134100	0.000000	0.909023	3	unknown	nan/nan/nan
INHBA	ACTA2	0.385600	0.385600	0.000000	0.845176	3	unknown	nan/nan/nan
ACTA2	ISLR	0.062300	0.062300	0.000000	1.000000	3	unknown	nan/nan/nan
ITGA5	ACTA2	0.056700	0.056700	0.000000	0.897707	3	unknown	nan/nan/nan
ACTA2	ITGB1	0.150500	0.150500	0.000000	0.692359	3	unknown	nan/nan/nan
ACTA2	KLK5	0.086200	0.086200	0.000000	0.650812	3	unknown	nan/nan/nan
ACTA2	KRT14	0.214700	0.214700	0.000000	0.943177	3	unknown	nan/nan/nan
ACTA2	KRT5	0.109600	0.109600	0.000000	0.939781	3	unknown	nan/nan/nan
ACTA2	MAP1B	0.247300	0.247300	0.000000	0.909017	3	unknown	nan/nan/nan
ACTA2	MAP3K4	0.209000	0.209000	0.000000	0.952632	3	unknown	nan/nan/nan
ACTA2	MEF2A	0.061900	0.061900	0.000000	0.987076	3	unknown	nan/nan/nan
MMP19	ACTA2	0.065800	0.065800	0.000000	0.697568	3	unknown	nan/nan/nan
MMP2	ACTA2	0.326500	0.326500	0.000000	0.845942	3	unknown	nan/nan/nan
MXRA8	ACTA2	0.161000	0.161000	0.000000	0.880124	3	unknown	nan/nan/nan
ACTA2	MYL9	0.353600	0.353600	0.000000	0.806561	3	unknown	nan/nan/nan
MYLK	ACTA2	0.998500	0.998500	0.000000	0.635653	3	unknown	nan/nan/nan
NNMT	ACTA2	0.164100	0.164100	0.000000	0.800122	3	unknown	nan/nan/nan
ACTA2	PCK2	0.054000	0.054000	0.000000	0.966667	3	unknown	nan/nan/nan
PRKCDBP	ACTA2	0.058800	0.058800	0.000000	0.846939	3	unknown	nan/nan/nan
ACTA2	RECK	0.267000	0.267000	0.000000	0.619476	3	unknown	nan/nan/nan
ACTA2	RPS6KA2	0.059000	0.059000	0.000000	0.777966	3	unknown	nan/nan/nan
ACTA2	RPS6KA3	0.089500	0.089500	0.000000	0.867039	3	unknown	nan/nan/nan
ACTA2	RRAS2	0.093600	0.093600	0.000000	0.990385	3	unknown	nan/nan/nan
ACTA2	SCG5	0.288300	0.288300	0.000000	0.845647	3	unknown	nan/nan/nan
THY1	ACTA2	0.134100	0.134100	0.000000	0.961969	3	unknown	nan/nan/nan
ACTA2	TPM2	0.255800	0.255800	0.000000	0.619234	3	unknown	nan/nan/nan
VIM	ACTA2	0.074000	0.074000	0.000000	0.597297	3	unknown	nan/nan/nan
ACTA2	VTCN1	0.052800	0.052800	0.000000	0.994318	3	unknown	nan/nan/nan
ACTA2	WWTR1	0.069000	0.069000	0.000000	0.908696	3	unknown	nan/nan/nan
ACTB	B3GNT2	0.074700	0.074700	0.000000	0.840696	3	unknown	nan/nan/nan
CACNA1I	ACTB	0.109700	0.109700	0.000000	1.000000	3	unknown	nan/nan/nan
CDC42EP1	ACTB	0.088900	0.088900	0.000000	0.876265	3	unknown	nan/nan/nan
ACTB	CSTB	0.096800	0.096800	0.000000	0.840909	3	unknown	nan/nan/nan
ACTB	ELOVL1	0.188900	0.188900	0.000000	0.619905	3	unknown	nan/nan/nan
ENO1	ACTB	0.139000	0.139000	0.000000	0.971942	3	unknown	nan/nan/nan
ACTB	EPHA2	0.085600	0.085600	0.000000	0.871495	3	unknown	nan/nan/nan
ETS1	ACTB	0.115500	0.115500	0.000000	0.864069	3	unknown	nan/nan/nan
ACTB	FOXO3	0.464700	0.464700	0.000000	0.926404	3	unknown	nan/nan/nan
ACTB	GNB2	0.206100	0.206100	0.000000	0.718098	3	unknown	nan/nan/nan
GRK6	ACTB	0.342400	0.342400	0.000000	0.957652	3	unknown	nan/nan/nan
HCN2	ACTB	0.224400	0.224400	0.000000	1.000000	3	unknown	nan/nan/nan
HLA-G	ACTB	0.074100	0.074100	0.000000	0.946019	3	unknown	nan/nan/nan
HPCAL1	ACTB	0.076700	0.076700	0.000000	0.920469	3	unknown	nan/nan/nan
ACTB	HSPA9	0.073400	0.073400	0.000000	0.521798	3	unknown	nan/nan/nan
ICAM1	ACTB	0.355700	0.355700	0.000000	0.795333	3	unknown	nan/nan/nan
ACTB	IGFBP2	0.080100	0.080100	0.000000	0.997503	3	unknown	nan/nan/nan
KPNA1	ACTB	0.050800	0.050800	0.000000	0.978346	3	unknown	nan/nan/nan
ACTB	MAP3K4	0.131500	0.131500	0.000000	0.984791	3	unknown	nan/nan/nan
MAPK14	ACTB	0.088900	0.088900	0.000000	0.669291	3	unknown	nan/nan/nan
MAT2A	ACTB	0.124300	0.124300	0.000000	0.963797	3	unknown	nan/nan/nan
ACTB	MEX3D	0.317200	0.317200	0.000000	0.532472	3	unknown	nan/nan/nan
ACTB	PKM2	0.238800	0.238800	0.000000	0.729899	3	unknown	nan/nan/nan
ACTB	PPIF	0.096900	0.096900	0.000000	0.880289	3	unknown	nan/nan/nan
RAB5A	ACTB	0.155600	0.155600	0.000000	0.999357	3	unknown	nan/nan/nan
ACTB	RAB5B	0.069300	0.069300	0.000000	0.982684	3	unknown	nan/nan/nan
ACTB	RHOC	0.624700	0.624700	0.000000	0.946694	3	unknown	nan/nan/nan
RPL35A	ACTB	0.065400	0.065400	0.000000	0.969419	3	unknown	nan/nan/nan
SHC1	ACTB	0.561200	0.561200	0.000000	0.781183	3	unknown	nan/nan/nan
SMTN	ACTB	0.104400	0.104400	0.000000	0.925287	3	unknown	nan/nan/nan
ST3GAL2	ACTB	0.446400	0.446400	0.000000	0.975358	3	unknown	nan/nan/nan
STK11	ACTB	0.223100	0.223100	0.000000	1.000000	3	unknown	nan/nan/nan
ACTB	TAGLN2	0.883600	0.883600	0.000000	0.750000	3	unknown	nan/nan/nan
ACTB	TPM4	0.812500	0.812500	0.000000	0.865600	3	unknown	nan/nan/nan
ACTB	TSPO	0.536500	0.536500	0.000000	0.507549	3	unknown	nan/nan/nan
TUBB2C	ACTB	0.143800	0.143800	0.000000	0.745480	3	unknown	nan/nan/nan
VAC14	ACTB	0.178300	0.178300	0.000000	0.984296	3	unknown	nan/nan/nan
VCP	ACTB	0.191400	0.191400	0.000000	0.751829	3	unknown	nan/nan/nan
WNT7A	ACTB	0.054500	0.054500	0.000000	1.000000	3	unknown	nan/nan/nan
YWHAE	ACTB	0.055600	0.055600	0.000000	0.929856	3	unknown	nan/nan/nan
ACTB	YWHAH	0.860300	0.860300	0.000000	0.645821	3	unknown	nan/nan/nan
YWHAZ	ACTB	0.149600	0.149600	0.000000	0.906417	3	unknown	nan/nan/nan
ACTC1	ACTN3	0.573200	0.573200	0.000000	0.724355	3	unknown	nan/nan/nan
ACTC1	AKT3	0.311300	0.311300	0.000000	0.997430	3	unknown	nan/nan/nan
ACTC1	ALPP	0.062200	0.062200	0.000000	0.971061	3	unknown	nan/nan/nan
ACTC1	ARHGAP10	0.088700	0.088700	0.000000	0.908681	3	unknown	nan/nan/nan
ACTC1	ARSA	0.248400	0.248400	0.000000	0.940821	3	unknown	nan/nan/nan
ACTC1	BCL2L1	0.099200	0.099200	0.000000	0.989919	3	unknown	nan/nan/nan
ACTC1	BMP2	0.053000	0.053000	0.000000	0.981132	3	unknown	nan/nan/nan
ACTC1	CALB1	0.109900	0.109900	0.000000	0.851683	3	unknown	nan/nan/nan
ACTC1	CASP6	0.079000	0.079000	0.000000	0.944304	3	unknown	nan/nan/nan
CCNA1	ACTC1	0.057200	0.057200	0.000000	0.517483	3	unknown	nan/nan/nan
ACTC1	CDC42EP1	0.077800	0.077800	0.000000	0.978149	3	unknown	nan/nan/nan
ACTC1	CHST3	0.347300	0.347300	0.000000	0.777714	3	unknown	nan/nan/nan
COX6A2	ACTC1	0.173700	0.173700	0.000000	0.803109	3	unknown	nan/nan/nan
ACTC1	CRK	0.063700	0.063700	0.000000	0.998430	3	unknown	nan/nan/nan
ACTC1	DDR1	0.059200	0.059200	0.000000	1.000000	3	unknown	nan/nan/nan
ACTC1	DDX21	0.094400	0.094400	0.000000	0.906780	3	unknown	nan/nan/nan
DNAJA4	ACTC1	0.266800	0.266800	0.000000	0.614693	3	unknown	nan/nan/nan
ACTC1	EIF2C2	0.073300	0.073300	0.000000	0.980900	3	unknown	nan/nan/nan
ACTC1	ELF2	0.179600	0.179600	0.000000	0.972717	3	unknown	nan/nan/nan
ACTC1	EN2	0.289600	0.289600	0.000000	0.677486	3	unknown	nan/nan/nan
ACTC1	ENO3	0.234400	0.234400	0.000000	0.806314	3	unknown	nan/nan/nan
ACTC1	FGFBP1	0.311500	0.311500	0.000000	0.504013	3	unknown	nan/nan/nan
ACTC1	FZD5	0.116300	0.116300	0.000000	0.998280	3	unknown	nan/nan/nan
ACTC1	FZD8	0.089700	0.089700	0.000000	0.996656	3	unknown	nan/nan/nan
GNAL	ACTC1	0.273300	0.273300	0.000000	0.502744	3	unknown	nan/nan/nan
GNRH2	ACTC1	0.073600	0.073600	0.000000	0.853261	3	unknown	nan/nan/nan
ACTC1	GPRIN2	0.056400	0.056400	0.000000	0.570922	3	unknown	nan/nan/nan
ACTC1	GRHPR	0.078500	0.078500	0.000000	0.996178	3	unknown	nan/nan/nan
ACTC1	GRIN2D	0.055100	0.055100	0.000000	0.713249	3	unknown	nan/nan/nan
ACTC1	HBEGF	0.168600	0.168600	0.000000	0.953144	3	unknown	nan/nan/nan
HCN2	ACTC1	0.289800	0.289800	0.000000	0.852312	3	unknown	nan/nan/nan
HKDC1	ACTC1	0.055100	0.055100	0.000000	0.700544	3	unknown	nan/nan/nan
ACTC1	HMGA2	0.146200	0.146200	0.000000	0.547196	3	unknown	nan/nan/nan
HNF1A	ACTC1	0.275200	0.275200	0.000000	0.832485	3	unknown	nan/nan/nan
ACTC1	HSP90AB1	0.075900	0.075900	0.000000	0.998682	3	unknown	nan/nan/nan
ACTC1	IL1B	0.160500	0.160500	0.000000	0.927103	3	unknown	nan/nan/nan
ACTC1	IL1F5	0.083400	0.083400	0.000000	0.515588	3	unknown	nan/nan/nan
ACTC1	IL6	0.072600	0.072600	0.000000	0.983471	3	unknown	nan/nan/nan
ACTC1	ILK	0.073500	0.073500	0.000000	0.980952	3	unknown	nan/nan/nan
ACTC1	ILKAP	0.091100	0.091100	0.000000	0.942920	3	unknown	nan/nan/nan
ACTC1	ITGA3	0.088600	0.088600	0.000000	0.989842	3	unknown	nan/nan/nan
ACTC1	ITGA5	0.098900	0.098900	0.000000	0.970677	3	unknown	nan/nan/nan
ACTC1	JAK3	0.107900	0.107900	0.000000	0.823911	3	unknown	nan/nan/nan
ACTC1	KCNG1	0.091100	0.091100	0.000000	0.985730	3	unknown	nan/nan/nan
ACTC1	KIAA1199	0.052600	0.052600	0.000000	0.994297	3	unknown	nan/nan/nan
ACTC1	MAP2K3	0.114800	0.114800	0.000000	0.996516	3	unknown	nan/nan/nan
ACTC1	MAP3K3	0.332300	0.332300	0.000000	0.777912	3	unknown	nan/nan/nan
ACTC1	MAPK11	0.131700	0.131700	0.000000	0.920273	3	unknown	nan/nan/nan
ACTC1	MMP14	0.311700	0.311700	0.000000	0.536092	3	unknown	nan/nan/nan
ACTC1	MYL3	0.240900	0.240900	0.000000	0.924035	3	unknown	nan/nan/nan
ACTC1	NEUROG1	0.087700	0.087700	0.000000	0.880274	3	unknown	nan/nan/nan
NFKB2	ACTC1	0.112100	0.112100	0.000000	0.771632	3	unknown	nan/nan/nan
ACTC1	OVOL1	0.108600	0.108600	0.000000	0.967772	3	unknown	nan/nan/nan
ACTC1	PCDH7	0.086600	0.086600	0.000000	0.994226	3	unknown	nan/nan/nan
ACTC1	PIM1	0.189400	0.189400	0.000000	0.947202	3	unknown	nan/nan/nan
ACTC1	PLAU	0.069700	0.069700	0.000000	0.992826	3	unknown	nan/nan/nan
ACTC1	PPP1R11	0.067600	0.067600	0.000000	0.995562	3	unknown	nan/nan/nan
ACTC1	PPP1R12B	0.052400	0.052400	0.000000	0.980916	3	unknown	nan/nan/nan
ACTC1	PPP3CB	0.140300	0.140300	0.000000	0.999287	3	unknown	nan/nan/nan
ACTC1	PRKAB1	0.128400	0.128400	0.000000	0.985202	3	unknown	nan/nan/nan
ACTC1	PRKCDBP	0.052000	0.052000	0.000000	0.982692	3	unknown	nan/nan/nan
ACTC1	PRKCQ	0.053300	0.053300	0.000000	0.996248	3	unknown	nan/nan/nan
ACTC1	PTAFR	0.051400	0.051400	0.000000	0.970817	3	unknown	nan/nan/nan
ACTC1	RAB15	0.112100	0.112100	0.000000	0.948260	3	unknown	nan/nan/nan
ACTC1	RCOR1	0.071800	0.071800	0.000000	0.994429	3	unknown	nan/nan/nan
ACTC1	RDH16	0.081400	0.081400	0.000000	0.970516	3	unknown	nan/nan/nan
ACTC1	RHOT1	0.054200	0.054200	0.000000	0.974170	3	unknown	nan/nan/nan
ACTC1	ROCK1	0.050900	0.050900	0.000000	0.994106	3	unknown	nan/nan/nan
RPS6KA4	ACTC1	0.051600	0.051600	0.000000	0.738372	3	unknown	nan/nan/nan
ACTC1	SLC29A1	0.072200	0.072200	0.000000	0.986150	3	unknown	nan/nan/nan
ACTC1	SLMO2	0.083600	0.083600	0.000000	0.980861	3	unknown	nan/nan/nan
ACTC1	SOD3	0.610500	0.610500	0.000000	0.971663	3	unknown	nan/nan/nan
ACTC1	STAM2	0.239700	0.239700	0.000000	0.974552	3	unknown	nan/nan/nan
ACTC1	TAF9	0.077000	0.077000	0.000000	0.888312	3	unknown	nan/nan/nan
ACTC1	TPM3	0.135700	0.135700	0.000000	0.955785	3	unknown	nan/nan/nan
ACTC1	TWIST1	0.069900	0.069900	0.000000	0.972818	3	unknown	nan/nan/nan
ACTC1	UST	0.074800	0.074800	0.000000	0.562834	3	unknown	nan/nan/nan
ACTC1	WNT7A	0.221700	0.221700	0.000000	0.741092	3	unknown	nan/nan/nan
ACTC1	ZNF224	0.173600	0.173600	0.000000	0.989055	3	unknown	nan/nan/nan
ACTG1	AQP3	0.119500	0.119500	0.000000	0.991632	3	unknown	nan/nan/nan
CASP9	ACTG1	0.301200	0.301200	0.000000	0.672975	3	unknown	nan/nan/nan
CSGALNACT2	ACTG1	0.066600	0.066600	0.000000	0.855856	3	unknown	nan/nan/nan
ACTG1	FZD1	0.118300	0.118300	0.000000	0.850380	3	unknown	nan/nan/nan
ACTG1	GNB2L1	0.347800	0.347800	0.000000	0.806210	3	unknown	nan/nan/nan
GRIN1	ACTG1	0.333600	0.333600	0.000000	0.961930	3	unknown	nan/nan/nan
HCN2	ACTG1	0.050100	0.050100	0.000000	0.998004	3	unknown	nan/nan/nan
HDAC6	ACTG1	0.670300	0.670300	0.000000	0.860510	3	unknown	nan/nan/nan
HS3ST1	ACTG1	0.268300	0.268300	0.000000	0.995527	3	unknown	nan/nan/nan
ACTG1	HSPA5	0.470500	0.470500	0.000000	0.784910	3	unknown	nan/nan/nan
LOC441204	ACTG1	0.054100	0.054100	0.000000	0.964880	3	unknown	nan/nan/nan
ACTG1	MTRR	0.050400	0.050400	0.000000	0.988095	3	unknown	nan/nan/nan
MVK	ACTG1	0.076200	0.076200	0.000000	0.969816	3	unknown	nan/nan/nan
ACTG1	ORM1	0.087400	0.087400	0.000000	0.836384	3	unknown	nan/nan/nan
PSORS1C2	ACTG1	0.227500	0.227500	0.000000	0.927033	3	unknown	nan/nan/nan
ACTG1	RARA	0.072400	0.072400	0.000000	0.683702	3	unknown	nan/nan/nan
SPRR1B	ACTG1	0.175500	0.175500	0.000000	0.946439	3	unknown	nan/nan/nan
STAM2	ACTG1	0.059500	0.059500	0.000000	0.996639	3	unknown	nan/nan/nan
ACTN4	ACTN1	0.097100	0.097100	0.000000	0.918641	3	unknown	nan/nan/nan
CHST3	ACTN1	0.365900	0.365900	0.000000	0.992894	3	unknown	nan/nan/nan
ACTN1	DRD4	0.063700	0.063700	0.000000	0.937206	3	unknown	nan/nan/nan
ACTN1	EDN1	0.343100	0.343100	0.000000	0.832119	3	unknown	nan/nan/nan
EFEMP2	ACTN1	0.151700	0.151700	0.000000	0.874753	3	unknown	nan/nan/nan
ACTN1	FZD7	0.168100	0.168100	0.000000	0.773944	3	unknown	nan/nan/nan
ACTN1	GULP1	0.076000	0.076000	0.000000	0.994737	3	unknown	nan/nan/nan
ILK	ACTN1	0.171800	0.171800	0.000000	0.837602	3	unknown	nan/nan/nan
ACTN1	INHBA	0.235000	0.235000	0.000000	0.571064	3	unknown	nan/nan/nan
ACTN1	ISLR	0.234000	0.234000	0.000000	0.970513	3	unknown	nan/nan/nan
ITGA5	ACTN1	0.085200	0.085200	0.000000	0.927230	3	unknown	nan/nan/nan
ACTN1	ITGB4	0.086500	0.086500	0.000000	0.882081	3	unknown	nan/nan/nan
ACTN1	KCNN4	0.117000	0.117000	0.000000	0.618803	3	unknown	nan/nan/nan
ACTN1	KRT5	0.089400	0.089400	0.000000	0.756152	3	unknown	nan/nan/nan
ACTN1	MAP3K6	0.125300	0.125300	0.000000	0.764565	3	unknown	nan/nan/nan
MMP14	ACTN1	0.050100	0.050100	0.000000	1.000000	3	unknown	nan/nan/nan
ACTN1	MMP2	0.144900	0.144900	0.000000	0.523810	3	unknown	nan/nan/nan
ACTN1	MMP3	0.115500	0.115500	0.000000	0.916883	3	unknown	nan/nan/nan
