Parent	Child	relationType	edgeScore	Freq
C15orf39	GMIP	Type 0	0.976297	0.976297
TMC6	GMIP	Type 0	0.217809	0.217809
MYO9B	GMIP	Type 0	0.225675	0.225675
GMIP	MVP	Type 0	0.276501	0.276501
SIPA1L1	ELMO3	Type 0	0.239509	0.239509
MIIP	ELMO3	Type 0	0.993392	0.993392
RHBDD3	ELMO3	Type 0	0.280786	0.280786
SRSF7	ZNF485	Type 0	0.202814	0.202814
KLHDC5	ZNF485	Type 0	0.819853	0.819853
GLMN	ZNF485	Type 0	0.289201	0.289201
THOC1	ZNF485	Type 0	0.207894	0.207894
ZNF485	TRIM13	Type 0	0.845217	0.845217
ZNF485	CMPK2	Type 0	0.297546	0.297546
ZNF485	CCDC84	Type 0	0.252736	0.252736
ZNF485	TAF1A	Type 0	0.424767	0.424767
ARF5	INO80E	Type 0	0.719518	0.719518
INO80E	ARF5	Type 0	0.268334	0.268334
INO80E	CD79B	Type 0	0.289709	0.289709
TGFBR3	SEPT10	Type 0	0.954250	0.954250
LMO2	SEPT10	Type 0	0.204963	0.204963
SEPT10	DDR2	Type 0	0.258362	0.258362
KIAA0664	EXTL3	Type 0	0.244155	0.244155
EIF4G1	EXTL3	Type 0	0.620936	0.620936
DNM2	EXTL3	Type 0	0.484764	0.484764
VPS35	EXTL3	Type 0	0.200531	0.200531
EXTL3	DNM2	Type 0	0.515236	0.515236
C9orf142	HSD17B12	Type 0	0.923305	0.923305
HINT2	HSD17B12	Type 0	0.324654	0.324654
KRTAP17-1	FASTKD3	Type 0	0.303972	0.303972
RAN	FASTKD3	Type 0	0.403613	0.403613
WDR12	FASTKD3	Type 0	0.816646	0.816646
FASTKD3	KRTAP17-1	Type 0	0.250000	0.250000
TRAPPC2L	NDUFB1	Type 0	0.236739	0.236739
C2orf79	NDUFB1	Type 0	0.988184	0.988184
ZFAND5	NDUFB1	Type 0	0.298976	0.298976
CAMP	C1orf61	Type 0	0.241209	0.241209
TESC	C1orf61	Type 0	0.282791	0.282791
NCAPG	C1orf61	Type 0	0.204931	0.204931
C1orf53	C1orf61	Type 0	0.991224	0.991224
TPX2	C1orf61	Type 0	0.294737	0.294737
PLK4	C1orf61	Type 0	0.301308	0.301308
HNRNPK	DUSP10	Type 0	0.967157	0.967157
EDARADD	GBP5	Type 0	0.292664	0.292664
GBP2	GBP5	Type 0	0.997919	0.997919
GBP5	LPAR6	Type 0	0.578291	0.578291
ARHGEF3	STK38L	Type 0	0.280760	0.280760
C1orf115	STK38L	Type 0	0.489541	0.489541
SH3GL1	STK38L	Type 0	0.345939	0.345939
STK38L	C1orf115	Type 0	0.510459	0.510459
TNFRSF8	FANCD2	Type 0	0.997254	0.997254
PRPF31	FANCD2	Type 0	0.209221	0.209221
BBS4	FANCD2	Type 0	0.241692	0.241692
MTMR2	FANCD2	Type 0	0.313623	0.313623
SLC7A5	PDLIM1	Type 0	0.229654	0.229654
ARMCX1	PDLIM1	Type 0	0.470273	0.470273
CXXC4	PDLIM1	Type 0	0.290390	0.290390
ATM	PDLIM1	Type 0	0.286512	0.286512
PDLIM1	L1TD1	Type 0	0.567611	0.567611
FIS1	COMMD9	Type 0	0.354784	0.354784
TMEM85	COMMD9	Type 0	0.829409	0.829409
COMMD9	ZNF451	Type 0	0.246276	0.246276
EEF1B2	ADH5	Type 0	0.203378	0.203378
EHD1	ADH5	Type 0	0.299960	0.299960
TMED3	ADH5	Type 0	0.297597	0.297597
MOBKL2C	ADH5	Type 0	0.994081	0.994081
CLNS1A	ADH5	Type 0	0.287791	0.287791
ADH5	SPATS2L	Type 0	0.226634	0.226634
TCEB2	ATPIF1	Type 0	0.912974	0.912974
USP5	MCM2	Type 0	0.734225	0.734225
MCM2	USP5	Type 0	0.223246	0.223246
MCM2	MCM5	Type 0	0.880464	0.880464
NIP7	ZNF775	Type 0	0.298080	0.298080
IDH2	ZNF775	Type 0	0.262974	0.262974
TBC1D10C	ZNF775	Type 0	0.937756	0.937756
ZNF775	C12orf5	Type 0	0.300073	0.300073
RP9	C16orf80	Type 0	0.989351	0.989351
C6orf129	NDUFS4	Type 0	0.294477	0.294477
C7orf30	NDUFS4	Type 0	0.314370	0.314370
TMEM179B	NDUFS4	Type 0	0.950548	0.950548
IFRD2	DOLK	Type 0	0.994269	0.994269
EPM2AIP1	DOLK	Type 0	0.212191	0.212191
UPF1	DEPDC5	Type 0	0.290063	0.290063
PDCD11	DEPDC5	Type 0	0.995454	0.995454
NUP188	DEPDC5	Type 0	0.238632	0.238632
SF3A1	DEPDC5	Type 0	0.214094	0.214094
MTMR4	DEPDC5	Type 0	0.202293	0.202293
MPDU1	CYB5R1	Type 0	0.354415	0.354415
ILF3	HNRNPM	Type 0	0.944675	0.944675
CDC42EP5	WASH1	Type 0	0.260889	0.260889
C19orf36	WASH1	Type 0	0.321774	0.321774
BUB1	NNT	Type 0	0.361849	0.361849
FAM58A	NNT	Type 0	0.239941	0.239941
NNT	HSDL2	Type 0	0.450125	0.450125
TSPAN31	ECHS1	Type 0	0.271374	0.271374
ACLY	ECHS1	Type 0	0.975111	0.975111
MAPK13	CYBB	Type 0	0.982070	0.982070
COTL1	CYBB	Type 0	0.236964	0.236964
IL27RA	CYBB	Type 0	0.280000	0.280000
GPSM3	CYBB	Type 0	0.263158	0.263158
KCTD13	CYBB	Type 0	0.300752	0.300752
LPAR2	CYBB	Type 0	0.296945	0.296945
NEDD9	CYBB	Type 0	0.279289	0.279289
PGD	CARD8	Type 0	0.235012	0.235012
DIS3L	CARD8	Type 0	0.322120	0.322120
SH3GLB2	CARD8	Type 0	0.282683	0.282683
STX11	CARD8	Type 0	0.300813	0.300813
ZHX3	CARD8	Type 0	0.993879	0.993879
WDR70	CARD8	Type 0	0.293848	0.293848
CARD8	UBASH3B	Type 0	0.293559	0.293559
SNRPN	FEZ1	Type 0	0.388364	0.388364
GPR15	FEZ1	Type 0	0.748015	0.748015
SETD1A	NUP188	Type 0	0.829802	0.829802
PDCD11	NUP188	Type 0	0.383966	0.383966
MCM7	TCF19	Type 0	0.947353	0.947353
CD27	ZNF239	Type 0	0.232579	0.232579
PFN2	ZNF239	Type 0	0.225583	0.225583
HLA-DOB	ZNF239	Type 0	0.296429	0.296429
VCL	ZNF239	Type 0	0.328930	0.328930
ABTB2	ZNF239	Type 0	0.297180	0.297180
NOL4	ZNF239	Type 0	0.256872	0.256872
SLC26A6	MYBPC2	Type 0	0.210526	0.210526
ERMP1	MYBPC2	Type 0	0.991292	0.991292
POLA2	MYBPC2	Type 0	0.294678	0.294678
C20orf72	MYBPC2	Type 0	0.300000	0.300000
MYBPC2	LARP6	Type 0	0.291097	0.291097
C6orf1	FAM76B	Type 0	0.988879	0.988879
LRRC40	NUP50	Type 0	0.422083	0.422083
PRDX3	NUP50	Type 0	0.224957	0.224957
CD63	NUP50	Type 0	0.957244	0.957244
EPRS	NUP50	Type 0	0.208575	0.208575
NUP50	IL23R	Type 0	0.301988	0.301988
TNIK	ZNF217	Type 0	0.207978	0.207978
FEN1	C15orf44	Type 0	0.233940	0.233940
TCTN3	C15orf44	Type 0	0.971091	0.971091
C15orf44	MINA	Type 0	0.246798	0.246798
C9orf23	CHCHD6	Type 0	0.301096	0.301096
RANGRF	CHCHD6	Type 0	0.976701	0.976701
CHCHD6	PLA2G16	Type 0	0.238434	0.238434
CHCHD6	MAP3K5	Type 0	0.218647	0.218647
PTPN23	CABIN1	Type 0	0.298291	0.298291
ATG2A	CABIN1	Type 0	0.946164	0.946164
MGLL	MGAT4A	Type 0	0.277640	0.277640
GZMA	MGAT4A	Type 0	0.990528	0.990528
MS4A7	MGAT4A	Type 0	0.213650	0.213650
SNX10	MGAT4A	Type 0	0.298391	0.298391
ATP6V0D1	MGAT4A	Type 0	0.226080	0.226080
MGAT4A	SSH2	Type 0	0.290909	0.290909
SLAMF6	EXOSC6	Type 0	0.300189	0.300189
C18orf10	EXOSC6	Type 0	0.200878	0.200878
GOLPH3L	EXOSC6	Type 0	0.980169	0.980169
GAR1	ZNF326	Type 0	0.477095	0.477095
CD86	ZNF326	Type 0	0.294014	0.294014
RPL6	ZNF326	Type 0	0.201674	0.201674
AGFG1	ZNF326	Type 0	0.396295	0.396295
ZNF326	GAR1	Type 0	0.522905	0.522905
ZNF326	CD86	Type 0	0.696030	0.696030
ZNF326	AGFG1	Type 0	0.378986	0.378986
DCTPP1	MCTP1	Type 0	0.260930	0.260930
TAGLN2	PFDN1	Type 0	0.245482	0.245482
ERCC1	PFDN1	Type 0	0.671722	0.671722
LSM4	PFDN1	Type 0	0.474543	0.474543
PFDN1	BANF1	Type 0	0.612686	0.612686
PFDN1	LSM4	Type 0	0.525457	0.525457
TNFRSF21	OR2V2	Type 0	0.439376	0.439376
SDC1	OR2V2	Type 0	0.315300	0.315300
FHL2	OR2V2	Type 0	0.706625	0.706625
OR2V2	TNFRSF21	Type 0	0.560624	0.560624
OR2V2	GSTM1	Type 0	0.380428	0.380428
OR2V2	SDC1	Type 0	0.266444	0.266444
OR2V2	BCL11A	Type 0	0.441245	0.441245
OR2V2	CYP4F3	Type 0	0.241732	0.241732
DDX49	GMPPB	Type 0	0.233103	0.233103
B4GALT7	GMPPB	Type 0	0.846746	0.846746
GMPPB	PARP9	Type 0	0.202218	0.202218
GMPPB	ZMIZ1	Type 0	0.297309	0.297309
KIAA0664	GOLGA3	Type 0	0.901692	0.901692
GOLGA3	STAT5A	Type 0	0.477503	0.477503
NHP2	C18orf22	Type 0	0.214614	0.214614
PHIP	C18orf22	Type 0	0.298714	0.298714
EXOSC7	C18orf22	Type 0	0.836967	0.836967
COMMD9	C18orf22	Type 0	0.282334	0.282334
C18orf22	COMMD9	Type 0	0.397476	0.397476
RPL36	C7orf11	Type 0	0.215614	0.215614
MRPL55	C7orf11	Type 0	0.338145	0.338145
C7orf11	USMG5	Type 0	0.501416	0.501416
C7orf11	CCL5	Type 0	0.348628	0.348628
C7orf11	S100A13	Type 0	0.452341	0.452341
TIMM10	CCNG1	Type 0	0.940407	0.940407
C11orf48	CCNG1	Type 0	0.405546	0.405546
TMEM138	FAM78B	Type 0	0.993269	0.993269
TMEM123	FAM78B	Type 0	0.300441	0.300441
NCAPD2	SPATA13	Type 0	0.233677	0.233677
UBE2H	SPATA13	Type 0	0.327218	0.327218
HAGH	SPATA13	Type 0	0.287054	0.287054
SETD2	SPATA13	Type 0	0.980719	0.980719
SPATA13	UBE2H	Type 0	0.356442	0.356442
SPATA13	TAOK1	Type 0	0.297149	0.297149
VARS	SPOCK2	Type 0	0.302599	0.302599
SLC23A2	SPOCK2	Type 0	0.244160	0.244160
SH3GL1	SPOCK2	Type 0	0.378512	0.378512
TLN1	SPOCK2	Type 0	0.996707	0.996707
UBE2E3	PLEKHG2	Type 0	0.298507	0.298507
PLEKHM1	PLEKHG2	Type 0	0.997608	0.997608
GMEB2	PLEKHG2	Type 0	0.218958	0.218958
HPCAL1	C11orf75	Type 0	0.706884	0.706884
C11orf75	CCDC151	Type 0	0.210009	0.210009
PRKCB	TTC37	Type 0	0.204119	0.204119
TTC37	IKZF2	Type 0	0.999709	0.999709
MAGOH	LTBP4	Type 0	0.280546	0.280546
NDUFAF4	LTBP4	Type 0	0.282010	0.282010
TMC6	LTBP4	Type 0	0.499241	0.499241
ALG14	LTBP4	Type 0	0.507429	0.507429
LTBP4	TMC6	Type 0	0.500759	0.500759
MCM7	NOMO2	Type 0	0.237401	0.237401
NOMO3	NOMO2	Type 0	0.933438	0.933438
GZMK	MYO5C	Type 0	0.633011	0.633011
MVD	MYO5C	Type 0	0.222122	0.222122
RALY	MYO5C	Type 0	0.499411	0.499411
MYO5C	GZMK	Type 0	0.357320	0.357320
MYO5C	BRCA1	Type 0	0.335338	0.335338
SLC2A8	MCCC1	Type 0	0.218676	0.218676
RRP15	MCCC1	Type 0	0.269508	0.269508
POU2AF1	MCCC1	Type 0	0.902372	0.902372
EXT2	MCCC1	Type 0	0.285933	0.285933
IDH2	ANAPC13	Type 0	0.296820	0.296820
DIMT1L	ANAPC13	Type 0	0.989177	0.989177
HSPA14	ANAPC13	Type 0	0.296601	0.296601
ARMCX2	ANKRD57	Type 0	0.262253	0.262253
ISOC2	C10orf125	Type 0	0.844763	0.844763
C10orf125	SSNA1	Type 0	0.217925	0.217925
RHOT2	MKL1	Type 0	0.282835	0.282835
MKL1	DENND5A	Type 0	0.235894	0.235894
ARFGAP1	NFU1	Type 0	0.663130	0.663130
AP3D1	NFU1	Type 0	0.341320	0.341320
NFU1	UBE2T	Type 0	0.321017	0.321017
NFU1	MVP	Type 0	0.288952	0.288952
RASIP1	BTBD3	Type 0	0.677324	0.677324
AQP9	BTBD3	Type 0	0.457786	0.457786
ME1	BTBD3	Type 0	0.340970	0.340970
BTBD3	AQP9	Type 0	0.542214	0.542214
ICOSLG	CCDC97	Type 0	0.312118	0.312118
RANBP3	CCDC97	Type 0	0.901093	0.901093
CCDC97	CDKN2C	Type 0	0.208724	0.208724
CCDC97	KLHL21	Type 0	0.220103	0.220103
CCDC97	NPLOC4	Type 0	0.209195	0.209195
CTDSP2	VPS24	Type 0	0.281351	0.281351
RNF115	VPS24	Type 0	0.298818	0.298818
CFL1	VPS24	Type 0	0.989245	0.989245
RPA2	VPS24	Type 0	0.301576	0.301576
VPS24	VPS72	Type 0	0.266341	0.266341
STAG3	FAM107B	Type 0	0.484781	0.484781
FAM107B	STAG3	Type 0	0.515219	0.515219
FAM107B	RAB7L1	Type 0	0.226326	0.226326
CKS2	STXBP2	Type 0	0.550718	0.550718
RFNG	STXBP2	Type 0	0.812679	0.812679
TESK1	STXBP2	Type 0	0.243711	0.243711
STXBP2	LAPTM4B	Type 0	0.330243	0.330243
STXBP2	ITGAL	Type 0	0.971478	0.971478
ERCC1	POMT1	Type 0	0.445470	0.445470
HSPE1	POMT1	Type 0	0.899506	0.899506
POMT1	SGPP1	Type 0	0.965493	0.965493
POMT1	IRF1	Type 0	0.995139	0.995139
S100A4	RPS23	Type 0	0.782354	0.782354
LGALS3	RPS23	Type 0	0.298999	0.298999
ATP5G1	RPS23	Type 0	0.233735	0.233735
PRDX2	RPS23	Type 0	0.575286	0.575286
MRPL43	RPS23	Type 0	0.213272	0.213272
PCBD1	RPS23	Type 0	0.293004	0.293004
RPS23	S100A4	Type 0	0.217646	0.217646
RPS23	HLA-G	Type 0	0.299279	0.299279
HAX1	ARID4B	Type 0	0.987104	0.987104
MRPL11	ARID4B	Type 0	0.300405	0.300405
PRKAR1A	ARID4B	Type 0	0.225029	0.225029
NARF	WDR77	Type 0	0.300375	0.300375
ITFG2	WDR77	Type 0	0.301752	0.301752
SNRPD1	WDR77	Type 0	0.964900	0.964900
WDR77	SLC16A9	Type 0	0.208644	0.208644
WDR77	LSG1	Type 0	0.270085	0.270085
RB1	MLLT6	Type 0	0.302564	0.302564
SYVN1	MLLT6	Type 0	0.965980	0.965980
CNTNAP1	MLLT6	Type 0	0.302301	0.302301
CAPN1	MLLT6	Type 0	0.265999	0.265999
MSH3	MLLT6	Type 0	0.293836	0.293836
DNMT1	MLLT6	Type 0	0.222951	0.222951
MLLT6	CNTNAP1	Type 0	0.283473	0.283473
MGMT	PDE6B	Type 0	0.239165	0.239165
AMICA1	PDE6B	Type 0	0.298707	0.298707
EBP	PDE6B	Type 0	0.552055	0.552055
PDE6B	HLA-DRB1	Type 0	0.297279	0.297279
PDE6B	RASIP1	Type 0	0.235052	0.235052
PDE6B	CD36	Type 0	0.208211	0.208211
IL1B	FBN2	Type 0	0.626731	0.626731
TMEM158	FBN2	Type 0	0.463657	0.463657
FBN2	GHR	Type 0	0.320805	0.320805
FBN2	AFAP1L2	Type 0	0.335140	0.335140
FBN2	TMEM158	Type 0	0.536343	0.536343
CMBL	CRELD1	Type 0	0.456464	0.456464
HNRNPA0	CRELD1	Type 0	0.216804	0.216804
CRELD1	CMBL	Type 0	0.344023	0.344023
CCPG1	RUNX3	Type 0	0.945042	0.945042
ZBTB3	RUNX3	Type 0	0.307107	0.307107
POMT1	RUNX3	Type 0	0.322180	0.322180
RUNX3	SQSTM1	Type 0	0.286136	0.286136
RUNX3	SPATA20	Type 0	0.241400	0.241400
RPL36	CNNM3	Type 0	0.991558	0.991558
MRPL18	CNNM3	Type 0	0.300385	0.300385
NME2	CNNM3	Type 0	0.235891	0.235891
HIST2H2AA3	KLHL2	Type 0	0.909408	0.909408
HIST1H2BK	KLHL2	Type 0	0.370061	0.370061
UQCRB	KLHL2	Type 0	0.239223	0.239223
C9orf89	KLHL2	Type 0	0.276364	0.276364
CLCF1	CARS	Type 0	0.291348	0.291348
FANCL	CARS	Type 0	0.213895	0.213895
C2orf56	CARS	Type 0	0.846540	0.846540
FNBP1L	CARS	Type 0	0.257417	0.257417
HDAC4	CARS	Type 0	0.372106	0.372106
PURB	CARS	Type 0	0.232601	0.232601
PPIE	PIM3	Type 0	0.377622	0.377622
PRPF6	PIM3	Type 0	0.933406	0.933406
ADIPOR1	PIM3	Type 0	0.202588	0.202588
MAT2A	C10orf2	Type 0	0.584006	0.584006
RRP12	C10orf2	Type 0	0.224293	0.224293
MARS	C10orf2	Type 0	0.422922	0.422922
C10orf2	MAT2A	Type 0	0.338075	0.338075
C10orf2	RRP12	Type 0	0.718980	0.718980
C10orf2	TMEM45A	Type 0	0.258559	0.258559
C10orf2	SLC39A14	Type 0	0.324507	0.324507
STK38L	NAA25	Type 0	0.287700	0.287700
C12orf29	NAA25	Type 0	0.968578	0.968578
KPNA4	NAA25	Type 0	0.245835	0.245835
NAA25	TBC1D4	Type 0	0.293262	0.293262
PFN1	C2orf63	Type 0	0.995936	0.995936
C2orf63	C5orf54	Type 0	0.255915	0.255915
C2orf63	SLC1A1	Type 0	0.421772	0.421772
CELSR3	VAT1	Type 0	0.298867	0.298867
SLC23A2	VAT1	Type 0	0.291593	0.291593
DOCK6	VAT1	Type 0	0.310387	0.310387
SYNGR3	VAT1	Type 0	0.992321	0.992321
RPLP0	MBP	Type 0	0.991660	0.991660
MBP	FYN	Type 0	0.211392	0.211392
MCRS1	SLC43A3	Type 0	0.943192	0.943192
RNF113A	ING4	Type 0	0.971373	0.971373
MRPL55	UBE2M	Type 0	0.278460	0.278460
SF3B5	UBE2M	Type 0	0.982962	0.982962
CDC40	UBE2M	Type 0	0.296436	0.296436
RAD54L2	NAT10	Type 0	0.644318	0.644318
ABR	NAT10	Type 0	0.300404	0.300404
L3MBTL2	NAT10	Type 0	0.222565	0.222565
GEMIN4	NAT10	Type 0	0.494412	0.494412
ANAPC1	NAT10	Type 0	0.218351	0.218351
ABCF1	NAT10	Type 0	0.220490	0.220490
NAT10	L3MBTL2	Type 0	0.204055	0.204055
NAT10	GEMIN4	Type 0	0.505588	0.505588
NAT10	ADCY3	Type 0	0.299481	0.299481
NAT10	RPS6KA1	Type 0	0.297085	0.297085
CAPZA1	PLAA	Type 0	0.227061	0.227061
RNASEH2B	PLAA	Type 0	0.335679	0.335679
KMO	PLAA	Type 0	0.240892	0.240892
CLTC	PLAA	Type 0	0.889250	0.889250
PLAA	FAM98A	Type 0	0.233161	0.233161
CMTM7	UCHL1	Type 0	0.326390	0.326390
UCHL1	CMTM7	Type 0	0.424208	0.424208
PECR	NBN	Type 0	0.586004	0.586004
ABCE1	NBN	Type 0	0.227286	0.227286
NBN	C2orf88	Type 0	0.326707	0.326707
NBN	FAM116B	Type 0	0.242271	0.242271
NBN	ABCE1	Type 0	0.449576	0.449576
CECR1	SEMA4B	Type 0	0.288015	0.288015
MAP4K1	SEMA4B	Type 0	0.964251	0.964251
SEMA4B	CYTH4	Type 0	0.299005	0.299005
SEMA4B	REC8	Type 0	0.233760	0.233760
RPL10A	OSBPL8	Type 0	0.325082	0.325082
C4orf46	OSBPL8	Type 0	0.370306	0.370306
OSBPL8	RPL10A	Type 0	0.207380	0.207380
OSBPL8	C4orf46	Type 0	0.618522	0.618522
PFKL	PNPLA6	Type 0	0.527946	0.527946
NISCH	PNPLA6	Type 0	0.247406	0.247406
ARHGAP4	PNPLA6	Type 0	0.291404	0.291404
MYO9B	PNPLA6	Type 0	0.483748	0.483748
PNPLA6	ARHGAP4	Type 0	0.706771	0.706771
PNPLA6	MYO9B	Type 0	0.516252	0.516252
DTYMK	SNX12	Type 0	0.297355	0.297355
PMS2	SNX12	Type 0	0.272912	0.272912
SNX20	SNX12	Type 0	0.233427	0.233427
OGG1	SNX12	Type 0	0.981331	0.981331
SMPD4	SNX12	Type 0	0.300767	0.300767
WDR6	DLST	Type 0	0.232203	0.232203
TMBIM6	DLST	Type 0	0.398693	0.398693
SOD2	DLST	Type 0	0.293615	0.293615
ANAPC10	DLST	Type 0	0.990417	0.990417
KRTCAP2	VAMP8	Type 0	0.933427	0.933427
VAMP8	DUSP23	Type 0	1.000000	1.000000
JUP	ING1	Type 0	0.233276	0.233276
ING1	JUP	Type 0	0.766724	0.766724
ING1	FOXO1	Type 0	0.285831	0.285831
IFITM2	SKA2	Type 0	0.875841	0.875841
BOLA3	SKA2	Type 0	0.329186	0.329186
SKA2	HMHB1	Type 0	0.930503	0.930503
SNF8	ZFAND5	Type 0	0.364999	0.364999
NUDT1	ZFAND5	Type 0	0.245938	0.245938
MRPL17	ZFAND5	Type 0	0.903065	0.903065
ZFAND5	RABEP1	Type 0	0.299908	0.299908
ZFAND5	EAF2	Type 0	0.261871	0.261871
ZFAND5	BFSP2	Type 0	0.539597	0.539597
ZFAND5	NR3C1	Type 0	0.664765	0.664765
ZFAND5	HTATIP2	Type 0	0.956612	0.956612
ZFAND5	CABC1	Type 0	0.297242	0.297242
SRP72	UBE2J1	Type 0	0.979240	0.979240
UBE2J1	EGR2	Type 0	0.275162	0.275162
UBE2J1	KIAA1370	Type 0	0.992965	0.992965
PUS7	CAPN12	Type 0	0.297306	0.297306
ADA	CAPN12	Type 0	0.814512	0.814512
TRA2B	CAPN12	Type 0	0.474914	0.474914
CAPN12	STEAP3	Type 0	0.284247	0.284247
SAFB	TYK2	Type 0	0.514363	0.514363
HMHA1	TYK2	Type 0	0.237942	0.237942
SCAP	TYK2	Type 0	0.509343	0.509343
FUK	TYK2	Type 0	0.309188	0.309188
TYK2	SCAP	Type 0	0.490657	0.490657
PTP4A3	ME1	Type 0	0.499506	0.499506
TMUB1	ME1	Type 0	0.252361	0.252361
ME1	ANKRD57	Type 0	0.295082	0.295082
ME1	NRCAM	Type 0	0.865404	0.865404
NDUFS7	DCI	Type 0	0.314278	0.314278
ALKBH7	DCI	Type 0	0.545171	0.545171
DCI	TRAPPC6A	Type 0	0.214443	0.214443
DCI	ITPA	Type 0	0.988227	0.988227
DCI	C6orf1	Type 0	0.317862	0.317862
DCI	ZNF428	Type 0	0.789971	0.789971
PDE7A	PADI4	Type 0	0.995846	0.995846
CLDN23	PADI4	Type 0	0.228477	0.228477
PADI4	RAB38	Type 0	0.999038	0.999038
PADI4	AUTS2	Type 0	0.910210	0.910210
PADI4	PTPLA	Type 0	0.258867	0.258867
EXOSC5	ASF1A	Type 0	0.990557	0.990557
HLA-F	ASF1A	Type 0	0.299280	0.299280
TUBA1A	C1orf56	Type 0	0.475594	0.475594
SNX16	C1orf56	Type 0	0.876074	0.876074
C8orf82	COL7A1	Type 0	0.326975	0.326975
PPM1F	COL7A1	Type 0	0.883265	0.883265
CCNH	COL7A1	Type 0	0.206452	0.206452
SYNGR3	COL7A1	Type 0	0.263245	0.263245
GSTZ1	TMEM180	Type 0	0.996795	0.996795
STARD5	TMEM180	Type 0	0.295870	0.295870
ZNF526	TMEM180	Type 0	0.299270	0.299270
TMUB1	C19orf22	Type 0	0.479193	0.479193
RHOT2	C19orf22	Type 0	0.255480	0.255480
C19orf22	PTP4A3	Type 0	0.323220	0.323220
C19orf22	TMUB1	Type 0	0.412506	0.412506
KRTAP17-1	SLC10A2	Type 0	0.413314	0.413314
SLC10A2	AICDA	Type 0	0.269231	0.269231
USP5	AP1G2	Type 0	0.719647	0.719647
UBA1	AP1G2	Type 0	0.365422	0.365422
AP1G2	USP5	Type 0	0.260367	0.260367
AP1G2	TACC3	Type 0	0.407533	0.407533
ARF5	SHPRH	Type 0	0.989528	0.989528
MRPS12	WBSCR22	Type 0	0.555047	0.555047
TMEM208	WBSCR22	Type 0	0.323892	0.323892
EIF6	WBSCR22	Type 0	0.489465	0.489465
