Parent	Child	relationType	edgeScore	Freq
CETN2	DYNC2LI1	Type 0	0.315873	0.315873
DYNC2LI1	MKL2	Type 0	0.445758	0.445758
DYNC2LI1	PEX7	Type 0	0.220486	0.220486
DYNC2LI1	SMARCA1	Type 0	0.244671	0.244671
DYNC2LI1	CETN2	Type 0	0.684127	0.684127
GPX3	PALMD	Type 0	0.269993	0.269993
PALMD	AKR1C2	Type 0	0.452800	0.452800
PALMD	AKR1C1	Type 0	0.512750	0.512750
PALMD	GNAL	Type 0	0.988119	0.988119
FLJ11292	C19orf40	Type 0	0.624620	0.624620
CXorf21	C19orf40	Type 0	0.271349	0.271349
APBA3	C19orf40	Type 0	0.247123	0.247123
C19orf40	TIMM17A	Type 0	0.251129	0.251129
C19orf40	PBRM1	Type 0	0.232401	0.232401
MELK	SLC7A5	Type 0	0.216312	0.216312
CDC20	SLC7A5	Type 0	0.299524	0.299524
PCDHB17	CDH22	Type 0	0.994447	0.994447
CDH22	DUT	Type 0	1.000000	1.000000
C5orf4	C1orf68	Type 0	0.774673	0.774673
LY6G6C	C1orf68	Type 0	0.493696	0.493696
C1orf68	SPRR1A	Type 0	0.978971	0.978971
C1orf68	ZNF589	Type 0	0.274118	0.274118
C1orf68	LY6G6C	Type 0	0.506304	0.506304
C1orf68	D4S234E	Type 0	0.257587	0.257587
GATA3	GREB1	Type 0	0.304487	0.304487
GATA3	CA12	Type 0	0.774547	0.774547
PPFIBP1	PAX3	Type 0	0.207957	0.207957
PLCL2	PAX3	Type 0	0.855930	0.855930
PAX3	TPMT	Type 0	0.204348	0.204348
CHMP4A	SAP18	Type 0	0.300731	0.300731
NDUFAF1	SAP18	Type 0	1.000000	1.000000
SAP18	SPAG16	Type 0	0.200608	0.200608
MID1	FAM57A	Type 0	0.295851	0.295851
SCHIP1	FAM57A	Type 0	0.227636	0.227636
CXCL3	FAM57A	Type 0	0.991480	0.991480
SIGIRR	FAM57A	Type 0	0.295995	0.295995
PSAT1	FAM57A	Type 0	0.379461	0.379461
FAM57A	GAL	Type 0	0.276102	0.276102
PLAU	TPM4	Type 0	0.978453	0.978453
ACTN1	TPM4	Type 0	0.203467	0.203467
KLF10	TPM4	Type 0	0.296540	0.296540
FNDC3B	TPM4	Type 0	0.300200	0.300200
ACP5	SLC38A6	Type 0	0.814751	0.814751
MFSD1	SLC38A6	Type 0	0.542868	0.542868
SLC38A6	DMXL2	Type 0	0.313600	0.313600
SLC38A6	GPR137B	Type 0	0.312522	0.312522
EEA1	MYST3	Type 0	0.300942	0.300942
IKBKB	MYST3	Type 0	0.226168	0.226168
CCDC106	MYST3	Type 0	0.297854	0.297854
MAGEB4	MYST3	Type 0	0.283126	0.283126
LOC100132773///LOC100131868///LOC100129064///PPP4R2	MYST3	Type 0	0.276408	0.276408
HAUS3	MYST3	Type 0	1.000000	1.000000
GATA3	ESR1	Type 0	0.786584	0.786584
ESR1	GREB1	Type 0	0.864065	0.864065
C11orf73	PICALM	Type 0	0.277778	0.277778
ITGB1	PICALM	Type 0	0.307162	0.307162
SNX2	PICALM	Type 0	0.259733	0.259733
ATXN1	PICALM	Type 0	0.340468	0.340468
PICALM	MAP3K8	Type 0	0.277219	0.277219
PICALM	ATXN1	Type 0	0.391478	0.391478
ELAVL1	XPO1	Type 0	0.996181	0.996181
TARDBP	XPO1	Type 0	0.286188	0.286188
XPO1	FBXO11	Type 0	0.201599	0.201599
XPO1	SNRPD3	Type 0	0.211097	0.211097
XPO1	CCT7	Type 0	0.200406	0.200406
XPO1	CCT4	Type 0	0.297315	0.297315
ID4	MTCH1	Type 0	0.220439	0.220439
CRYAB	MTCH1	Type 0	0.208181	0.208181
SOX10	MTCH1	Type 0	0.226341	0.226341
ART3	MTCH1	Type 0	0.991554	0.991554
LRRFIP1	MTCH1	Type 0	0.226642	0.226642
KDM4B	MTCH1	Type 0	0.239611	0.239611
RPS10	MTCH1	Type 0	0.298092	0.298092
BAT3	MTCH1	Type 0	0.296388	0.296388
TRIM9	SLC22A18	Type 0	0.298215	0.298215
PPIG	AP3D1	Type 0	0.541915	0.541915
C5orf4	AP3D1	Type 0	0.299457	0.299457
AP3D1	FAM50A	Type 0	0.227907	0.227907
RECQL5	TRIM17	Type 0	0.855321	0.855321
RGS6	TRIM17	Type 0	0.216495	0.216495
GNAT1	TRIM17	Type 0	0.298318	0.298318
TRIM17	MLL4	Type 0	0.299367	0.299367
TRIM17	TNNI3	Type 0	0.989083	0.989083
PIP	LTF	Type 0	0.295497	0.295497
GLT8D1	NBR1	Type 0	0.213626	0.213626
NDFIP1	NBR1	Type 0	0.632791	0.632791
BECN1	NBR1	Type 0	0.502037	0.502037
NBR1	IL6ST	Type 0	0.219103	0.219103
NBR1	GLRB	Type 0	0.221877	0.221877
NBR1	ALDH3A2	Type 0	1.000000	1.000000
NBR1	SERINC1	Type 0	0.204719	0.204719
NBR1	SERPINB6	Type 0	0.499265	0.499265
NBR1	BECN1	Type 0	0.497963	0.497963
NBR1	CCPG1	Type 0	0.329936	0.329936
NBR1	CREBL2	Type 0	0.243974	0.243974
NBR1	MEIS3P1	Type 0	0.640423	0.640423
SRGAP3	CA1	Type 0	0.887927	0.887927
CA1	C2orf56	Type 0	0.240843	0.240843
DLGAP5	SLC46A3	Type 0	0.971002	0.971002
CREBL2	SLC46A3	Type 0	0.294195	0.294195
TSPAN4	SLC46A3	Type 0	0.336490	0.336490
ACADVL	SLC46A3	Type 0	0.296128	0.296128
ZNF236	DMWD	Type 0	0.910538	0.910538
DMWD	MRPL19	Type 0	1.000000	1.000000
DMWD	MCCC1	Type 0	1.000000	1.000000
DMWD	NR1D1///THRA	Type 0	0.957609	0.957609
DCK	RBPMS	Type 0	0.365978	0.365978
RAN	RBPMS	Type 0	0.202784	0.202784
RBPMS	SLC12A2	Type 0	0.351950	0.351950
FKSG49	C21orf96	Type 0	0.441690	0.441690
C21orf96	MBIP	Type 0	0.298976	0.298976
C21orf96	BIRC3	Type 0	0.256805	0.256805
C21orf96	DHRS7B	Type 0	0.244554	0.244554
C21orf96	KIAA0485	Type 0	1.000000	1.000000
C21orf96	DDR2	Type 0	0.286170	0.286170
COL6A3	PDGFRB	Type 0	0.928937	0.928937
PAIP1	NDUFS6	Type 0	0.220290	0.220290
NDUFS6	BOLA2B///BOLA2	Type 0	0.297497	0.297497
WNT6	ATP7B	Type 0	0.962928	0.962928
ATP7B	LRP12	Type 0	1.000000	1.000000
COL1A2	COL3A1	Type 0	0.742129	0.742129
PNO1	NRCAM	Type 0	0.903365	0.903365
NRCAM	C10orf137	Type 0	0.213650	0.213650
RNF14	MEGF9	Type 0	0.366089	0.366089
RNF14	GSPT1	Type 0	0.382288	0.382288
TTF2	NRAS	Type 0	0.268565	0.268565
CHEK1	NRAS	Type 0	0.964970	0.964970
GNAI3	NRAS	Type 0	0.298721	0.298721
MSH2	NRAS	Type 0	0.394134	0.394134
IGLL3	IGL@	Type 0	0.316574	0.316574
IGL@	IGLL3	Type 0	0.553693	0.553693
APOO	RAB3IL1	Type 0	0.700000	0.700000
RAB3IL1	REST	Type 0	0.422098	0.422098
RAB3IL1	ATP12A	Type 0	0.266866	0.266866
RAB3IL1	TPSB2///TPSAB1	Type 0	0.248056	0.248056
RAB3IL1	CTR9	Type 0	0.416619	0.416619
IL1R2	GNAS	Type 0	0.216970	0.216970
ACTN4	GNAS	Type 0	0.225172	0.225172
YTHDF1	GNAS	Type 0	0.998184	0.998184
IRS1	KIAA0802	Type 0	0.211001	0.211001
GDF15	KIAA0802	Type 0	0.999723	0.999723
PAWR	KIAA0802	Type 0	0.244692	0.244692
ZNF24	KIAA0802	Type 0	0.300056	0.300056
SOBP	KIAA0802	Type 0	0.291700	0.291700
CD27	KIAA0802	Type 0	0.299851	0.299851
GATA3	EEF1A2	Type 0	0.300323	0.300323
PAFAH1B3	ATP6V0E2	Type 0	0.279275	0.279275
NCBP1	OAS3	Type 0	0.293333	0.293333
CLPB	OAS3	Type 0	0.298246	0.298246
LOC157627	MAPKAP1	Type 0	0.278585	0.278585
TACR2	MAPKAP1	Type 0	0.997636	0.997636
MAPKAP1	NACC2	Type 0	0.295982	0.295982
CA12	NAT1	Type 0	0.209904	0.209904
ESR1	NAT1	Type 0	0.804768	0.804768
MRPL20	LRRC47	Type 0	0.488967	0.488967
LIMS1	LRRC47	Type 0	0.797474	0.797474
LRRC47	MRPL20	Type 0	0.511033	0.511033
CSE1L	ADNP	Type 0	0.240500	0.240500
DPM1	ADNP	Type 0	0.831607	0.831607
TARDBP	ADNP	Type 0	0.256903	0.256903
ADNP	PTPN1	Type 0	0.416067	0.416067
APOO	ZBTB40	Type 0	0.260033	0.260033
PLCD1	ZBTB40	Type 0	0.542078	0.542078
ZBTB40	PTPN12	Type 0	0.208391	0.208391
ZBTB40	NQO2	Type 0	0.300038	0.300038
ZBTB40	PLCD1	Type 0	0.457922	0.457922
ZBTB40	GAGE12F///GAGE2A///GAGE12G///GAGE2B///GAGE2E///GAGE12I///GAGE7///GAGE4///GAGE2C	Type 0	0.298320	0.298320
PROM1	PLCH1	Type 0	0.259978	0.259978
PLCH1	IL26	Type 0	0.297546	0.297546
RNF6	POMP	Type 0	0.278136	0.278136
SSBP1	POMP	Type 0	1.000000	1.000000
CNR2	GPR182	Type 0	0.272635	0.272635
DYRK1A	GPR182	Type 0	0.731297	0.731297
GPR182	RPL27A	Type 0	0.437250	0.437250
GPR182	DKFZP564C196	Type 0	0.227865	0.227865
IGLL3	IGLV2-14///IGLC2///IGL@	Type 0	0.237454	0.237454
IGL@	IGLV2-14///IGLC2///IGL@	Type 0	0.529555	0.529555
IGLV2-14///IGLC2///IGL@	IGHV4-31///IGHM///IGHG2///IGHG1///IGH@	Type 0	0.896006	0.896006
IGLV2-14///IGLC2///IGL@	IGL@	Type 0	0.470445	0.470445
ACSL1	BCL6	Type 0	0.998969	0.998969
CASP1	BCL6	Type 0	0.242440	0.242440
ITM2B	BCL6	Type 0	0.295495	0.295495
WDR61	TTC30A	Type 0	0.298307	0.298307
CYB5R1	TTC30A	Type 0	0.300431	0.300431
DYNC2LI1	TTC30A	Type 0	1.000000	1.000000
TTC30A	KAL1	Type 0	0.206174	0.206174
CXCR2	FRAT1	Type 0	0.236527	0.236527
NFE2	FRAT1	Type 0	0.972002	0.972002
FRAT1	FRAT2	Type 0	0.208920	0.208920
FRAT1	LAD1	Type 0	0.451005	0.451005
FRAT1	DBN1	Type 0	0.272727	0.272727
ZNF236	TMEM189-UBE2V1///UBE2V1	Type 0	0.785136	0.785136
TMEM189-UBE2V1///UBE2V1	RNF114	Type 0	0.205821	0.205821
CCDC92	GSTK1	Type 0	0.271839	0.271839
IL1B	GSTK1	Type 0	0.232379	0.232379
CCNG1	GSTK1	Type 0	0.297089	0.297089
C7orf23	GSTK1	Type 0	1.000000	1.000000
UROD	GSTK1	Type 0	0.294188	0.294188
CMPK1	GSTK1	Type 0	0.293125	0.293125
HNRNPR	HCFC1	Type 0	0.991739	0.991739
TARDBP	HCFC1	Type 0	0.252194	0.252194
HCFC1	DNMT1	Type 0	0.204082	0.204082
HCFC1	TMEM109	Type 0	0.291637	0.291637
HCFC1	LRPPRC	Type 0	0.298441	0.298441
HCFC1	INPP5E	Type 0	0.213055	0.213055
ADH1B	FABP4	Type 0	0.941135	0.941135
HLA-DPA1	LY75	Type 0	0.296830	0.296830
VCAM1	LY75	Type 0	0.993048	0.993048
SPOCK2	LY75	Type 0	0.286996	0.286996
MBNL1	LY75	Type 0	0.213818	0.213818
CPSF6	ZNF140	Type 0	0.373432	0.373432
CAND1	ZNF140	Type 0	1.000000	1.000000
CDKN1B	ARID1A	Type 0	0.297952	0.297952
SRSF10	ARID1A	Type 0	0.999797	0.999797
CTCF	ARID1A	Type 0	0.211728	0.211728
PCDHB17	CNR1	Type 0	0.210318	0.210318
CPSF6	C12orf44	Type 0	0.999887	0.999887
HLA-DPA1	CTSH	Type 0	0.249605	0.249605
HLA-DMA	CTSH	Type 0	0.990281	0.990281
PSAP	CTSH	Type 0	0.300781	0.300781
MLF2	TULP3	Type 0	0.969865	0.969865
TULP3	MSLN	Type 0	0.367169	0.367169
TULP3	CDC42BPA	Type 0	1.000000	1.000000
TULP3	ACTN4	Type 0	0.293214	0.293214
TULP3	WNK1	Type 0	0.623803	0.623803
DMXL1	HERC1	Type 0	0.297570	0.297570
DPP8	HERC1	Type 0	0.995921	0.995921
HERC1	TPCN1	Type 0	0.297498	0.297498
IGKV1OR2-118	LOC652493///LOC650405///IGK@///IGKC	Type 0	0.221531	0.221531
GNL2	C1orf109	Type 0	0.428037	0.428037
C1orf109	CRYZ	Type 0	0.263339	0.263339
PSEN1	ATP6V1D	Type 0	0.971974	0.971974
PIGH	ATP6V1D	Type 0	0.300590	0.300590
ATP6V1D	NEAT1	Type 0	0.296651	0.296651
ATP6V1D	FTH1	Type 0	0.262951	0.262951
ATP6V1D	RDH11	Type 0	0.298281	0.298281
CENPF	HJURP	Type 0	0.226423	0.226423
DLGAP5	HJURP	Type 0	0.350944	0.350944
KIF4A	HJURP	Type 0	0.815713	0.815713
HJURP	PEG3	Type 0	0.284493	0.284493
HJURP	ITPR3	Type 0	0.293651	0.293651
HJURP	CBS	Type 0	0.222222	0.222222
HJURP	EIF2C2	Type 0	0.993126	0.993126
GBP1	NMI	Type 0	0.880718	0.880718
LYN	NMI	Type 0	0.213088	0.213088
PSMB9	NMI	Type 0	0.301765	0.301765
IFIH1	NMI	Type 0	0.240577	0.240577
CASP1	NMI	Type 0	0.299197	0.299197
GNAI2	HMBS	Type 0	0.888588	0.888588
HMBS	DCAF6	Type 0	0.763825	0.763825
HMBS	SCP2	Type 0	1.000000	1.000000
HMBS	LPGAT1	Type 0	0.246714	0.246714
HMBS	SLC25A44	Type 0	0.582788	0.582788
HMBS	RNPEP	Type 0	0.469901	0.469901
HMBS	FAM120A	Type 0	0.297482	0.297482
HMBS	GALNT1	Type 0	0.262736	0.262736
HMBS	EIF4A2	Type 0	0.244574	0.244574
HMBS	HADHB	Type 0	0.313553	0.313553
HMBS	LARP1	Type 0	0.205312	0.205312
HMBS	MAEA	Type 0	0.993260	0.993260
HMBS	WASL	Type 0	0.426598	0.426598
HMBS	TFAP4	Type 0	0.270567	0.270567
LOC652493///LOC650405///IGK@///IGKC	LOC652493	Type 0	0.506050	0.506050
IGKV1OR2-118	LOC652493	Type 0	0.252375	0.252375
LOC652493	LOC100130100	Type 0	0.698105	0.698105
LOC652493	LOC652493///LOC650405///IGK@///IGKC	Type 0	0.493950	0.493950
LOC652493	IGKV1OR2-118	Type 0	0.615106	0.615106
ARHGAP25	CD97	Type 0	0.257726	0.257726
CD97	HLA-J///HLA-H///HLA-G///HLA-B///HLA-A	Type 0	0.238009	0.238009
PIK3CD	SP140	Type 0	0.283497	0.283497
PVRIG	SP140	Type 0	0.915635	0.915635
SP140	HERC5	Type 0	0.210280	0.210280
GATA3	SLC39A6	Type 0	0.226761	0.226761
SLC39A6	CPB1	Type 0	0.257231	0.257231
SLC39A6	MSMB	Type 0	0.302009	0.302009
C1D	NDUFB6	Type 0	1.000000	1.000000
COX7BP1	NDUFB6	Type 0	0.225711	0.225711
NDUFB6	DNAJA1	Type 0	0.929991	0.929991
AP1AR	VAPA	Type 0	0.297733	0.297733
SEH1L	VAPA	Type 0	0.338072	0.338072
NDUFV2	VAPA	Type 0	0.679344	0.679344
GNAI2	VAPA	Type 0	0.232402	0.232402
SLC25A16	TAS2R16	Type 0	0.915059	0.915059
