Parent	Child	BS.Prob	edgeScore	BS.Gain	BS.Direction	EdgeType	BS.up/down	BS.EdgeTypeRatio
MYL6B	ACTA2	0.284900	0.284900	0.000000	0.904528	3	unknown	nan/nan/nan
SOD2	ACTA2	0.230200	0.230200	0.000000	0.774978	3	unknown	nan/nan/nan
SP5	ACTA2	0.070000	0.070000	0.000000	0.568571	3	unknown	nan/nan/nan
ACTA2	SULT4A1	0.052400	0.052400	0.000000	0.790076	3	unknown	nan/nan/nan
WNT4	ACTA2	0.050300	0.050300	0.000000	0.974155	3	unknown	nan/nan/nan
BCAR1	ACTB	0.179200	0.179200	0.000000	0.724888	3	unknown	nan/nan/nan
CLK3	ACTB	0.136600	0.136600	0.000000	0.568082	3	unknown	nan/nan/nan
ACTB	DEPDC7	0.096400	0.096400	0.000000	0.913900	3	unknown	nan/nan/nan
ACTB	FZD8	0.076200	0.076200	0.000000	0.838583	3	unknown	nan/nan/nan
GNA13	ACTB	0.075800	0.075800	0.000000	0.984169	3	unknown	nan/nan/nan
HMGCS1	ACTB	0.320700	0.320700	0.000000	0.649517	3	unknown	nan/nan/nan
IRAK1	ACTB	0.076800	0.076800	0.000000	0.993490	3	unknown	nan/nan/nan
ACTB	ITGAE	0.053000	0.053000	0.000000	0.850943	3	unknown	nan/nan/nan
KLK3	ACTB	0.287500	0.287500	0.000000	0.864696	3	unknown	nan/nan/nan
LOC100130557	ACTB	0.127100	0.127100	0.000000	0.975610	3	unknown	nan/nan/nan
ACTB	MAP2K4	0.374500	0.374500	0.000000	0.567423	3	unknown	nan/nan/nan
ACTB	MT1F	0.110900	0.110900	0.000000	0.833183	3	unknown	nan/nan/nan
ACTB	MT3	0.121000	0.121000	0.000000	0.793388	3	unknown	nan/nan/nan
NFKB1	ACTB	0.057000	0.057000	0.000000	0.924561	3	unknown	nan/nan/nan
ACTB	NNMT	0.178300	0.178300	0.000000	0.905777	3	unknown	nan/nan/nan
NRN1	ACTB	0.078900	0.078900	0.000000	0.910013	3	unknown	nan/nan/nan
ORM1	ACTB	0.275800	0.275800	0.000000	0.940899	3	unknown	nan/nan/nan
ACTB	PAK2	0.052900	0.052900	0.000000	0.954631	3	unknown	nan/nan/nan
RPL18A	ACTB	0.359100	0.359100	0.000000	0.871067	3	unknown	nan/nan/nan
ACTB	RPS6KA3	0.050200	0.050200	0.000000	0.541833	3	unknown	nan/nan/nan
SLC16A6	ACTB	0.052100	0.052100	0.000000	0.641075	3	unknown	nan/nan/nan
ACTB	SLC25A37	0.061400	0.061400	0.000000	0.656352	3	unknown	nan/nan/nan
SOD2	ACTB	0.152100	0.152100	0.000000	0.522025	3	unknown	nan/nan/nan
SOS2	ACTB	0.182200	0.182200	0.000000	0.913831	3	unknown	nan/nan/nan
SPPL2B	ACTB	0.138100	0.138100	0.000000	0.835626	3	unknown	nan/nan/nan
STX1A	ACTB	0.257600	0.257600	0.000000	0.973602	3	unknown	nan/nan/nan
ACTB	THBS1	0.544200	0.544200	0.000000	0.630834	3	unknown	nan/nan/nan
ACTB	TINF2	0.059700	0.059700	0.000000	0.542714	3	unknown	nan/nan/nan
TNC	ACTB	0.086100	0.086100	0.000000	0.524971	3	unknown	nan/nan/nan
ACTB	TNFRSF1A	0.057100	0.057100	0.000000	0.614711	3	unknown	nan/nan/nan
UTP18	ACTB	0.099000	0.099000	0.000000	0.625253	3	unknown	nan/nan/nan
ALK	ACTN1	0.125700	0.125700	0.000000	0.634845	3	unknown	nan/nan/nan
AVP	ACTN1	0.081700	0.081700	0.000000	0.649939	3	unknown	nan/nan/nan
CAV3	ACTN1	0.135800	0.135800	0.000000	0.844624	3	unknown	nan/nan/nan
CCDC3	ACTN1	0.145900	0.145900	0.000000	0.607265	3	unknown	nan/nan/nan
CTNNB1	ACTN1	0.357200	0.357200	0.000000	0.630739	3	unknown	nan/nan/nan
CYP27B1	ACTN1	0.052800	0.052800	0.000000	0.537879	3	unknown	nan/nan/nan
ACTN1	CYR61	0.090900	0.090900	0.000000	0.792079	3	unknown	nan/nan/nan
ACTN1	DAB2	0.121800	0.121800	0.000000	0.707718	3	unknown	nan/nan/nan
ACTN1	ELK3	0.082900	0.082900	0.000000	0.934861	3	unknown	nan/nan/nan
FAM110C	ACTN1	0.070900	0.070900	0.000000	0.973202	3	unknown	nan/nan/nan
HGS	ACTN1	0.111700	0.111700	0.000000	0.955237	3	unknown	nan/nan/nan
HIST1H3D	ACTN1	0.070100	0.070100	0.000000	0.767475	3	unknown	nan/nan/nan
ACTN1	HMOX1	0.083500	0.083500	0.000000	0.888623	3	unknown	nan/nan/nan
IL6	ACTN1	0.058700	0.058700	0.000000	0.972743	3	unknown	nan/nan/nan
ACTN1	ILDR1	0.230000	0.230000	0.000000	0.879130	3	unknown	nan/nan/nan
IRAK1	ACTN1	0.052300	0.052300	0.000000	1.000000	3	unknown	nan/nan/nan
ACTN1	IRF1	0.156100	0.156100	0.000000	0.571429	3	unknown	nan/nan/nan
ACTN1	ITGB1	0.188400	0.188400	0.000000	0.786624	3	unknown	nan/nan/nan
ITGB6	ACTN1	0.335300	0.335300	0.000000	0.939755	3	unknown	nan/nan/nan
MKNK2	ACTN1	0.103900	0.103900	0.000000	0.946102	3	unknown	nan/nan/nan
MN1	ACTN1	0.056000	0.056000	0.000000	0.605357	3	unknown	nan/nan/nan
NFATC3	ACTN1	0.155600	0.155600	0.000000	0.536632	3	unknown	nan/nan/nan
NRG1	ACTN1	0.079900	0.079900	0.000000	0.699625	3	unknown	nan/nan/nan
NUDT6	ACTN1	0.074200	0.074200	0.000000	0.904313	3	unknown	nan/nan/nan
PDE4C	ACTN1	0.125700	0.125700	0.000000	0.992840	3	unknown	nan/nan/nan
ACTN1	PGF	0.129600	0.129600	0.000000	0.850309	3	unknown	nan/nan/nan
PIK3R2	ACTN1	0.063100	0.063100	0.000000	0.541997	3	unknown	nan/nan/nan
ACTN1	PLA2G12A	0.052300	0.052300	0.000000	0.539197	3	unknown	nan/nan/nan
ACTN1	PLAT	0.063300	0.063300	0.000000	0.690363	3	unknown	nan/nan/nan
PNPLA3	ACTN1	0.101500	0.101500	0.000000	0.993103	3	unknown	nan/nan/nan
RCOR1	ACTN1	0.368600	0.368600	0.000000	0.886869	3	unknown	nan/nan/nan
SGCA	ACTN1	0.136800	0.136800	0.000000	0.985380	3	unknown	nan/nan/nan
ACTN1	SLC16A6	0.195300	0.195300	0.000000	0.547363	3	unknown	nan/nan/nan
SMAD2	ACTN1	0.071600	0.071600	0.000000	0.963687	3	unknown	nan/nan/nan
SOX8	ACTN1	0.051400	0.051400	0.000000	1.000000	3	unknown	nan/nan/nan
ACTN1	TXNIP	0.076500	0.076500	0.000000	0.526797	3	unknown	nan/nan/nan
UTP18	ACTN1	0.217700	0.217700	0.000000	0.919614	3	unknown	nan/nan/nan
ACTN1	VEGFA	0.102300	0.102300	0.000000	0.946237	3	unknown	nan/nan/nan
ACTN1	WNT5A	0.140600	0.140600	0.000000	0.687055	3	unknown	nan/nan/nan
ACTN1	YWHAB	0.212600	0.212600	0.000000	0.836783	3	unknown	nan/nan/nan
ZNF554	ACTN1	0.091800	0.091800	0.000000	0.508715	3	unknown	nan/nan/nan
ACTN3	ADCY9	0.054000	0.054000	0.000000	0.937037	3	unknown	nan/nan/nan
ACTN3	ARL4C	0.398900	0.398900	0.000000	0.653046	3	unknown	nan/nan/nan
CASP2	ACTN3	0.120700	0.120700	0.000000	0.815244	3	unknown	nan/nan/nan
ACTN3	CD68	0.501600	0.501600	0.000000	0.807018	3	unknown	nan/nan/nan
ACTN3	CYB561D1	0.086200	0.086200	0.000000	0.621810	3	unknown	nan/nan/nan
ACTN3	EFEMP1	0.146800	0.146800	0.000000	0.698910	3	unknown	nan/nan/nan
FAM129B	ACTN3	0.486000	0.486000	0.000000	0.655556	3	unknown	nan/nan/nan
ACTN3	GOT1	0.320800	0.320800	0.000000	0.900873	3	unknown	nan/nan/nan
ACTN3	GRB2	0.565600	0.565600	0.000000	0.993989	3	unknown	nan/nan/nan
ACTN3	IL1B	0.125700	0.125700	0.000000	0.856006	3	unknown	nan/nan/nan
ACTN3	IVL	0.082900	0.082900	0.000000	0.817853	3	unknown	nan/nan/nan
ACTN3	LEMD1	0.147900	0.147900	0.000000	0.887762	3	unknown	nan/nan/nan
ACTN3	MAP2K3	0.051400	0.051400	0.000000	0.902724	3	unknown	nan/nan/nan
MAP3K5	ACTN3	0.074300	0.074300	0.000000	0.806191	3	unknown	nan/nan/nan
ACTN3	MBOAT2	0.070500	0.070500	0.000000	0.973050	3	unknown	nan/nan/nan
ACTN3	MEX3B	0.234800	0.234800	0.000000	0.736797	3	unknown	nan/nan/nan
ACTN3	MYL9	0.131600	0.131600	0.000000	0.756079	3	unknown	nan/nan/nan
ACTN3	NCOR1	0.084500	0.084500	0.000000	0.559763	3	unknown	nan/nan/nan
ACTN3	PAK2	0.611600	0.611600	0.000000	0.671190	3	unknown	nan/nan/nan
ACTN3	PDK1	0.088100	0.088100	0.000000	0.750284	3	unknown	nan/nan/nan
RHOB	ACTN3	0.827900	0.827900	0.000000	0.545960	3	unknown	nan/nan/nan
ACTN3	RPS6KA1	0.145100	0.145100	0.000000	0.711234	3	unknown	nan/nan/nan
ACTN3	SH3TC1	0.096200	0.096200	0.000000	0.883576	3	unknown	nan/nan/nan
STAT6	ACTN3	0.173800	0.173800	0.000000	0.581703	3	unknown	nan/nan/nan
ACTN3	TNFRSF1A	0.114200	0.114200	0.000000	0.793345	3	unknown	nan/nan/nan
UBE2L6	ACTN3	0.370500	0.370500	0.000000	0.698516	3	unknown	nan/nan/nan
VIM	ACTN3	0.622200	0.622200	0.000000	0.619415	3	unknown	nan/nan/nan
ACTN4	ADCY7	0.058000	0.058000	0.000000	0.951724	3	unknown	nan/nan/nan
ACTN4	ASNS	0.061700	0.061700	0.000000	0.823339	3	unknown	nan/nan/nan
CAV1	ACTN4	0.074700	0.074700	0.000000	0.539491	3	unknown	nan/nan/nan
ACTN4	CDKN1A	0.057200	0.057200	0.000000	0.687063	3	unknown	nan/nan/nan
ACTN4	CEBPB	0.124200	0.124200	0.000000	0.620773	3	unknown	nan/nan/nan
CMTM7	ACTN4	0.156700	0.156700	0.000000	0.985960	3	unknown	nan/nan/nan
ACTN4	CTNNB1	0.203400	0.203400	0.000000	0.889872	3	unknown	nan/nan/nan
DDX18	ACTN4	0.071100	0.071100	0.000000	0.969058	3	unknown	nan/nan/nan
DDX21	ACTN4	0.258600	0.258600	0.000000	0.795437	3	unknown	nan/nan/nan
ACTN4	E2F4	0.059900	0.059900	0.000000	0.991653	3	unknown	nan/nan/nan
EIF4EBP1	ACTN4	0.073500	0.073500	0.000000	0.971429	3	unknown	nan/nan/nan
ERBB2	ACTN4	0.197800	0.197800	0.000000	0.900404	3	unknown	nan/nan/nan
ACTN4	FZD10	0.201400	0.201400	0.000000	0.903178	3	unknown	nan/nan/nan
GNAQ	ACTN4	0.087200	0.087200	0.000000	0.980505	3	unknown	nan/nan/nan
ACTN4	GNB5	0.082400	0.082400	0.000000	0.838592	3	unknown	nan/nan/nan
LCE1D	ACTN4	0.063900	0.063900	0.000000	0.976526	3	unknown	nan/nan/nan
LYNX1	ACTN4	0.052500	0.052500	0.000000	0.956190	3	unknown	nan/nan/nan
MAP2K5	ACTN4	0.202600	0.202600	0.000000	0.960020	3	unknown	nan/nan/nan
MAP3K10	ACTN4	0.116500	0.116500	0.000000	0.666953	3	unknown	nan/nan/nan
MEGF6	ACTN4	0.051800	0.051800	0.000000	0.884170	3	unknown	nan/nan/nan
MRGPRF	ACTN4	0.129500	0.129500	0.000000	0.633205	3	unknown	nan/nan/nan
ACTN4	MYL3	0.060200	0.060200	0.000000	0.765781	3	unknown	nan/nan/nan
ACTN4	NOL9	0.080100	0.080100	0.000000	0.782772	3	unknown	nan/nan/nan
ACTN4	ODC1	0.148600	0.148600	0.000000	0.825034	3	unknown	nan/nan/nan
PIK3CG	ACTN4	0.114200	0.114200	0.000000	0.760070	3	unknown	nan/nan/nan
PLA2G4D	ACTN4	0.060300	0.060300	0.000000	0.990050	3	unknown	nan/nan/nan
RAP1A	ACTN4	0.069500	0.069500	0.000000	0.871942	3	unknown	nan/nan/nan
RND3	ACTN4	0.090300	0.090300	0.000000	0.994463	3	unknown	nan/nan/nan
RPL23A	ACTN4	0.175400	0.175400	0.000000	0.933865	3	unknown	nan/nan/nan
SLC26A1	ACTN4	0.068300	0.068300	0.000000	0.910688	3	unknown	nan/nan/nan
ACTN4	SPRR1A	0.079700	0.079700	0.000000	0.706399	3	unknown	nan/nan/nan
TPM4	ACTN4	0.120800	0.120800	0.000000	0.617550	3	unknown	nan/nan/nan
ACTN4	UST	0.185600	0.185600	0.000000	0.845905	3	unknown	nan/nan/nan
ADRBK2	ADAM10	0.172200	0.172200	0.000000	0.980836	3	unknown	nan/nan/nan
ATF2	ADAM10	0.544200	0.544200	0.000000	0.771959	3	unknown	nan/nan/nan
ADAM10	BCL2L1	0.077300	0.077300	0.000000	0.701164	3	unknown	nan/nan/nan
CASP2	ADAM10	0.055800	0.055800	0.000000	0.910394	3	unknown	nan/nan/nan
ADAM10	CCDC3	0.180200	0.180200	0.000000	0.654828	3	unknown	nan/nan/nan
ADAM10	CDKN1A	0.248700	0.248700	0.000000	0.686369	3	unknown	nan/nan/nan
CLPP	ADAM10	0.067700	0.067700	0.000000	0.570162	3	unknown	nan/nan/nan
CREBBP	ADAM10	0.088000	0.088000	0.000000	0.528409	3	unknown	nan/nan/nan
EPHA4	ADAM10	0.076900	0.076900	0.000000	0.621586	3	unknown	nan/nan/nan
ADAM10	GSTM3	0.201800	0.201800	0.000000	0.994549	3	unknown	nan/nan/nan
HS2ST1	ADAM10	0.266400	0.266400	0.000000	0.552177	3	unknown	nan/nan/nan
ADAM10	HSPA1A	0.052200	0.052200	0.000000	0.848659	3	unknown	nan/nan/nan
ADAM10	HSPA2	0.128600	0.128600	0.000000	0.637636	3	unknown	nan/nan/nan
ADAM10	ITGA7	0.220000	0.220000	0.000000	0.660000	3	unknown	nan/nan/nan
JAK2	ADAM10	0.557300	0.557300	0.000000	0.769603	3	unknown	nan/nan/nan
KYNU	ADAM10	0.180400	0.180400	0.000000	0.577051	3	unknown	nan/nan/nan
MESDC1	ADAM10	0.187400	0.187400	0.000000	0.694771	3	unknown	nan/nan/nan
ADAM10	MMP2	0.093600	0.093600	0.000000	0.875000	3	unknown	nan/nan/nan
MRGPRF	ADAM10	0.059500	0.059500	0.000000	0.989916	3	unknown	nan/nan/nan
NAV2	ADAM10	0.463200	0.463200	0.000000	0.668610	3	unknown	nan/nan/nan
NOC3L	ADAM10	0.140600	0.140600	0.000000	0.565434	3	unknown	nan/nan/nan
PGK1	ADAM10	0.108300	0.108300	0.000000	0.862419	3	unknown	nan/nan/nan
PHGDH	ADAM10	0.137500	0.137500	0.000000	0.907636	3	unknown	nan/nan/nan
PIK3CG	ADAM10	0.055200	0.055200	0.000000	0.983696	3	unknown	nan/nan/nan
PKM2	ADAM10	0.062800	0.062800	0.000000	0.990446	3	unknown	nan/nan/nan
PLA2G3	ADAM10	0.063800	0.063800	0.000000	0.935737	3	unknown	nan/nan/nan
ADAM10	PLAU	0.087200	0.087200	0.000000	0.637615	3	unknown	nan/nan/nan
RCOR1	ADAM10	0.089100	0.089100	0.000000	0.872054	3	unknown	nan/nan/nan
RGMB	ADAM10	0.165600	0.165600	0.000000	0.977657	3	unknown	nan/nan/nan
ADAM10	SET	0.437900	0.437900	0.000000	0.641699	3	unknown	nan/nan/nan
ADAM10	SLC7A5	0.080600	0.080600	0.000000	0.925558	3	unknown	nan/nan/nan
ADAM10	SMAD3	0.135600	0.135600	0.000000	0.870944	3	unknown	nan/nan/nan
SOX8	ADAM10	0.172700	0.172700	0.000000	0.719745	3	unknown	nan/nan/nan
TCEB1	ADAM10	0.210300	0.210300	0.000000	0.675701	3	unknown	nan/nan/nan
TGFB1	ADAM10	0.135300	0.135300	0.000000	0.940133	3	unknown	nan/nan/nan
TP53TG3	ADAM10	0.056700	0.056700	0.000000	0.781305	3	unknown	nan/nan/nan
UBQLN1	ADAM10	0.265600	0.265600	0.000000	0.769202	3	unknown	nan/nan/nan
ADAM10	VEGFB	0.134600	0.134600	0.000000	0.764487	3	unknown	nan/nan/nan
ADRBK2	ADAM12	0.055000	0.055000	0.000000	0.921818	3	unknown	nan/nan/nan
ADAM12	ARSA	0.332800	0.332800	0.000000	0.702524	3	unknown	nan/nan/nan
ADAM12	ATF4	0.073900	0.073900	0.000000	0.748309	3	unknown	nan/nan/nan
B3GNT2	ADAM12	0.050600	0.050600	0.000000	0.703557	3	unknown	nan/nan/nan
ADAM12	CALM1	0.071000	0.071000	0.000000	0.609859	3	unknown	nan/nan/nan
ADAM12	CDR2	0.100400	0.100400	0.000000	0.672311	3	unknown	nan/nan/nan
CEBPB	ADAM12	0.116900	0.116900	0.000000	0.629598	3	unknown	nan/nan/nan
ADAM12	CSGALNACT2	0.083400	0.083400	0.000000	0.743405	3	unknown	nan/nan/nan
CYP1A1	ADAM12	0.181000	0.181000	0.000000	0.997790	3	unknown	nan/nan/nan
DMPK	ADAM12	0.380500	0.380500	0.000000	0.860972	3	unknown	nan/nan/nan
EFNB2	ADAM12	0.065600	0.065600	0.000000	0.861280	3	unknown	nan/nan/nan
ADAM12	FNBP1	0.784300	0.784300	0.000000	0.681627	3	unknown	nan/nan/nan
FZD4	ADAM12	0.142000	0.142000	0.000000	0.990141	3	unknown	nan/nan/nan
GAD1	ADAM12	0.114800	0.114800	0.000000	0.601916	3	unknown	nan/nan/nan
ADAM12	HIST1H3J	0.083800	0.083800	0.000000	0.805489	3	unknown	nan/nan/nan
ADAM12	ID1	0.123500	0.123500	0.000000	0.768421	3	unknown	nan/nan/nan
ISLR	ADAM12	0.085800	0.085800	0.000000	0.951049	3	unknown	nan/nan/nan
ITGA1	ADAM12	0.050700	0.050700	0.000000	0.893491	3	unknown	nan/nan/nan
ITGB6	ADAM12	0.229500	0.229500	0.000000	0.882789	3	unknown	nan/nan/nan
KCTD5	ADAM12	0.103800	0.103800	0.000000	0.947977	3	unknown	nan/nan/nan
KLHL7	ADAM12	0.066800	0.066800	0.000000	0.606287	3	unknown	nan/nan/nan
KRAS	ADAM12	0.062900	0.062900	0.000000	0.852146	3	unknown	nan/nan/nan
ADAM12	ME1	0.072500	0.072500	0.000000	0.601379	3	unknown	nan/nan/nan
MRGPRF	ADAM12	0.057100	0.057100	0.000000	0.593695	3	unknown	nan/nan/nan
MYL6	ADAM12	0.214100	0.214100	0.000000	0.758057	3	unknown	nan/nan/nan
ADAM12	NPBWR1	0.050400	0.050400	0.000000	0.779762	3	unknown	nan/nan/nan
OGFR	ADAM12	0.098300	0.098300	0.000000	0.825025	3	unknown	nan/nan/nan
PDK1	ADAM12	0.050500	0.050500	0.000000	0.635644	3	unknown	nan/nan/nan
PIK3R1	ADAM12	0.054800	0.054800	0.000000	0.987226	3	unknown	nan/nan/nan
PIK3R3	ADAM12	0.213600	0.213600	0.000000	0.889981	3	unknown	nan/nan/nan
RARG	ADAM12	0.095600	0.095600	0.000000	0.539749	3	unknown	nan/nan/nan
ADAM12	SLC7A5	0.322400	0.322400	0.000000	0.914082	3	unknown	nan/nan/nan
SOS2	ADAM12	0.128400	0.128400	0.000000	0.852804	3	unknown	nan/nan/nan
ADAM12	ST3GAL6	0.063400	0.063400	0.000000	0.952681	3	unknown	nan/nan/nan
STEAP1	ADAM12	0.092500	0.092500	0.000000	0.891892	3	unknown	nan/nan/nan
ADAM12	TNF	0.059500	0.059500	0.000000	0.993277	3	unknown	nan/nan/nan
ADAM12	TUBA1B	0.098300	0.098300	0.000000	0.525941	3	unknown	nan/nan/nan
ADAM12	WNT5A	0.066600	0.066600	0.000000	0.915916	3	unknown	nan/nan/nan
ADAM17	ALK	0.215600	0.215600	0.000000	0.589054	3	unknown	nan/nan/nan
ADAM17	BCAM	0.147900	0.147900	0.000000	0.910751	3	unknown	nan/nan/nan
CABC1	ADAM17	0.063800	0.063800	0.000000	0.916928	3	unknown	nan/nan/nan
ADAM17	CHI3L1	0.105900	0.105900	0.000000	0.968839	3	unknown	nan/nan/nan
ADAM17	CREBBP	0.061800	0.061800	0.000000	0.532362	3	unknown	nan/nan/nan
CYP1A2	ADAM17	0.110300	0.110300	0.000000	0.940163	3	unknown	nan/nan/nan
DAB2	ADAM17	0.093300	0.093300	0.000000	0.942122	3	unknown	nan/nan/nan
ADAM17	DLAT	0.055900	0.055900	0.000000	0.686941	3	unknown	nan/nan/nan
FAM129B	ADAM17	0.079000	0.079000	0.000000	0.994937	3	unknown	nan/nan/nan
ADAM17	HIST1H3D	0.056400	0.056400	0.000000	0.535461	3	unknown	nan/nan/nan
ADAM17	HK2	0.459400	0.459400	0.000000	0.858293	3	unknown	nan/nan/nan
HSPA8	ADAM17	0.081600	0.081600	0.000000	0.541667	3	unknown	nan/nan/nan
ADAM17	IMPA1	0.050700	0.050700	0.000000	0.990138	3	unknown	nan/nan/nan
JUN	ADAM17	0.158500	0.158500	0.000000	0.781703	3	unknown	nan/nan/nan
JUND	ADAM17	0.126100	0.126100	0.000000	0.989691	3	unknown	nan/nan/nan
ADAM17	KLF6	0.067400	0.067400	0.000000	0.829377	3	unknown	nan/nan/nan
KREMEN1	ADAM17	0.209600	0.209600	0.000000	0.701813	3	unknown	nan/nan/nan
LOC399851	ADAM17	0.064600	0.064600	0.000000	0.743034	3	unknown	nan/nan/nan
ADAM17	LRP3	0.053900	0.053900	0.000000	0.983302	3	unknown	nan/nan/nan
MAP2K1	ADAM17	0.263800	0.263800	0.000000	0.968916	3	unknown	nan/nan/nan
MESDC1	ADAM17	0.112500	0.112500	0.000000	0.599111	3	unknown	nan/nan/nan
MEX3B	ADAM17	0.057100	0.057100	0.000000	1.000000	3	unknown	nan/nan/nan
ADAM17	NFIL3	0.118900	0.118900	0.000000	0.910849	3	unknown	nan/nan/nan
OVOL1	ADAM17	0.194600	0.194600	0.000000	0.976362	3	unknown	nan/nan/nan
PCSK7	ADAM17	0.095600	0.095600	0.000000	0.703975	3	unknown	nan/nan/nan
ADAM17	PLA2G4A	0.090600	0.090600	0.000000	0.538631	3	unknown	nan/nan/nan
PTK2	ADAM17	0.496700	0.496700	0.000000	0.795249	3	unknown	nan/nan/nan
SEMA3A	ADAM17	0.083300	0.083300	0.000000	0.705882	3	unknown	nan/nan/nan
SOCS3	ADAM17	0.122100	0.122100	0.000000	0.981982	3	unknown	nan/nan/nan
ADAM17	YWHAE	0.133200	0.133200	0.000000	0.553303	3	unknown	nan/nan/nan
ADAM17	ZNF750	0.129200	0.129200	0.000000	0.805728	3	unknown	nan/nan/nan
ASB2	ADAM8	0.090100	0.090100	0.000000	0.981132	3	unknown	nan/nan/nan
ADAM8	ATIC	0.097800	0.097800	0.000000	0.561350	3	unknown	nan/nan/nan
CXCL2	ADAM8	0.058700	0.058700	0.000000	0.923339	3	unknown	nan/nan/nan
ADAM8	FA2H	0.067000	0.067000	0.000000	0.941791	3	unknown	nan/nan/nan
ADAM8	FOXO3	0.216300	0.216300	0.000000	0.857605	3	unknown	nan/nan/nan
ADAM8	GDNF	0.070900	0.070900	0.000000	0.754584	3	unknown	nan/nan/nan
GNA13	ADAM8	0.144600	0.144600	0.000000	0.972337	3	unknown	nan/nan/nan
HSD11B1	ADAM8	0.138400	0.138400	0.000000	0.941474	3	unknown	nan/nan/nan
