Parent	Child	relationType	edgeScore	Freq
UBA6	KIAA1644	Type 0	0.913315	0.913315
UBA6	FNDC3B	Type 0	0.381766	0.381766
UBA6	ATG5	Type 0	0.214583	0.214583
ENOSF1	ZNF85	Type 0	0.962836	0.962836
UNC5D	ZNF85	Type 0	0.248117	0.248117
ZNF85	SCN2B	Type 0	0.210750	0.210750
ZNF85	LOC100129115	Type 0	0.294470	0.294470
ZNF85	EWSR1	Type 0	0.814373	0.814373
ACTG2	AIRE	Type 0	0.241055	0.241055
ANGPTL2	AIRE	Type 0	0.333609	0.333609
LOC728218	AIRE	Type 0	0.662002	0.662002
SPSB3	AIRE	Type 0	0.298537	0.298537
FBXO36	AIRE	Type 0	0.403023	0.403023
AIRE	ANGPTL2	Type 0	0.666391	0.666391
AIRE	PSME4	Type 0	0.510935	0.510935
SSTR5	DUSP5P	Type 0	0.232602	0.232602
PYCR2	DUSP5P	Type 0	0.998392	0.998392
ATG3	DUSP5P	Type 0	0.297503	0.297503
UBL3	DUSP5P	Type 0	0.338835	0.338835
DCBLD1	LPCAT1	Type 0	0.457820	0.457820
TACC2	LPCAT1	Type 0	0.896290	0.896290
LPCAT1	SCUBE2	Type 0	0.301343	0.301343
LPCAT1	FBXO27	Type 0	0.255411	0.255411
LPCAT1	PKD2	Type 0	0.428505	0.428505
LPCAT1	INSRR	Type 0	0.596673	0.596673
LPCAT1	SELO	Type 0	0.237612	0.237612
LPCAT1	LCLAT1	Type 0	0.363311	0.363311
SLC25A41	LOC339894	Type 0	0.997355	0.997355
LOC339894	SNHG8	Type 0	0.867272	0.867272
PHYHIPL	GEN1	Type 0	0.996379	0.996379
TMCC1	GEN1	Type 0	0.331306	0.331306
CLVS1	GEN1	Type 0	0.203243	0.203243
GEN1	TSHZ2	Type 0	0.293500	0.293500
CD46	RAB40AL	Type 0	0.441847	0.441847
PI4K2B	RAB40AL	Type 0	0.605253	0.605253
NFASC	RAB40AL	Type 0	0.418420	0.418420
RAB40AL	CD46	Type 0	0.558153	0.558153
RGS10	SDK2	Type 0	0.307087	0.307087
SLC7A6	SDK2	Type 0	0.703148	0.703148
SDK2	C14orf93	Type 0	0.299801	0.299801
NOVA1	AGPAT3	Type 0	0.698044	0.698044
SDS	AGPAT3	Type 0	0.518214	0.518214
CLPX	AGPAT3	Type 0	0.297660	0.297660
AGPAT3	YWHAB	Type 0	0.234615	0.234615
AGPAT3	NOVA1	Type 0	0.213784	0.213784
AGPAT3	KIRREL	Type 0	0.843225	0.843225
FLJ38109	NCRNA00081	Type 0	0.337397	0.337397
KDM2B	NCRNA00081	Type 0	0.871237	0.871237
NCRNA00081	C3orf31	Type 0	0.253143	0.253143
NCRNA00081	CACNB3	Type 0	0.297594	0.297594
NCRNA00081	CSAG1	Type 0	0.363624	0.363624
NCRNA00081	AUP1	Type 0	0.227703	0.227703
IGJ	MYCN	Type 0	0.246269	0.246269
OSBPL2	MYCN	Type 0	0.971250	0.971250
FAM127A	MYCN	Type 0	0.305000	0.305000
IL1R1	MYCN	Type 0	0.207966	0.207966
GUCY1A3	MYCN	Type 0	0.296924	0.296924
MYCN	POLR1E	Type 0	0.930771	0.930771
MYCN	IL1R1	Type 0	0.504125	0.504125
CD300LD	TMEM59	Type 0	0.433388	0.433388
ANKRD28	CCNG2	Type 0	0.315776	0.315776
PNPLA4	CCNG2	Type 0	0.484468	0.484468
CCNG2	CAMSAP1	Type 0	0.208705	0.208705
CCNG2	PNPLA4	Type 0	0.515532	0.515532
CCNG2	C9orf78	Type 0	0.393319	0.393319
UBE2S	MRPL34	Type 0	0.403078	0.403078
DDX3Y	MRPL34	Type 0	0.713456	0.713456
PPP2CA	SUMO1	Type 0	0.395903	0.395903
LEMD1	SUMO1	Type 0	0.268195	0.268195
ANKRD33	SUMO1	Type 0	0.257560	0.257560
SGSM1	SUMO1	Type 0	0.301031	0.301031
SUMO1	PHF15	Type 0	0.288688	0.288688
SUMO1	ANKRD33	Type 0	0.302419	0.302419
SUMO1	TTC21A	Type 0	0.286926	0.286926
SUMO1	SRCIN1	Type 0	0.290731	0.290731
COX18	ASGR2	Type 0	0.213581	0.213581
HNMT	ASGR2	Type 0	0.281293	0.281293
ASGR2	EPHB6	Type 0	0.262545	0.262545
PDK2	APOOL	Type 0	0.298668	0.298668
FBXO25	APOOL	Type 0	0.998992	0.998992
OGFR	APOOL	Type 0	0.217629	0.217629
DNASE2B	APOOL	Type 0	0.335519	0.335519
LOC651721	SLC17A3	Type 0	0.367210	0.367210
LRRFIP2	SLC17A3	Type 0	0.990373	0.990373
SLC17A3	C1orf14	Type 0	0.312351	0.312351
SLC17A3	WDR37	Type 0	0.300779	0.300779
SLC17A3	TOMM40	Type 0	0.221210	0.221210
SLC17A3	TG	Type 0	0.418540	0.418540
SLC17A3	PFDN4	Type 0	0.730943	0.730943
SLC17A3	CXCL2	Type 0	0.993816	0.993816
SLC17A3	SH3BGRL2	Type 0	0.296987	0.296987
TTTY9A	HMGN1	Type 0	0.738124	0.738124
RECQL5	STK11	Type 0	0.377892	0.377892
CDKN2B	STK11	Type 0	0.830644	0.830644
SNCA	ATP8B4	Type 0	0.312932	0.312932
ATP8B4	MRPL45	Type 0	0.240942	0.240942
ATP8B4	VPS45	Type 0	1.000000	1.000000
NONO	VEZF1	Type 0	0.220783	0.220783
NEU3	VEZF1	Type 0	0.325121	0.325121
SOX8	VEZF1	Type 0	0.915827	0.915827
SFRS8	VEZF1	Type 0	0.277763	0.277763
TRPM3	ATXN7L2	Type 0	0.370635	0.370635
ETNK1	ATXN7L2	Type 0	0.270702	0.270702
ANKRD28	SPG7	Type 0	0.208428	0.208428
HLA-DQA1	SPG7	Type 0	0.577972	0.577972
SPG7	APOF	Type 0	0.299248	0.299248
SPG7	ASS1	Type 0	0.255172	0.255172
SPG7	NCDN	Type 0	0.266046	0.266046
GOLPH3L	KCNA2	Type 0	0.224223	0.224223
FAM166B	KCNA2	Type 0	0.300114	0.300114
PGLYRP1	KCNA2	Type 0	0.290870	0.290870
PLEKHO1	KCNA2	Type 0	0.245040	0.245040
PCSK1	KCNA2	Type 0	0.296253	0.296253
KCNA2	PPP1R13L	Type 0	0.290578	0.290578
KCNA2	PCSK1	Type 0	0.391393	0.391393
TSR1	GRIP2	Type 0	0.279070	0.279070
ALPK3	GRIP2	Type 0	0.964867	0.964867
HMGA2	GRIP2	Type 0	0.223675	0.223675
HGF	GRIP2	Type 0	0.287456	0.287456
GP9	GRIP2	Type 0	0.274194	0.274194
PDHB	GRIP2	Type 0	0.214130	0.214130
B9D1	GLO1	Type 0	0.434223	0.434223
CCDC144A	GLO1	Type 0	0.863918	0.863918
GADD45B	GLO1	Type 0	0.240021	0.240021
GLO1	PDP2	Type 0	0.324561	0.324561
GLO1	NAT2	Type 0	0.202112	0.202112
GLO1	ZSCAN12	Type 0	0.299273	0.299273
RAB18	KCNK17	Type 0	0.277882	0.277882
HFE	KCNK17	Type 0	0.452033	0.452033
KCNK17	HFE	Type 0	0.341260	0.341260
KCNK17	CYP1A2	Type 0	0.354866	0.354866
KCNK17	CYP11A1	Type 0	0.289042	0.289042
MYADML	CD68	Type 0	0.469763	0.469763
IRS2	CD68	Type 0	0.229866	0.229866
SGIP1	CD68	Type 0	0.209697	0.209697
CD68	MYADML	Type 0	0.530237	0.530237
CD68	SLC2A12	Type 0	0.298152	0.298152
MC5R	ZNF839	Type 0	0.995535	0.995535
AP4B1	ZNF839	Type 0	0.276275	0.276275
ARSE	SGTB	Type 0	0.209677	0.209677
GNA13	SGTB	Type 0	0.580138	0.580138
AKT2	SGTB	Type 0	0.231537	0.231537
SLC34A1	SGTB	Type 0	0.916258	0.916258
SGTB	LOC402198	Type 0	0.707472	0.707472
SGTB	FAM35A	Type 0	0.492739	0.492739
TTTY9A	KHDRBS1	Type 0	0.219888	0.219888
FAM90A1	LOC730102	Type 0	0.990452	0.990452
KCNQ2	ATP11B	Type 0	0.367274	0.367274
PDE1C	ISM1	Type 0	0.362016	0.362016
M6PR	ZNF431	Type 0	0.449144	0.449144
CACNA1F	ZNF431	Type 0	0.209676	0.209676
SLC24A1	ZNF431	Type 0	0.204495	0.204495
ZNF431	DNAJB5	Type 0	0.998730	0.998730
ZNF431	M6PR	Type 0	0.550856	0.550856
ZNF431	ASCL2	Type 0	0.383623	0.383623
ZNF431	RORA	Type 0	1.000000	1.000000
ZNF431	TMEM26	Type 0	0.227955	0.227955
ZNF431	LONRF1	Type 0	0.271228	0.271228
ZNF431	CWC25	Type 0	0.339315	0.339315
RBM8A	RPL34	Type 0	0.220523	0.220523
MAFK	RPL34	Type 0	0.297003	0.297003
KIDINS220	RPL34	Type 0	0.231354	0.231354
C5orf41	RPL34	Type 0	0.271325	0.271325
SEC61A2	FLJ34521	Type 0	0.300861	0.300861
HIST1H2BJ	FLJ34521	Type 0	0.283137	0.283137
SIDT2	FLJ34521	Type 0	0.967388	0.967388
FAM110C	FLJ34521	Type 0	0.299925	0.299925
FLJ34521	POU5F1	Type 0	0.241026	0.241026
FLJ34521	GNAS	Type 0	0.271444	0.271444
FLJ34521	HKR1	Type 0	0.228202	0.228202
FLJ34521	FBXO17	Type 0	0.294165	0.294165
PLXNA2	LOC202181	Type 0	0.204837	0.204837
RFC3	LOC202181	Type 0	0.248826	0.248826
STC1	LOC202181	Type 0	0.994862	0.994862
CCL23	LOC202181	Type 0	0.212580	0.212580
TTTY9A	MRGPRD	Type 0	0.263230	0.263230
KHDRBS1	MRGPRD	Type 0	0.500722	0.500722
MRGPRD	PCNT	Type 0	0.769014	0.769014
MRGPRD	TTTY9A	Type 0	0.615067	0.615067
MRGPRD	KHDRBS1	Type 0	0.499278	0.499278
STON2	ZNHIT2	Type 0	0.986945	0.986945
ZNHIT2	POLR2E	Type 0	0.965057	0.965057
ZNHIT2	B2M	Type 0	0.232225	0.232225
BTLA	DDX18	Type 0	0.266906	0.266906
DDX18	WDR37	Type 0	0.274208	0.274208
DDX18	NSUN4	Type 0	0.219526	0.219526
CTSG	PLEKHO1	Type 0	0.965525	0.965525
GPR21	LRRC61	Type 0	0.888525	0.888525
RBM38	LRRC61	Type 0	0.219104	0.219104
LRRC61	ZNF137	Type 0	0.217863	0.217863
LRRC61	FLJ45244	Type 0	0.923807	0.923807
LRRC61	SLC22A2	Type 0	0.986527	0.986527
LRRC61	ACE	Type 0	0.280877	0.280877
LRRC61	CXorf42	Type 0	1.000000	1.000000
LRRC61	KCTD9	Type 0	0.990871	0.990871
LRRC61	NDUFAF1	Type 0	0.361236	0.361236
CRELD2	MARK3	Type 0	0.402338	0.402338
PDCD7	MARK3	Type 0	0.318244	0.318244
MARK3	TNMD	Type 0	0.288595	0.288595
MARK3	PDCD7	Type 0	0.646869	0.646869
MARK3	C14orf50	Type 0	0.298438	0.298438
MARK3	DNAJB11	Type 0	0.238508	0.238508
MARK3	FEM1C	Type 0	0.208022	0.208022
MARK3	PRAMEL	Type 0	0.990313	0.990313
DGKZ	HPN	Type 0	0.986810	0.986810
AGPAT3	HPN	Type 0	0.299882	0.299882
RNFT1	HPN	Type 0	0.307830	0.307830
HPN	TMEM184C	Type 0	0.228225	0.228225
HPN	F2RL1	Type 0	0.319089	0.319089
TFDP2	PLBD1	Type 0	0.202866	0.202866
ANKRD28	PLBD1	Type 0	0.931906	0.931906
PLBD1	POLR3A	Type 0	0.287775	0.287775
PLBD1	ARHGAP36	Type 0	0.999701	0.999701
PLBD1	C1QTNF2	Type 0	0.295322	0.295322
PLBD1	C19orf55	Type 0	0.231140	0.231140
CYP4X1	LOC100289610	Type 0	0.233612	0.233612
MED17	LOC100289610	Type 0	0.238381	0.238381
GNG12	LOC100289610	Type 0	0.765608	0.765608
LOC100289610	ZBTB11	Type 0	0.818262	0.818262
LOC100289610	MED17	Type 0	0.716142	0.716142
LOC100289610	NLRP13	Type 0	0.907582	0.907582
LOC100289610	VWA5B1	Type 0	0.244363	0.244363
SLC8A3	MAPKBP1	Type 0	0.230949	0.230949
PM20D2	MAPKBP1	Type 0	0.410004	0.410004
KIF1B	MAPKBP1	Type 0	0.424384	0.424384
MAPKBP1	SLC8A3	Type 0	0.687752	0.687752
MAPKBP1	MTSS1L	Type 0	0.766610	0.766610
MAPKBP1	PM20D2	Type 0	0.242951	0.242951
MAPKBP1	KIF1B	Type 0	0.575616	0.575616
SS18L1	ZNF524	Type 0	0.860381	0.860381
SIAE	ZNF524	Type 0	0.217161	0.217161
C14orf104	ZNF524	Type 0	0.212346	0.212346
ZNF524	FH	Type 0	0.248464	0.248464
ZNF524	PPAPDC1B	Type 0	0.300000	0.300000
RPL22L1	EDEM1	Type 0	0.294421	0.294421
STAC2	EDEM1	Type 0	0.272694	0.272694
KIAA0319L	EDEM1	Type 0	0.294798	0.294798
MLX	EDEM1	Type 0	0.230533	0.230533
PROX2	EDEM1	Type 0	0.989343	0.989343
PEX11B	FHL5	Type 0	0.219529	0.219529
ELP2	FHL5	Type 0	0.375245	0.375245
LMAN2L	FHL5	Type 0	0.280303	0.280303
CRNKL1	FHL5	Type 0	0.299025	0.299025
KIAA1279	CLIP3	Type 0	0.555898	0.555898
CLIP3	KIAA1279	Type 0	0.327212	0.327212
CATSPER1	DHRS2	Type 0	1.000000	1.000000
CATSPER1	COMMD7	Type 0	0.236089	0.236089
CATSPER1	ICA1L	Type 0	0.255404	0.255404
CATSPER1	AKAP11	Type 0	0.253235	0.253235
C19orf25	CARD16	Type 0	0.324198	0.324198
KITLG	CARD16	Type 0	0.823342	0.823342
CARD16	SLC38A5	Type 0	0.312846	0.312846
ANXA13	C9orf31	Type 0	0.297916	0.297916
C11orf10	NIT2	Type 0	0.298424	0.298424
NIT2	KCNA5	Type 0	0.227466	0.227466
NIT2	CEP68	Type 0	0.277716	0.277716
NIT2	TFAP2A	Type 0	1.000000	1.000000
NIT2	ASAP3	Type 0	0.298623	0.298623
NIT2	LUC7L	Type 0	0.998057	0.998057
RGS20	PIWIL1	Type 0	0.936257	0.936257
PIWIL1	NRXN3	Type 0	0.302147	0.302147
PIWIL1	FAM46A	Type 0	0.888224	0.888224
SLC27A3	LOC339290	Type 0	0.243426	0.243426
PANX2	LOC339290	Type 0	0.985612	0.985612
LOC339290	SETDB1	Type 0	0.298685	0.298685
LOC339290	NCAN	Type 0	0.999733	0.999733
LOC339290	STIM2	Type 0	0.208211	0.208211
ITGAV	TRIM47	Type 0	0.217992	0.217992
CSTF2	TRIM47	Type 0	0.913630	0.913630
FAM110C	TRIM47	Type 0	0.241882	0.241882
PSEN2	TRIM47	Type 0	0.255071	0.255071
TRIM47	NAIF1	Type 0	0.313825	0.313825
TRIM47	ITGAV	Type 0	0.243655	0.243655
TRIM47	C16orf11	Type 0	0.271819	0.271819
TRIM47	TAB1	Type 0	0.299047	0.299047
TRIM47	TMEM106C	Type 0	0.209241	0.209241
TRIM47	PPFIA4	Type 0	0.298893	0.298893
TRIM47	NAT8B	Type 0	0.998239	0.998239
TRIM47	TUBB	Type 0	0.226688	0.226688
IL31RA	SNX16	Type 0	0.282765	0.282765
YLPM1	SNX16	Type 0	0.300069	0.300069
CD93	SNX16	Type 0	0.240637	0.240637
STXBP6	CCDC85C	Type 0	0.227273	0.227273
MYO19	CCDC85C	Type 0	0.375914	0.375914
C6orf130	CCDC85C	Type 0	0.283616	0.283616
C2orf64	CCDC85C	Type 0	0.982865	0.982865
FAM110C	LRRC38	Type 0	0.215018	0.215018
LRRC38	LOC150759	Type 0	0.693042	0.693042
PLA2G4D	DMPK	Type 0	0.375165	0.375165
DMPK	TTC8	Type 0	0.284763	0.284763
SIK3	CSNK1E	Type 0	0.287833	0.287833
SPANXA1	CSNK1E	Type 0	0.326326	0.326326
CSNK1E	DKFZp434L192	Type 0	0.280533	0.280533
CSNK1E	SIK3	Type 0	0.456193	0.456193
BEND2	RNF114	Type 0	0.580294	0.580294
UNC13A	RNF114	Type 0	0.217510	0.217510
RNF114	HIST1H2AH	Type 0	0.957459	0.957459
ZNF592	OMD	Type 0	0.229535	0.229535
OMD	ZNF592	Type 0	0.702987	0.702987
POLR2J	ATP13A4	Type 0	0.988527	0.988527
CTSG	ATP13A4	Type 0	0.384304	0.384304
USP54	ATP13A4	Type 0	0.263196	0.263196
TSC22D2	FGFR1	Type 0	0.300996	0.300996
TMEM44	FGFR1	Type 0	0.996573	0.996573
GPR64	USP20	Type 0	0.594020	0.594020
USP20	PTK2B	Type 0	0.301823	0.301823
CCNG2	UNC45A	Type 0	0.533604	0.533604
UNC45A	ANP32A	Type 0	0.254768	0.254768
UNC45A	TMCC3	Type 0	0.298042	0.298042
UNC45A	PGLYRP1	Type 0	0.469854	0.469854
UNC45A	CWC25	Type 0	0.879970	0.879970
UNC45A	LIAS	Type 0	0.299109	0.299109
UNC45A	IFIH1	Type 0	0.300037	0.300037
DCBLD1	KIF6	Type 0	0.735061	0.735061
RAF1	KIF6	Type 0	0.208256	0.208256
KLHL33	KIF6	Type 0	0.481777	0.481777
NPFF	KIF6	Type 0	0.252427	0.252427
KIF6	KLHL33	Type 0	0.518223	0.518223
KIF6	DIXDC1	Type 0	0.296590	0.296590
RCCD1	CELF4	Type 0	0.989234	0.989234
SH3PXD2A	CELF4	Type 0	0.266667	0.266667
RAB7L1	CELF4	Type 0	0.224667	0.224667
CELF4	EXOC8	Type 0	0.304948	0.304948
CELF4	SPSB1	Type 0	0.254482	0.254482
ASNSD1	CD81	Type 0	0.653120	0.653120
CD81	ASNSD1	Type 0	0.315433	0.315433
IL1F5	SERPINE1	Type 0	0.238524	0.238524
WDR91	SERPINE1	Type 0	0.608105	0.608105
SERPINE1	ZDHHC6	Type 0	0.228033	0.228033
SERPINE1	WDR91	Type 0	0.279518	0.279518
GPSM1	HBG1	Type 0	0.245212	0.245212
HBG1	GPSM1	Type 0	0.668820	0.668820
SPACA5	MEPCE	Type 0	0.938130	0.938130
USHBP1	MEPCE	Type 0	0.257394	0.257394
MEPCE	P2RX4	Type 0	0.203947	0.203947
CARD9	ACOT13	Type 0	0.295455	0.295455
RSF1	ACOT13	Type 0	0.298246	0.298246
IL18BP	ACOT13	Type 0	0.301708	0.301708
SRCIN1	ACOT13	Type 0	0.204167	0.204167
C10orf137	ACOT13	Type 0	0.295530	0.295530
CLEC10A	ACOT13	Type 0	0.405521	0.405521
PWP1	TNFSF15	Type 0	0.395281	0.395281
RDH10	TNFSF15	Type 0	0.950065	0.950065
TNFSF15	FIBIN	Type 0	0.297149	0.297149
TNFSF15	LOC651250	Type 0	0.935721	0.935721
TNFSF15	UQCRQ	Type 0	0.294118	0.294118
LCE1D	ZNF507	Type 0	0.291112	0.291112
TCF7L2	ZNF507	Type 0	0.209736	0.209736
DHDPSL	ZNF507	Type 0	0.296982	0.296982
YWHAQ	ZNF507	Type 0	0.998307	0.998307
ZNF507	MTBP	Type 0	0.289515	0.289515
ZNF507	KCTD13	Type 0	0.238482	0.238482
ZNF507	C1orf96	Type 0	0.230563	0.230563
ZNF507	GPR133	Type 0	0.216346	0.216346
MRGPRD	BCL2L13	Type 0	0.660580	0.660580
BCL2L13	MRGPRD	Type 0	0.215398	0.215398
PRKAR1B	SUPT6H	Type 0	0.699585	0.699585
UPK1B	SUPT6H	Type 0	0.249436	0.249436
SUPT6H	PRKAR1B	Type 0	0.297539	0.297539
SUPT6H	C15orf43	Type 0	0.298362	0.298362
SLC27A3	RWDD3	Type 0	0.502149	0.502149
RWDD3	SLC27A3	Type 0	0.239539	0.239539
KDM5B	NDUFB5	Type 0	0.943410	0.943410
CACNA1B	NDUFB5	Type 0	0.252968	0.252968
CLIC2	NDUFB5	Type 0	0.216254	0.216254
NDUFB5	C10orf79	Type 0	0.273504	0.273504
NDUFB5	NOL9	Type 0	0.294457	0.294457
NDUFB5	CMBL	Type 0	0.295710	0.295710
C16orf57	ZNF649	Type 0	0.306834	0.306834
SLC25A40	ZNF649	Type 0	0.201246	0.201246
LANCL2	ZNF649	Type 0	0.246350	0.246350
COL4A5	TFB1M	Type 0	0.207254	0.207254
CASK	TFB1M	Type 0	0.349917	0.349917
PPARG	TFB1M	Type 0	0.996814	0.996814
SAFB	TFB1M	Type 0	0.297420	0.297420
AKT1	MYCNOS	Type 0	0.284944	0.284944
BAZ2A	MYCNOS	Type 0	0.316247	0.316247
MYCNOS	NACAP1	Type 0	0.988720	0.988720
MYCNOS	SLC2A12	Type 0	0.291609	0.291609
OR10T2	SIX4	Type 0	0.373894	0.373894
SIX4	OR10T2	Type 0	0.626106	0.626106
PI4K2B	TMPRSS13	Type 0	0.244898	0.244898
HOXD13	PRRX1	Type 0	0.299505	0.299505
HOXD13	C3AR1	Type 0	0.213992	0.213992
LOC81691	C20orf197	Type 0	0.255485	0.255485
KRR1	C20orf197	Type 0	0.227451	0.227451
ATP10B	C20orf197	Type 0	0.301739	0.301739
ZMIZ1	C20orf197	Type 0	0.239894	0.239894
ZC3HAV1	C20orf197	Type 0	0.994341	0.994341
C20orf197	FAM149A	Type 0	0.985990	0.985990
C20orf197	NFKB1	Type 0	0.498480	0.498480
C20orf197	TMEM14E	Type 0	0.275672	0.275672
C20orf197	GP2	Type 0	0.297934	0.297934
GABRG1	INADL	Type 0	0.683578	0.683578
KRTAP1-3	INADL	Type 0	0.521561	0.521561
IGHG4	INADL	Type 0	0.233749	0.233749
INADL	GSTCD	Type 0	0.237554	0.237554
INADL	RAB18	Type 0	0.200039	0.200039
INADL	AMICA1	Type 0	0.974369	0.974369
INADL	ACAP3	Type 0	0.655842	0.655842
INADL	MRPL30	Type 0	0.819296	0.819296
INADL	FAM71A	Type 0	0.244823	0.244823
INADL	SHARPIN	Type 0	0.270459	0.270459
INADL	TESC	Type 0	0.915107	0.915107
INADL	MAEL	Type 0	0.405183	0.405183
INADL	SH2B3	Type 0	0.281463	0.281463
INADL	ZNF643	Type 0	0.330749	0.330749
INADL	AEBP2	Type 0	0.292174	0.292174
GPX8	ARSJ	Type 0	0.614154	0.614154
HNRPDL	ARSJ	Type 0	0.206318	0.206318
ARSJ	PACSIN3	Type 0	0.242673	0.242673
ARSJ	ZNF682	Type 0	0.762313	0.762313
ARSJ	ELP2	Type 0	0.997715	0.997715
ARSJ	ERCC8	Type 0	0.237743	0.237743
STAU2	MRGPRX4	Type 0	0.295936	0.295936
ADIPOR1	MRGPRX4	Type 0	0.221884	0.221884
CLDN11	MRGPRX4	Type 0	0.321279	0.321279
CCR7	MRGPRX4	Type 0	0.262963	0.262963
MMP2	LOC651900	Type 0	0.288432	0.288432
MMP2	TRMT61A	Type 0	0.518260	0.518260
NPAS3	AGTR2	Type 0	0.320053	0.320053
AKT1	ITIH2	Type 0	0.300000	0.300000
LGR4	ITIH2	Type 0	0.998348	0.998348
USP48	ITIH2	Type 0	0.234018	0.234018
C3AR1	SLC2A12	Type 0	0.937803	0.937803
SLC2A12	DIO3OS	Type 0	0.294075	0.294075
SLC2A12	CYP11A1	Type 0	0.289130	0.289130
TP53TG3	ATG2B	Type 0	0.300305	0.300305
ETFB	ATG2B	Type 0	0.202707	0.202707
TAPBP	ATG2B	Type 0	0.356028	0.356028
TBCCD1	ATG2B	Type 0	0.266635	0.266635
AP3M2	ATG2B	Type 0	0.999628	0.999628
ATG2B	SDF2	Type 0	0.251414	0.251414
ATG2B	SMNDC1	Type 0	0.268398	0.268398
COL5A1	GNL3	Type 0	0.298958	0.298958
C15orf38	GNL3	Type 0	0.201761	0.201761
GNL3	CRHBP	Type 0	0.274194	0.274194
TMEM90A	GIT1	Type 0	0.233611	0.233611
BCAR1	GIT1	Type 0	0.767455	0.767455
PAPD5	GIT1	Type 0	0.331626	0.331626
GIT1	SRSF9	Type 0	0.477519	0.477519
GIT1	BCAR1	Type 0	0.232545	0.232545
GIT1	ZNF175	Type 0	0.407623	0.407623
