Parent	Child	relationType	edgeScore	Freq
TET1	ZNF738	Type 0	0.363358	0.363358
ZNF300	ZNF738	Type 0	0.530625	0.530625
LPP	EMILIN3	Type 0	0.295892	0.295892
INO80D	EMILIN3	Type 0	0.285394	0.285394
RUFY3	EMILIN3	Type 0	0.282639	0.282639
LOC131185///RAD23B	EMILIN3	Type 0	0.282635	0.282635
ITCH	EMILIN3	Type 0	0.299558	0.299558
ADD1	EMILIN3	Type 0	0.247919	0.247919
LOC729222///PPFIBP1	MIR21///TMEM49	Type 0	0.301296	0.301296
TMEM49	MIR21///TMEM49	Type 0	0.778881	0.778881
MLPH	REEP5	Type 0	0.644303	0.644303
PNPLA4	REEP5	Type 0	0.471760	0.471760
PPID	REEP5	Type 0	0.336177	0.336177
REEP5	MYO5B	Type 0	1.000000	1.000000
REEP5	PLEKHA6	Type 0	1.000000	1.000000
REEP5	PNPLA4	Type 0	0.528240	0.528240
REEP5	SLC6A8	Type 0	0.298387	0.298387
REEP5	DDIT4	Type 0	0.300587	0.300587
REEP5	PPID	Type 0	0.663429	0.663429
ARHGDIA	BCL3	Type 0	0.828577	0.828577
RAB11B	BCL3	Type 0	0.202962	0.202962
PRR14	BCL3	Type 0	0.230714	0.230714
RAB22A	BCL3	Type 0	0.303680	0.303680
BCL3	TNFRSF18	Type 0	0.299411	0.299411
BCL3	TTYH2	Type 0	0.300643	0.300643
FOXA1	TMC5	Type 0	0.991333	0.991333
TMC5	TFAP2B	Type 0	0.296422	0.296422
ANTXR1	ENTPD4///LOXL2	Type 0	0.301192	0.301192
HELLS	FBXO45	Type 0	0.203963	0.203963
USP1	FBXO45	Type 0	0.987108	0.987108
SGOL2	FBXO45	Type 0	0.257143	0.257143
MIB1	FBXO45	Type 0	0.342330	0.342330
IKZF1	NFATC2	Type 0	0.296715	0.296715
PRKCB	NFATC2	Type 0	0.255861	0.255861
HCLS1	NFATC2	Type 0	0.339326	0.339326
APBB1IP	NFATC2	Type 0	0.999367	0.999367
MED30	SAP30	Type 0	0.261146	0.261146
FCGR3B	ADORA3	Type 0	0.342236	0.342236
COX7B	UQCR11	Type 0	0.226426	0.226426
UQCRQ	UQCR11	Type 0	0.819630	0.819630
LOC100131801	UQCR11	Type 0	0.280017	0.280017
C14orf2	UQCR11	Type 0	0.298153	0.298153
UQCR11	HIST1H4J	Type 0	0.243902	0.243902
UQCR11	LOC100131801	Type 0	0.216123	0.216123
UQCR11	RPS27L	Type 0	0.382011	0.382011
ESR1	PGR	Type 0	0.820382	0.820382
N4BP2L2	TSC2	Type 0	0.938125	0.938125
TSC2	FAM91A2	Type 0	0.495202	0.495202
TSC2	GTF2IRD2	Type 0	0.427442	0.427442
TSC2	GTF2H2B	Type 0	0.284785	0.284785
TMED5	CACNA1C	Type 0	0.210266	0.210266
SEH1L	CACNA1C	Type 0	0.297807	0.297807
EIF4E	CACNA1C	Type 0	0.330721	0.330721
PAICS	CACNA1C	Type 0	0.228493	0.228493
CACNA1C	FBXO6	Type 0	0.263495	0.263495
COL6A1	TSPAN4	Type 0	0.297684	0.297684
CRTAP	TSPAN4	Type 0	0.996190	0.996190
RHOA	TSPAN4	Type 0	0.298063	0.298063
LMNA	TSPAN4	Type 0	0.296161	0.296161
TSPAN4	ID1	Type 0	0.248491	0.248491
ESR1	SCUBE2	Type 0	0.877603	0.877603
MFAP2	FHOD3	Type 0	0.210342	0.210342
SCN4B	STXBP1	Type 0	0.997112	0.997112
NFATC4	STXBP1	Type 0	0.219384	0.219384
STXBP1	CAMTA1	Type 0	0.263320	0.263320
STXBP1	EFNB3	Type 0	0.295756	0.295756
AIDA	RAC1	Type 0	0.657498	0.657498
HSPA8	RAC1	Type 0	0.210658	0.210658
KDELR2	RAC1	Type 0	0.502367	0.502367
RAC1	KDELR2	Type 0	0.497633	0.497633
RAC1	RAPGEF5	Type 0	0.295188	0.295188
PLEKHF2	ZNF92	Type 0	0.328518	0.328518
NUDT12	ZNF92	Type 0	0.998207	0.998207
ZNF92	DCAF10	Type 0	0.427435	0.427435
OGFRL1	KCTD9	Type 0	0.207831	0.207831
KCTD9	TM4SF1	Type 0	0.999798	0.999798
KCTD9	TUSC3	Type 0	0.299934	0.299934
KCTD9	QPCT	Type 0	0.997075	0.997075
KCTD9	FZD3	Type 0	1.000000	1.000000
KCTD9	OGFRL1	Type 0	0.224900	0.224900
KCTD9	LRP6	Type 0	0.383777	0.383777
KCTD9	PCGF2	Type 0	0.208371	0.208371
KCTD9	DOCK5	Type 0	0.407512	0.407512
KCTD9	SLC39A14	Type 0	0.216187	0.216187
KCTD9	CFL2	Type 0	0.999160	0.999160
APOL6	COPG2IT1	Type 0	0.288110	0.288110
MEST	COPG2IT1	Type 0	0.447658	0.447658
ELL2	COPG2IT1	Type 0	0.232925	0.232925
LACTB	COPG2IT1	Type 0	0.397687	0.397687
MAGT1	COPG2IT1	Type 0	0.765603	0.765603
SFPQ	COPG2IT1	Type 0	0.309065	0.309065
COPG2IT1	MEST	Type 0	0.552342	0.552342
